"UniProtKB_ac"	"iso_id"	"uniprot_seq_length"	"coordinate_id"	"provider"	"from"	"to"	"template"	"qmean"	"qmean_norm"	"url"	"mapid"	"id_mapping"	"chain"	"chain_new"	"id_mapping_chain"	"pident2"	"mismatch2"	"qstart2"	"qend2"	"sstart2"	"send2"	"Resolution"	"Coverage"
"P40302"	""	234	"5b20b2ce02efd01d611a1786"	"PDB"	1	234	"4quy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4quy&provider=pdb"	"1_234_4quy_5b20b2ce02efd01d611a1786"	"P40302@4quy"	"E;S"	"S"	"P40302@4quy@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5b20b29a02efd01d611a0cff"	"PDB"	1	234	"4qvy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qvy&provider=pdb"	"1_234_4qvy_5b20b29a02efd01d611a0cff"	"P40302@4qvy"	"E;S"	"E"	"P40302@4qvy@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.51"	0.982905982905983
"P40302"	""	234	"5b20b29a02efd01d611a0cff"	"PDB"	1	234	"4qvy"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qvy&provider=pdb"	"1_234_4qvy_5b20b29a02efd01d611a0cff"	"P40302@4qvy"	"E;S"	"S"	"P40302@4qvy@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.51"	0.982905982905983
"P40302"	""	234	"5b20b1fb02efd01bd9b48c6e"	"PDB"	1	234	"4y7y"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y7y&provider=pdb"	"1_234_4y7y_5b20b1fb02efd01bd9b48c6e"	"P40302@4y7y"	"E;S"	"E"	"P40302@4y7y@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.4"	0.982905982905983
"P40302"	""	234	"5b20b1fb02efd01bd9b48c6e"	"PDB"	1	234	"4y7y"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y7y&provider=pdb"	"1_234_4y7y_5b20b1fb02efd01bd9b48c6e"	"P40302@4y7y"	"E;S"	"S"	"P40302@4y7y@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.4"	0.982905982905983
"P40302"	""	234	"5b20b1ce02efd01abb493259"	"PDB"	1	234	"5l5y"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l5y&provider=pdb"	"1_234_5l5y_5b20b1ce02efd01abb493259"	"P40302@5l5y"	"E;S"	"E"	"P40302@5l5y@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.7"	0.982905982905983
"P40302"	""	234	"5b20b1ce02efd01abb493259"	"PDB"	1	234	"5l5y"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l5y&provider=pdb"	"1_234_5l5y_5b20b1ce02efd01abb493259"	"P40302@5l5y"	"E;S"	"S"	"P40302@5l5y@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.7"	0.982905982905983
"P40302"	""	234	"5b20b16702efd019cc941b03"	"PDB"	1	234	"4qwx"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qwx&provider=pdb"	"1_234_4qwx_5b20b16702efd019cc941b03"	"P40302@4qwx"	"E;S"	"E"	"P40302@4qwx@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5b20b16702efd019cc941b03"	"PDB"	1	234	"4qwx"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qwx&provider=pdb"	"1_234_4qwx_5b20b16702efd019cc941b03"	"P40302@4qwx"	"E;S"	"S"	"P40302@4qwx@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5b20b10202efd018344088ad"	"PDB"	1	234	"4y7x"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y7x&provider=pdb"	"1_234_4y7x_5b20b10202efd018344088ad"	"P40302@4y7x"	"E;S"	"E"	"P40302@4y7x@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5b20b10202efd018344088ad"	"PDB"	1	234	"4y7x"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y7x&provider=pdb"	"1_234_4y7x_5b20b10202efd018344088ad"	"P40302@4y7x"	"E;S"	"S"	"P40302@4y7x@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5b20b0b802efd0173d170971"	"PDB"	1	234	"4qzw"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qzw&provider=pdb"	"1_234_4qzw_5b20b0b802efd0173d170971"	"P40302@4qzw"	"E;S"	"E"	"P40302@4qzw@E"	"100"	"0"	"1"	"231"	"4"	"234"	"3"	0.982905982905983
"P40302"	""	234	"5b20b0b802efd0173d170971"	"PDB"	1	234	"4qzw"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qzw&provider=pdb"	"1_234_4qzw_5b20b0b802efd0173d170971"	"P40302@4qzw"	"E;S"	"S"	"P40302@4qzw@S"	"100"	"0"	"1"	"231"	"4"	"234"	"3"	0.982905982905983
"P40302"	""	234	"5b20b09202efd0173d17017e"	"PDB"	1	234	"5d0x"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5d0x&provider=pdb"	"1_234_5d0x_5b20b09202efd0173d17017e"	"P40302@5d0x"	"E;S"	"E"	"P40302@5d0x@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5b20b09202efd0173d17017e"	"PDB"	1	234	"5d0x"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5d0x&provider=pdb"	"1_234_5d0x_5b20b09202efd0173d17017e"	"P40302@5d0x"	"E;S"	"S"	"P40302@5d0x@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5b20b05e02efd01696ad73ea"	"PDB"	1	234	"4nnw"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4nnw&provider=pdb"	"1_234_4nnw_5b20b05e02efd01696ad73ea"	"P40302@4nnw"	"E;S"	"E"	"P40302@4nnw@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5b20b05e02efd01696ad73ea"	"PDB"	1	234	"4nnw"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4nnw&provider=pdb"	"1_234_4nnw_5b20b05e02efd01696ad73ea"	"P40302@4nnw"	"E;S"	"S"	"P40302@4nnw@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5b20afa402efd014b7885505"	"PDB"	1	234	"4y7w"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y7w&provider=pdb"	"1_234_4y7w_5b20afa402efd014b7885505"	"P40302@4y7w"	"E;S"	"E"	"P40302@4y7w@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.5"	0.982905982905983
"P40302"	""	234	"5b20afa402efd014b7885505"	"PDB"	1	234	"4y7w"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y7w&provider=pdb"	"1_234_4y7w_5b20afa402efd014b7885505"	"P40302@4y7w"	"E;S"	"S"	"P40302@4y7w@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.5"	0.982905982905983
"P40302"	""	234	"5b20af6002efd013252badda"	"PDB"	1	234	"4qvv"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qvv&provider=pdb"	"1_234_4qvv_5b20af6002efd013252badda"	"P40302@4qvv"	"E;S"	"E"	"P40302@4qvv@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5b20af6002efd013252badda"	"PDB"	1	234	"4qvv"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qvv&provider=pdb"	"1_234_4qvv_5b20af6002efd013252badda"	"P40302@4qvv"	"E;S"	"S"	"P40302@4qvv@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5b1798ed02efd00ec85e5058"	"PDB"	1	234	"1fnt"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=1fnt&provider=pdb"	"1_234_1fnt_5b1798ed02efd00ec85e5058"	"P40302@1fnt"	"F;T"	"F"	"P40302@1fnt@F"	"100"	"0"	"1"	"233"	"2"	"234"	"3.2"	0.991452991452991
"P40302"	""	234	"5b1798ed02efd00ec85e5058"	"PDB"	1	234	"1fnt"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=1fnt&provider=pdb"	"1_234_1fnt_5b1798ed02efd00ec85e5058"	"P40302@1fnt"	"F;T"	"T"	"P40302@1fnt@T"	"100"	"0"	"1"	"233"	"2"	"234"	"3.2"	0.991452991452991
"P40302"	""	234	"5ae97a9e75daaa0f6077e798"	"PDB"	1	234	"4y8k"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y8k&provider=pdb"	"1_234_4y8k_5ae97a9e75daaa0f6077e798"	"P40302@4y8k"	"E;S"	"E"	"P40302@4y8k@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5ae97a9e75daaa0f6077e798"	"PDB"	1	234	"4y8k"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y8k&provider=pdb"	"1_234_4y8k_5ae97a9e75daaa0f6077e798"	"P40302@4y8k"	"E;S"	"S"	"P40302@4y8k@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5ae97a5c75daaa0cdaaa1cbe"	"PDB"	1	234	"4y81"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y81&provider=pdb"	"1_234_4y81_5ae97a5c75daaa0cdaaa1cbe"	"P40302@4y81"	"E;S"	"E"	"P40302@4y81@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5ae97a5c75daaa0cdaaa1cbe"	"PDB"	1	234	"4y81"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y81&provider=pdb"	"1_234_4y81_5ae97a5c75daaa0cdaaa1cbe"	"P40302@4y81"	"E;S"	"S"	"P40302@4y81@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5ae97a5475daaa0cdaaa1b88"	"PDB"	1	234	"4ya1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4ya1&provider=pdb"	"1_234_4ya1_5ae97a5475daaa0cdaaa1b88"	"P40302@4ya1"	"E;S"	"E"	"P40302@4ya1@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae97a5475daaa0cdaaa1b88"	"PDB"	1	234	"4ya1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4ya1&provider=pdb"	"1_234_4ya1_5ae97a5475daaa0cdaaa1b88"	"P40302@4ya1"	"E;S"	"S"	"P40302@4ya1@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae97a5375daaa0cdaaa1b62"	"PDB"	1	234	"5l61"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l61&provider=pdb"	"1_234_5l61_5ae97a5375daaa0cdaaa1b62"	"P40302@5l61"	"E;S"	"E"	"P40302@5l61@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5ae97a5375daaa0cdaaa1b62"	"PDB"	1	234	"5l61"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l61&provider=pdb"	"1_234_5l61_5ae97a5375daaa0cdaaa1b62"	"P40302@5l61"	"E;S"	"S"	"P40302@5l61@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5ae97a3575daaa0a23caf145"	"PDB"	1	234	"5cz9"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5cz9&provider=pdb"	"1_234_5cz9_5ae97a3575daaa0a23caf145"	"P40302@5cz9"	"E;S"	"E"	"P40302@5cz9@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae97a3575daaa0a23caf145"	"PDB"	1	234	"5cz9"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5cz9&provider=pdb"	"1_234_5cz9_5ae97a3575daaa0a23caf145"	"P40302@5cz9"	"E;S"	"S"	"P40302@5cz9@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae97a0875daaa085ac13d71"	"PDB"	1	234	"4y69"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y69&provider=pdb"	"1_234_4y69_5ae97a0875daaa085ac13d71"	"P40302@4y69"	"E;S"	"E"	"P40302@4y69@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae97a0875daaa085ac13d71"	"PDB"	1	234	"4y69"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y69&provider=pdb"	"1_234_4y69_5ae97a0875daaa085ac13d71"	"P40302@4y69"	"E;S"	"S"	"P40302@4y69@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae97a0675daaa085ac13d25"	"PDB"	1	234	"5l69"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l69&provider=pdb"	"1_234_5l69_5ae97a0675daaa085ac13d25"	"P40302@5l69"	"E;S"	"E"	"P40302@5l69@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.7"	0.982905982905983
"P40302"	""	234	"5ae97a0675daaa085ac13d25"	"PDB"	1	234	"5l69"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l69&provider=pdb"	"1_234_5l69_5ae97a0675daaa085ac13d25"	"P40302@5l69"	"E;S"	"S"	"P40302@5l69@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.7"	0.982905982905983
"P40302"	""	234	"5ae979de75daaa0610f253e1"	"PDB"	1	234	"4y77"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y77&provider=pdb"	"1_234_4y77_5ae979de75daaa0610f253e1"	"P40302@4y77"	"E;S"	"E"	"P40302@4y77@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.5"	0.982905982905983
"P40302"	""	234	"5ae979de75daaa0610f253e1"	"PDB"	1	234	"4y77"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y77&provider=pdb"	"1_234_4y77_5ae979de75daaa0610f253e1"	"P40302@4y77"	"E;S"	"S"	"P40302@4y77@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.5"	0.982905982905983
"P40302"	""	234	"5ae9792c75daaa7c5c2db09f"	"PDB"	1	234	"5l5t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l5t&provider=pdb"	"1_234_5l5t_5ae9792c75daaa7c5c2db09f"	"P40302@5l5t"	"E;S"	"E"	"P40302@5l5t@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5ae9792c75daaa7c5c2db09f"	"PDB"	1	234	"5l5t"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l5t&provider=pdb"	"1_234_5l5t_5ae9792c75daaa7c5c2db09f"	"P40302@5l5t"	"E;S"	"S"	"P40302@5l5t@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5b20af5d02efd013252bad66"	"PDB"	1	234	"5d0w"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5d0w&provider=pdb"	"1_234_5d0w_5b20af5d02efd013252bad66"	"P40302@5d0w"	"E;S"	"E"	"P40302@5d0w@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5b20af5d02efd013252bad66"	"PDB"	1	234	"5d0w"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5d0w&provider=pdb"	"1_234_5d0w_5b20af5d02efd013252bad66"	"P40302@5d0w"	"E;S"	"S"	"P40302@5d0w@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5ae978e675daaa79715fd15d"	"PDB"	1	234	"4ya0"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4ya0&provider=pdb"	"1_234_4ya0_5ae978e675daaa79715fd15d"	"P40302@4ya0"	"E;S"	"E"	"P40302@4ya0@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5ae978e675daaa79715fd15d"	"PDB"	1	234	"4ya0"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4ya0&provider=pdb"	"1_234_4ya0_5ae978e675daaa79715fd15d"	"P40302@4ya0"	"E;S"	"S"	"P40302@4ya0@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9f8d0202efd0ade4233f68"	"PDB"	1	234	"4qwi"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qwi&provider=pdb"	"1_234_4qwi_5a9f8d0202efd0ade4233f68"	"P40302@4qwi"	"E;S"	"E"	"P40302@4qwi@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5a9f8d0202efd0ade4233f68"	"PDB"	1	234	"4qwi"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qwi&provider=pdb"	"1_234_4qwi_5a9f8d0202efd0ade4233f68"	"P40302@4qwi"	"E;S"	"S"	"P40302@4qwi@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5a9b2b7175daaa6a98baebe8"	"PDB"	1	234	"5l5r"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l5r&provider=pdb"	"1_234_5l5r_5a9b2b7175daaa6a98baebe8"	"P40302@5l5r"	"E;S"	"E"	"P40302@5l5r@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5a9b2b7175daaa6a98baebe8"	"PDB"	1	234	"5l5r"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l5r&provider=pdb"	"1_234_5l5r_5a9b2b7175daaa6a98baebe8"	"P40302@5l5r"	"E;S"	"S"	"P40302@5l5r@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5a9b2afd75daaa63ee1189b4"	"PDB"	1	234	"4qvq"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qvq&provider=pdb"	"1_234_4qvq_5a9b2afd75daaa63ee1189b4"	"P40302@4qvq"	"E;S"	"E"	"P40302@4qvq@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5a9b2afd75daaa63ee1189b4"	"PDB"	1	234	"4qvq"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qvq&provider=pdb"	"1_234_4qvq_5a9b2afd75daaa63ee1189b4"	"P40302@4qvq"	"E;S"	"S"	"P40302@4qvq@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5a9b0d0975daaa423c5be0cd"	"PDB"	1	234	"4qw0"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qw0&provider=pdb"	"1_234_4qw0_5a9b0d0975daaa423c5be0cd"	"P40302@4qw0"	"E;S"	"E"	"P40302@4qw0@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5a9b0d0975daaa423c5be0cd"	"PDB"	1	234	"4qw0"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4qw0&provider=pdb"	"1_234_4qw0_5a9b0d0975daaa423c5be0cd"	"P40302@4qw0"	"E;S"	"S"	"P40302@4qw0@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.9"	0.982905982905983
"P40302"	""	234	"5a9b0ca975daaa3ccf7d0c0e"	"PDB"	1	234	"5l68"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l68&provider=pdb"	"1_234_5l68_5a9b0ca975daaa3ccf7d0c0e"	"P40302@5l68"	"E;S"	"E"	"P40302@5l68@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b0ca975daaa3ccf7d0c0e"	"PDB"	1	234	"5l68"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l68&provider=pdb"	"1_234_5l68_5a9b0ca975daaa3ccf7d0c0e"	"P40302@5l68"	"E;S"	"S"	"P40302@5l68@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b06bc75daaa6a748b6287"	"PDB"	1	234	"5l64"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l64&provider=pdb"	"1_234_5l64_5a9b06bc75daaa6a748b6287"	"P40302@5l64"	"E;S"	"E"	"P40302@5l64@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.7"	0.982905982905983
"P40302"	""	234	"5a9b06bc75daaa6a748b6287"	"PDB"	1	234	"5l64"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5l64&provider=pdb"	"1_234_5l64_5a9b06bc75daaa6a748b6287"	"P40302@5l64"	"E;S"	"S"	"P40302@5l64@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.7"	0.982905982905983
"P40302"	""	234	"5a9b1c4d75daaa159d1c236f"	"PDB"	1	234	"5fgh"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5fgh&provider=pdb"	"1_234_5fgh_5a9b1c4d75daaa159d1c236f"	"P40302@5fgh"	"E;S"	"E"	"P40302@5fgh@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b1c4d75daaa159d1c236f"	"PDB"	1	234	"5fgh"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5fgh&provider=pdb"	"1_234_5fgh_5a9b1c4d75daaa159d1c236f"	"P40302@5fgh"	"E;S"	"S"	"P40302@5fgh@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b23ba75daaa78fd299792"	"PDB"	1	234	"4y8m"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y8m&provider=pdb"	"1_234_4y8m_5a9b23ba75daaa78fd299792"	"P40302@4y8m"	"E;S"	"E"	"P40302@4y8m@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b23ba75daaa78fd299792"	"PDB"	1	234	"4y8m"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y8m&provider=pdb"	"1_234_4y8m_5a9b23ba75daaa78fd299792"	"P40302@4y8m"	"E;S"	"S"	"P40302@4y8m@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b0c1975daaa36fdfa783c"	"PDB"	1	234	"5cz7"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5cz7&provider=pdb"	"1_234_5cz7_5a9b0c1975daaa36fdfa783c"	"P40302@5cz7"	"E;S"	"E"	"P40302@5cz7@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.5"	0.982905982905983
"P40302"	""	234	"5a9b0c1975daaa36fdfa783c"	"PDB"	1	234	"5cz7"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5cz7&provider=pdb"	"1_234_5cz7_5a9b0c1975daaa36fdfa783c"	"P40302@5cz7"	"E;S"	"S"	"P40302@5cz7@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.5"	0.982905982905983
"P40302"	""	234	"5a9b156775daaa3556d8b7f6"	"PDB"	1	234	"5fgd"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5fgd&provider=pdb"	"1_234_5fgd_5a9b156775daaa3556d8b7f6"	"P40302@5fgd"	"E;S"	"E"	"P40302@5fgd@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b156775daaa3556d8b7f6"	"PDB"	1	234	"5fgd"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=5fgd&provider=pdb"	"1_234_5fgd_5a9b156775daaa3556d8b7f6"	"P40302@5fgd"	"E;S"	"S"	"P40302@5fgd@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.8"	0.982905982905983
"P40302"	""	234	"5a9b1d9475daaa25a0c5492e"	"PDB"	1	234	"4y8i"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y8i&provider=pdb"	"1_234_4y8i_5a9b1d9475daaa25a0c5492e"	"P40302@4y8i"	"E;S"	"E"	"P40302@4y8i@E"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
"P40302"	""	234	"5a9b1d9475daaa25a0c5492e"	"PDB"	1	234	"4y8i"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40302.pdb?from=1&to=234&template=4y8i&provider=pdb"	"1_234_4y8i_5a9b1d9475daaa25a0c5492e"	"P40302@4y8i"	"E;S"	"S"	"P40302@4y8i@S"	"100"	"0"	"1"	"231"	"4"	"234"	"2.6"	0.982905982905983
