"geneID"	"pathwayID"	"pathwayName"
"YDL097C"	"sce03050"	"Proteasome"
"YDL147W"	"sce03050"	"Proteasome"
"YDR363W-A"	"sce03050"	"Proteasome"
"YDR394W"	"sce03050"	"Proteasome"
"YDR427W"	"sce03050"	"Proteasome"
"YER012W"	"sce03050"	"Proteasome"
"YER021W"	"sce03050"	"Proteasome"
"YER094C"	"sce03050"	"Proteasome"
"YFL007W"	"sce03050"	"Proteasome"
"YFR004W"	"sce03050"	"Proteasome"
"YFR050C"	"sce03050"	"Proteasome"
"YFR052W"	"sce03050"	"Proteasome"
"YGL011C"	"sce03050"	"Proteasome"
"YGL048C"	"sce03050"	"Proteasome"
"YGR135W"	"sce03050"	"Proteasome"
"YGR253C"	"sce03050"	"Proteasome"
"YHR027C"	"sce03050"	"Proteasome"
"YHR200W"	"sce03050"	"Proteasome"
"YIL075C"	"sce03050"	"Proteasome"
"YJL001W"	"sce03050"	"Proteasome"
"YKL145W"	"sce03050"	"Proteasome"
"YLR421C"	"sce03050"	"Proteasome"
"YML092C"	"sce03050"	"Proteasome"
"YMR314W"	"sce03050"	"Proteasome"
"YOL038W"	"sce03050"	"Proteasome"
"YOR117W"	"sce03050"	"Proteasome"
"YOR157C"	"sce03050"	"Proteasome"
"YOR259C"	"sce03050"	"Proteasome"
"YOR261C"	"sce03050"	"Proteasome"
"YOR362C"	"sce03050"	"Proteasome"
"YPR103W"	"sce03050"	"Proteasome"
"YPR108W"	"sce03050"	"Proteasome"
"YBR283C"	"sce03060"	"Protein export"
"YDL092W"	"sce03060"	"Protein export"
"YDR086C"	"sce03060"	"Protein export"
"YDR292C"	"sce03060"	"Protein export"
"YER019C-A"	"sce03060"	"Protein export"
"YER087C-B"	"sce03060"	"Protein export"
"YER154W"	"sce03060"	"Protein export"
"YIR022W"	"sce03060"	"Protein export"
"YJL034W"	"sce03060"	"Protein export"
"YJR010C-A"	"sce03060"	"Protein export"
"YKL154W"	"sce03060"	"Protein export"
"YLR066W"	"sce03060"	"Protein export"
"YLR378C"	"sce03060"	"Protein export"
"YML055W"	"sce03060"	"Protein export"
"YML105C"	"sce03060"	"Protein export"
"YMR035W"	"sce03060"	"Protein export"
"YMR150C"	"sce03060"	"Protein export"
"YOR254C"	"sce03060"	"Protein export"
"YPL094C"	"sce03060"	"Protein export"
"YPL210C"	"sce03060"	"Protein export"
"YPL243W"	"sce03060"	"Protein export"
"YPR088C"	"sce03060"	"Protein export"
"YAL015C"	"sce03410"	"Base excision repair"
"YBL019W"	"sce03410"	"Base excision repair"
"YBR088C"	"sce03410"	"Base excision repair"
"YBR278W"	"sce03410"	"Base excision repair"
"YDL102W"	"sce03410"	"Base excision repair"
"YDL164C"	"sce03410"	"Base excision repair"
"YDR121W"	"sce03410"	"Base excision repair"
"YER142C"	"sce03410"	"Base excision repair"
"YJL065C"	"sce03410"	"Base excision repair"
"YJR006W"	"sce03410"	"Base excision repair"
"YJR043C"	"sce03410"	"Base excision repair"
"YKL113C"	"sce03410"	"Base excision repair"
"YKL114C"	"sce03410"	"Base excision repair"
"YML021C"	"sce03410"	"Base excision repair"
"YML060W"	"sce03410"	"Base excision repair"
"YNL262W"	"sce03410"	"Base excision repair"
"YOL043C"	"sce03410"	"Base excision repair"
"YPR175W"	"sce03410"	"Base excision repair"
"YAR007C"	"sce03420"	"Nucleotide excision repair"
"YBR087W"	"sce03420"	"Nucleotide excision repair"
"YBR088C"	"sce03420"	"Nucleotide excision repair"
"YBR278W"	"sce03420"	"Nucleotide excision repair"
"YDL102W"	"sce03420"	"Nucleotide excision repair"
"YDL108W"	"sce03420"	"Nucleotide excision repair"
"YDL164C"	"sce03420"	"Nucleotide excision repair"
"YDR030C"	"sce03420"	"Nucleotide excision repair"
"YDR079C-A"	"sce03420"	"Nucleotide excision repair"
"YDR121W"	"sce03420"	"Nucleotide excision repair"
"YDR311W"	"sce03420"	"Nucleotide excision repair"
"YDR460W"	"sce03420"	"Nucleotide excision repair"
"YEL037C"	"sce03420"	"Nucleotide excision repair"
"YER162C"	"sce03420"	"Nucleotide excision repair"
"YER171W"	"sce03420"	"Nucleotide excision repair"
"YGR258C"	"sce03420"	"Nucleotide excision repair"
"YIL143C"	"sce03420"	"Nucleotide excision repair"
"YJL065C"	"sce03420"	"Nucleotide excision repair"
"YJL092W"	"sce03420"	"Nucleotide excision repair"
"YJR006W"	"sce03420"	"Nucleotide excision repair"
"YJR035W"	"sce03420"	"Nucleotide excision repair"
"YJR043C"	"sce03420"	"Nucleotide excision repair"
"YJR068W"	"sce03420"	"Nucleotide excision repair"
"YLR005W"	"sce03420"	"Nucleotide excision repair"
"YML095C"	"sce03420"	"Nucleotide excision repair"
"YMR201C"	"sce03420"	"Nucleotide excision repair"
"YNL262W"	"sce03420"	"Nucleotide excision repair"
"YNL290W"	"sce03420"	"Nucleotide excision repair"
"YNL312W"	"sce03420"	"Nucleotide excision repair"
"YOL094C"	"sce03420"	"Nucleotide excision repair"
"YOL133W"	"sce03420"	"Nucleotide excision repair"
"YOR217W"	"sce03420"	"Nucleotide excision repair"
"YPL022W"	"sce03420"	"Nucleotide excision repair"
"YPL122C"	"sce03420"	"Nucleotide excision repair"
"YPR025C"	"sce03420"	"Nucleotide excision repair"
"YPR056W"	"sce03420"	"Nucleotide excision repair"
"YPR175W"	"sce03420"	"Nucleotide excision repair"
"YAR007C"	"sce03430"	"Mismatch repair"
"YBR087W"	"sce03430"	"Mismatch repair"
"YBR088C"	"sce03430"	"Mismatch repair"
"YCR092C"	"sce03430"	"Mismatch repair"
"YDL102W"	"sce03430"	"Mismatch repair"
"YDL164C"	"sce03430"	"Mismatch repair"
"YDR097C"	"sce03430"	"Mismatch repair"
"YJL092W"	"sce03430"	"Mismatch repair"
"YJR006W"	"sce03430"	"Mismatch repair"
"YJR043C"	"sce03430"	"Mismatch repair"
"YJR068W"	"sce03430"	"Mismatch repair"
"YMR167W"	"sce03430"	"Mismatch repair"
"YNL082W"	"sce03430"	"Mismatch repair"
"YNL290W"	"sce03430"	"Mismatch repair"
"YNL312W"	"sce03430"	"Mismatch repair"
"YOL090W"	"sce03430"	"Mismatch repair"
"YOL094C"	"sce03430"	"Mismatch repair"
"YOR033C"	"sce03430"	"Mismatch repair"
"YOR217W"	"sce03430"	"Mismatch repair"
"YPL164C"	"sce03430"	"Mismatch repair"
"YAR007C"	"sce03440"	"Homologous recombination"
"YBL088C"	"sce03440"	"Homologous recombination"
"YBR073W"	"sce03440"	"Homologous recombination"
"YDL059C"	"sce03440"	"Homologous recombination"
"YDL102W"	"sce03440"	"Homologous recombination"
"YDR004W"	"sce03440"	"Homologous recombination"
"YDR076W"	"sce03440"	"Homologous recombination"
"YDR363W-A"	"sce03440"	"Homologous recombination"
"YDR369C"	"sce03440"	"Homologous recombination"
"YDR386W"	"sce03440"	"Homologous recombination"
"YER095W"	"sce03440"	"Homologous recombination"
"YGL163C"	"sce03440"	"Homologous recombination"
"YJR006W"	"sce03440"	"Homologous recombination"
"YJR043C"	"sce03440"	"Homologous recombination"
"YLR234W"	"sce03440"	"Homologous recombination"
"YML032C"	"sce03440"	"Homologous recombination"
"YMR190C"	"sce03440"	"Homologous recombination"
"YMR224C"	"sce03440"	"Homologous recombination"
"YNL250W"	"sce03440"	"Homologous recombination"
"YNL312W"	"sce03440"	"Homologous recombination"
"YCR014C"	"sce03450"	"Non-homologous end-joining"
"YDR369C"	"sce03450"	"Non-homologous end-joining"
"YGL090W"	"sce03450"	"Non-homologous end-joining"
"YKL113C"	"sce03450"	"Non-homologous end-joining"
"YLR265C"	"sce03450"	"Non-homologous end-joining"
"YMR106C"	"sce03450"	"Non-homologous end-joining"
"YMR224C"	"sce03450"	"Non-homologous end-joining"
"YMR284W"	"sce03450"	"Non-homologous end-joining"
"YNL250W"	"sce03450"	"Non-homologous end-joining"
"YOR005C"	"sce03450"	"Non-homologous end-joining"
"YAL041W"	"sce04011"	"MAPK signaling pathway - yeast"
"YBL016W"	"sce04011"	"MAPK signaling pathway - yeast"
"YBL105C"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR083W"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR112C"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR133C"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR160W"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR182C"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR200W"	"sce04011"	"MAPK signaling pathway - yeast"
"YBR279W"	"sce04011"	"MAPK signaling pathway - yeast"
"YCL027W"	"sce04011"	"MAPK signaling pathway - yeast"
"YCL032W"	"sce04011"	"MAPK signaling pathway - yeast"
"YCR073C"	"sce04011"	"MAPK signaling pathway - yeast"
"YCR084C"	"sce04011"	"MAPK signaling pathway - yeast"
"YDL006W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDL022W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDL159W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDL235C"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR099W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR103W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR144C"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR208W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR256C"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR379W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR389W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR420W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR461W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR466W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR480W"	"sce04011"	"MAPK signaling pathway - yeast"
"YDR490C"	"sce04011"	"MAPK signaling pathway - yeast"
"YER075C"	"sce04011"	"MAPK signaling pathway - yeast"
"YER111C"	"sce04011"	"MAPK signaling pathway - yeast"
"YER118C"	"sce04011"	"MAPK signaling pathway - yeast"
"YER125W"	"sce04011"	"MAPK signaling pathway - yeast"
"YER155C"	"sce04011"	"MAPK signaling pathway - yeast"
"YER177W"	"sce04011"	"MAPK signaling pathway - yeast"
"YFL026W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGL089C"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR014W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR023W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR032W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR040W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR070W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR088W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR108W"	"sce04011"	"MAPK signaling pathway - yeast"
"YGR109C"	"sce04011"	"MAPK signaling pathway - yeast"
"YHL007C"	"sce04011"	"MAPK signaling pathway - yeast"
"YHR005C"	"sce04011"	"MAPK signaling pathway - yeast"
"YHR030C"	"sce04011"	"MAPK signaling pathway - yeast"
"YHR084W"	"sce04011"	"MAPK signaling pathway - yeast"
"YHR135C"	"sce04011"	"MAPK signaling pathway - yeast"
"YIL015W"	"sce04011"	"MAPK signaling pathway - yeast"
"YIL113W"	"sce04011"	"MAPK signaling pathway - yeast"
"YIL147C"	"sce04011"	"MAPK signaling pathway - yeast"
"YIL159W"	"sce04011"	"MAPK signaling pathway - yeast"
"YIR019C"	"sce04011"	"MAPK signaling pathway - yeast"
"YJL095W"	"sce04011"	"MAPK signaling pathway - yeast"
"YJL128C"	"sce04011"	"MAPK signaling pathway - yeast"
"YJL157C"	"sce04011"	"MAPK signaling pathway - yeast"
"YJL187C"	"sce04011"	"MAPK signaling pathway - yeast"
"YJR086W"	"sce04011"	"MAPK signaling pathway - yeast"
"YKL062W"	"sce04011"	"MAPK signaling pathway - yeast"
"YKL101W"	"sce04011"	"MAPK signaling pathway - yeast"
"YKL161C"	"sce04011"	"MAPK signaling pathway - yeast"
"YKL178C"	"sce04011"	"MAPK signaling pathway - yeast"
"YLL021W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR006C"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR079W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR113W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR120C"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR182W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR229C"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR305C"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR332W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR342W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR362W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR371W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR425W"	"sce04011"	"MAPK signaling pathway - yeast"
"YLR452C"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR036C"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR037C"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR043W"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR164C"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR172W"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR199W"	"sce04011"	"MAPK signaling pathway - yeast"
"YMR306W"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL053W"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL145W"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL154C"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL167C"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL271C"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL283C"	"sce04011"	"MAPK signaling pathway - yeast"
"YNL298W"	"sce04011"	"MAPK signaling pathway - yeast"
"YNR031C"	"sce04011"	"MAPK signaling pathway - yeast"
"YOL059W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOL100W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOL105C"	"sce04011"	"MAPK signaling pathway - yeast"
"YOL113W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOL151W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOR008C"	"sce04011"	"MAPK signaling pathway - yeast"
"YOR127W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOR208W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOR212W"	"sce04011"	"MAPK signaling pathway - yeast"
"YOR231W"	"sce04011"	"MAPK signaling pathway - yeast"
"YPL049C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPL089C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPL115C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPL140C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPL187W"	"sce04011"	"MAPK signaling pathway - yeast"
"YPL256C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPR075C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPR119W"	"sce04011"	"MAPK signaling pathway - yeast"
"YPR120C"	"sce04011"	"MAPK signaling pathway - yeast"
"YPR165W"	"sce04011"	"MAPK signaling pathway - yeast"
"YBL105C"	"sce04070"	"Phosphatidylinositol signaling system"
"YBR029C"	"sce04070"	"Phosphatidylinositol signaling system"
"YBR109C"	"sce04070"	"Phosphatidylinositol signaling system"
"YDR017C"	"sce04070"	"Phosphatidylinositol signaling system"
"YDR173C"	"sce04070"	"Phosphatidylinositol signaling system"
"YDR208W"	"sce04070"	"Phosphatidylinositol signaling system"
"YDR287W"	"sce04070"	"Phosphatidylinositol signaling system"
"YDR315C"	"sce04070"	"Phosphatidylinositol signaling system"
"YFR019W"	"sce04070"	"Phosphatidylinositol signaling system"
"YHR046C"	"sce04070"	"Phosphatidylinositol signaling system"
"YIL002C"	"sce04070"	"Phosphatidylinositol signaling system"
"YJL100W"	"sce04070"	"Phosphatidylinositol signaling system"
"YJR110W"	"sce04070"	"Phosphatidylinositol signaling system"
"YKL212W"	"sce04070"	"Phosphatidylinositol signaling system"
"YLR240W"	"sce04070"	"Phosphatidylinositol signaling system"
"YLR305C"	"sce04070"	"Phosphatidylinositol signaling system"
"YLR410W"	"sce04070"	"Phosphatidylinositol signaling system"
"YNL106C"	"sce04070"	"Phosphatidylinositol signaling system"
"YNL267W"	"sce04070"	"Phosphatidylinositol signaling system"
"YOL065C"	"sce04070"	"Phosphatidylinositol signaling system"
"YOR109W"	"sce04070"	"Phosphatidylinositol signaling system"
"YPL268W"	"sce04070"	"Phosphatidylinositol signaling system"
"YPR113W"	"sce04070"	"Phosphatidylinositol signaling system"
"YAL016W"	"sce04111"	"Cell cycle - yeast"
"YAL024C"	"sce04111"	"Cell cycle - yeast"
"YAL040C"	"sce04111"	"Cell cycle - yeast"
"YAR019C"	"sce04111"	"Cell cycle - yeast"
"YBL016W"	"sce04111"	"Cell cycle - yeast"
"YBL023C"	"sce04111"	"Cell cycle - yeast"
"YBL084C"	"sce04111"	"Cell cycle - yeast"
"YBL097W"	"sce04111"	"Cell cycle - yeast"
"YBR060C"	"sce04111"	"Cell cycle - yeast"
"YBR093C"	"sce04111"	"Cell cycle - yeast"
"YBR112C"	"sce04111"	"Cell cycle - yeast"
"YBR133C"	"sce04111"	"Cell cycle - yeast"
"YBR135W"	"sce04111"	"Cell cycle - yeast"
"YBR136W"	"sce04111"	"Cell cycle - yeast"
"YBR160W"	"sce04111"	"Cell cycle - yeast"
"YBR202W"	"sce04111"	"Cell cycle - yeast"
"YBR274W"	"sce04111"	"Cell cycle - yeast"
"YCL024W"	"sce04111"	"Cell cycle - yeast"
"YCL061C"	"sce04111"	"Cell cycle - yeast"
"YCR084C"	"sce04111"	"Cell cycle - yeast"
"YDL003W"	"sce04111"	"Cell cycle - yeast"
"YDL008W"	"sce04111"	"Cell cycle - yeast"
"YDL017W"	"sce04111"	"Cell cycle - yeast"
"YDL028C"	"sce04111"	"Cell cycle - yeast"
"YDL056W"	"sce04111"	"Cell cycle - yeast"
"YDL101C"	"sce04111"	"Cell cycle - yeast"
"YDL106C"	"sce04111"	"Cell cycle - yeast"
"YDL127W"	"sce04111"	"Cell cycle - yeast"
"YDL132W"	"sce04111"	"Cell cycle - yeast"
"YDL134C"	"sce04111"	"Cell cycle - yeast"
"YDL155W"	"sce04111"	"Cell cycle - yeast"
"YDL188C"	"sce04111"	"Cell cycle - yeast"
"YDR052C"	"sce04111"	"Cell cycle - yeast"
"YDR110W"	"sce04111"	"Cell cycle - yeast"
"YDR113C"	"sce04111"	"Cell cycle - yeast"
"YDR118W"	"sce04111"	"Cell cycle - yeast"
"YDR146C"	"sce04111"	"Cell cycle - yeast"
"YDR180W"	"sce04111"	"Cell cycle - yeast"
"YDR217C"	"sce04111"	"Cell cycle - yeast"
"YDR260C"	"sce04111"	"Cell cycle - yeast"
"YDR325W"	"sce04111"	"Cell cycle - yeast"
"YDR328C"	"sce04111"	"Cell cycle - yeast"
"YDR451C"	"sce04111"	"Cell cycle - yeast"
"YDR499W"	"sce04111"	"Cell cycle - yeast"
"YDR507C"	"sce04111"	"Cell cycle - yeast"
"YEL032W"	"sce04111"	"Cell cycle - yeast"
"YER111C"	"sce04111"	"Cell cycle - yeast"
"YER147C"	"sce04111"	"Cell cycle - yeast"
"YER173W"	"sce04111"	"Cell cycle - yeast"
"YFL008W"	"sce04111"	"Cell cycle - yeast"
"YFL009W"	"sce04111"	"Cell cycle - yeast"
"YFL029C"	"sce04111"	"Cell cycle - yeast"
"YFR028C"	"sce04111"	"Cell cycle - yeast"
"YFR031C"	"sce04111"	"Cell cycle - yeast"
"YFR034C"	"sce04111"	"Cell cycle - yeast"
"YFR036W"	"sce04111"	"Cell cycle - yeast"
"YGL003C"	"sce04111"	"Cell cycle - yeast"
"YGL086W"	"sce04111"	"Cell cycle - yeast"
"YGL116W"	"sce04111"	"Cell cycle - yeast"
"YGL190C"	"sce04111"	"Cell cycle - yeast"
"YGL201C"	"sce04111"	"Cell cycle - yeast"
"YGL240W"	"sce04111"	"Cell cycle - yeast"
"YGR092W"	"sce04111"	"Cell cycle - yeast"
"YGR098C"	"sce04111"	"Cell cycle - yeast"
"YGR108W"	"sce04111"	"Cell cycle - yeast"
"YGR109C"	"sce04111"	"Cell cycle - yeast"
"YGR113W"	"sce04111"	"Cell cycle - yeast"
"YGR188C"	"sce04111"	"Cell cycle - yeast"
"YGR233C"	"sce04111"	"Cell cycle - yeast"
"YHR118C"	"sce04111"	"Cell cycle - yeast"
"YHR152W"	"sce04111"	"Cell cycle - yeast"
"YHR166C"	"sce04111"	"Cell cycle - yeast"
"YIL026C"	"sce04111"	"Cell cycle - yeast"
"YIL046W"	"sce04111"	"Cell cycle - yeast"
"YIL106W"	"sce04111"	"Cell cycle - yeast"
"YJL013C"	"sce04111"	"Cell cycle - yeast"
"YJL030W"	"sce04111"	"Cell cycle - yeast"
"YJL074C"	"sce04111"	"Cell cycle - yeast"
"YJL076W"	"sce04111"	"Cell cycle - yeast"
"YJL157C"	"sce04111"	"Cell cycle - yeast"
"YJL187C"	"sce04111"	"Cell cycle - yeast"
"YJL194W"	"sce04111"	"Cell cycle - yeast"
"YJR046W"	"sce04111"	"Cell cycle - yeast"
"YJR053W"	"sce04111"	"Cell cycle - yeast"
"YJR090C"	"sce04111"	"Cell cycle - yeast"
"YKL022C"	"sce04111"	"Cell cycle - yeast"
"YKL101W"	"sce04111"	"Cell cycle - yeast"
"YLL004W"	"sce04111"	"Cell cycle - yeast"
"YLR079W"	"sce04111"	"Cell cycle - yeast"
"YLR086W"	"sce04111"	"Cell cycle - yeast"
"YLR102C"	"sce04111"	"Cell cycle - yeast"
"YLR103C"	"sce04111"	"Cell cycle - yeast"
"YLR127C"	"sce04111"	"Cell cycle - yeast"
"YLR176C"	"sce04111"	"Cell cycle - yeast"
"YLR182W"	"sce04111"	"Cell cycle - yeast"
"YLR210W"	"sce04111"	"Cell cycle - yeast"
"YLR272C"	"sce04111"	"Cell cycle - yeast"
"YLR274W"	"sce04111"	"Cell cycle - yeast"
"YLR288C"	"sce04111"	"Cell cycle - yeast"
"YML027W"	"sce04111"	"Cell cycle - yeast"
"YML064C"	"sce04111"	"Cell cycle - yeast"
"YML065W"	"sce04111"	"Cell cycle - yeast"
"YMR001C"	"sce04111"	"Cell cycle - yeast"
"YMR036C"	"sce04111"	"Cell cycle - yeast"
"YMR043W"	"sce04111"	"Cell cycle - yeast"
"YMR055C"	"sce04111"	"Cell cycle - yeast"
"YMR199W"	"sce04111"	"Cell cycle - yeast"
"YNL172W"	"sce04111"	"Cell cycle - yeast"
"YNL261W"	"sce04111"	"Cell cycle - yeast"
"YNL289W"	"sce04111"	"Cell cycle - yeast"
"YOL001W"	"sce04111"	"Cell cycle - yeast"
"YOL133W"	"sce04111"	"Cell cycle - yeast"
"YOR026W"	"sce04111"	"Cell cycle - yeast"
"YOR083W"	"sce04111"	"Cell cycle - yeast"
"YOR195W"	"sce04111"	"Cell cycle - yeast"
"YOR249C"	"sce04111"	"Cell cycle - yeast"
"YOR368W"	"sce04111"	"Cell cycle - yeast"
"YPL031C"	"sce04111"	"Cell cycle - yeast"
"YPL153C"	"sce04111"	"Cell cycle - yeast"
"YPL194W"	"sce04111"	"Cell cycle - yeast"
"YPL256C"	"sce04111"	"Cell cycle - yeast"
"YPR019W"	"sce04111"	"Cell cycle - yeast"
"YPR111W"	"sce04111"	"Cell cycle - yeast"
"YPR119W"	"sce04111"	"Cell cycle - yeast"
"YPR120C"	"sce04111"	"Cell cycle - yeast"
"YPR162C"	"sce04111"	"Cell cycle - yeast"
"YAL016W"	"sce04113"	"Meiosis - yeast"
"YAL040C"	"sce04113"	"Meiosis - yeast"
"YAR019C"	"sce04113"	"Meiosis - yeast"
"YBL023C"	"sce04113"	"Meiosis - yeast"
"YBL084C"	"sce04113"	"Meiosis - yeast"
"YBR045C"	"sce04113"	"Meiosis - yeast"
"YBR060C"	"sce04113"	"Meiosis - yeast"
"YBR136W"	"sce04113"	"Meiosis - yeast"
"YBR160W"	"sce04113"	"Meiosis - yeast"
"YBR202W"	"sce04113"	"Meiosis - yeast"
"YBR274W"	"sce04113"	"Meiosis - yeast"
"YCL067C"	"sce04113"	"Meiosis - yeast"
"YCR039C"	"sce04113"	"Meiosis - yeast"
"YCR096C"	"sce04113"	"Meiosis - yeast"
"YCR097W"	"sce04113"	"Meiosis - yeast"
"YDL008W"	"sce04113"	"Meiosis - yeast"
"YDL017W"	"sce04113"	"Meiosis - yeast"
"YDL035C"	"sce04113"	"Meiosis - yeast"
"YDL134C"	"sce04113"	"Meiosis - yeast"
"YDL138W"	"sce04113"	"Meiosis - yeast"
"YDL155W"	"sce04113"	"Meiosis - yeast"
"YDL188C"	"sce04113"	"Meiosis - yeast"
"YDL194W"	"sce04113"	"Meiosis - yeast"
"YDL245C"	"sce04113"	"Meiosis - yeast"
"YDR052C"	"sce04113"	"Meiosis - yeast"
"YDR113C"	"sce04113"	"Meiosis - yeast"
"YDR118W"	"sce04113"	"Meiosis - yeast"
"YDR207C"	"sce04113"	"Meiosis - yeast"
"YDR217C"	"sce04113"	"Meiosis - yeast"
"YDR260C"	"sce04113"	"Meiosis - yeast"
"YDR285W"	"sce04113"	"Meiosis - yeast"
"YDR310C"	"sce04113"	"Meiosis - yeast"
"YDR342C"	"sce04113"	"Meiosis - yeast"
"YDR343C"	"sce04113"	"Meiosis - yeast"
"YDR345C"	"sce04113"	"Meiosis - yeast"
"YDR436W"	"sce04113"	"Meiosis - yeast"
"YDR439W"	"sce04113"	"Meiosis - yeast"
"YDR477W"	"sce04113"	"Meiosis - yeast"
"YDR523C"	"sce04113"	"Meiosis - yeast"
"YEL032W"	"sce04113"	"Meiosis - yeast"
"YEL069C"	"sce04113"	"Meiosis - yeast"
"YER020W"	"sce04113"	"Meiosis - yeast"
"YER106W"	"sce04113"	"Meiosis - yeast"
"YER111C"	"sce04113"	"Meiosis - yeast"
"YER133W"	"sce04113"	"Meiosis - yeast"
"YER173W"	"sce04113"	"Meiosis - yeast"
"YER179W"	"sce04113"	"Meiosis - yeast"
"YFL008W"	"sce04113"	"Meiosis - yeast"
"YFL011W"	"sce04113"	"Meiosis - yeast"
"YFL033C"	"sce04113"	"Meiosis - yeast"
"YFR028C"	"sce04113"	"Meiosis - yeast"
"YFR036W"	"sce04113"	"Meiosis - yeast"
"YGL086W"	"sce04113"	"Meiosis - yeast"
"YGL116W"	"sce04113"	"Meiosis - yeast"
"YGL201C"	"sce04113"	"Meiosis - yeast"
"YGL240W"	"sce04113"	"Meiosis - yeast"
"YGR044C"	"sce04113"	"Meiosis - yeast"
"YGR059W"	"sce04113"	"Meiosis - yeast"
"YGR098C"	"sce04113"	"Meiosis - yeast"
"YGR108W"	"sce04113"	"Meiosis - yeast"
"YGR109C"	"sce04113"	"Meiosis - yeast"
"YGR188C"	"sce04113"	"Meiosis - yeast"
"YGR225W"	"sce04113"	"Meiosis - yeast"
"YHL022C"	"sce04113"	"Meiosis - yeast"
"YHR092C"	"sce04113"	"Meiosis - yeast"
"YHR094C"	"sce04113"	"Meiosis - yeast"
"YHR096C"	"sce04113"	"Meiosis - yeast"
"YHR118C"	"sce04113"	"Meiosis - yeast"
"YHR124W"	"sce04113"	"Meiosis - yeast"
"YHR152W"	"sce04113"	"Meiosis - yeast"
"YHR166C"	"sce04113"	"Meiosis - yeast"
"YHR184W"	"sce04113"	"Meiosis - yeast"
"YIL026C"	"sce04113"	"Meiosis - yeast"
"YIL072W"	"sce04113"	"Meiosis - yeast"
"YIR025W"	"sce04113"	"Meiosis - yeast"
"YJL005W"	"sce04113"	"Meiosis - yeast"
"YJL030W"	"sce04113"	"Meiosis - yeast"
"YJL074C"	"sce04113"	"Meiosis - yeast"
