UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	template	qmean	qmean_norm	url
P0CX66	P0CX66-1	440	5b3b7ef31a200b7e447b1408	SWISSMODEL	212	318	3tm9.1.A	-3.662279696	0.632955588	https://swissmodel.expasy.org/repository/uniprot/P0CX66.pdb?from=212&to=318&template=3tm9.1.A&provider=swissmodel
P25302		1093	5b4799c808cc8f9247ddb721	SWISSMODEL	441	688	5le3.2.A	-4.917045739	0.568434478	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=688&template=5le3.2.A&provider=swissmodel
P25302		1093	5b4799c808cc8f9247ddb725	SWISSMODEL	452	687	4rly.1.A	-4.085607722	0.610914118	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=452&to=687&template=4rly.1.A&provider=swissmodel
P25302		1093	5b4799c808cc8f9247ddb71d	SWISSMODEL	454	687	5le6.1.A	-3.752157831	0.626536783	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=454&to=687&template=5le6.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb709	SWISSMODEL	441	688	5y4d.1.A	-4.862808393	0.570772822	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=688&template=5y4d.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb6f9	SWISSMODEL	441	687	5le7.2.A	-4.016047063	0.608348587	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=687&template=5le7.2.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb6fd	SWISSMODEL	441	689	5lec.1.A	-4.409793059	0.589532799	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=689&template=5lec.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb6f5	SWISSMODEL	451	688	6f5e.1.A	-3.665806225	0.62777855	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=451&to=688&template=6f5e.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb715	SWISSMODEL	441	688	5jhq.3.A	-4.056040312	0.605555153	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=688&template=5jhq.3.A&provider=swissmodel
P25302		1093	5b4799c808cc8f9247ddb719	SWISSMODEL	441	687	5lee.1.A	-4.10448407	0.604549831	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=687&template=5lee.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb701	SWISSMODEL	441	686	5le4.1.A	-4.971278227	0.566189181	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=686&template=5le4.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb705	SWISSMODEL	441	687	5ma9.1.B	-3.869681458	0.614635631	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=687&template=5ma9.1.B&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb70d	SWISSMODEL	441	687	5lea.1.A	-4.835140087	0.573164956	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=687&template=5lea.1.A&provider=swissmodel
P25302		1093	5b4799c708cc8f9247ddb711	SWISSMODEL	441	687	6f5e.1.A	-4.720398112	0.578093626	https://swissmodel.expasy.org/repository/uniprot/P25302.pdb?from=441&to=687&template=6f5e.1.A&provider=swissmodel
Q12391	Q12391-1	440	597bf189c730d4ad85a1ab41	SWISSMODEL	213	348	1aii.1.A	-3.872977159	0.573692545	https://swissmodel.expasy.org/repository/uniprot/Q12391.pdb?from=213&to=348&template=1aii.1.A&provider=swissmodel
P48559		417	5b21a3f0c730d433609bce13	SWISSMODEL	179	354	5ub8.1.A	-4.20506821	0.596301429	https://swissmodel.expasy.org/repository/uniprot/P48559.pdb?from=179&to=354&template=5ub8.1.A&provider=swissmodel
P48559		417	5b21a3f0c730d433609bce0f	SWISSMODEL	204	348	2iez.1.A	-3.222861181	0.62088521	https://swissmodel.expasy.org/repository/uniprot/P48559.pdb?from=204&to=348&template=2iez.1.A&provider=swissmodel
Q04110		302	5b3b456d732c1efb05153ec1	SWISSMODEL	179	280	5vk3.1.B	-3.931377706	0.593128072	https://swissmodel.expasy.org/repository/uniprot/Q04110.pdb?from=179&to=280&template=5vk3.1.B&provider=swissmodel
P38825		639	5b409c973b85d1a13b8f7253	SWISSMODEL	109	627	3fp3.1.A	-0.610708086	0.751072462	https://swissmodel.expasy.org/repository/uniprot/P38825.pdb?from=109&to=627&template=3fp3.1.A&provider=swissmodel
P38825		639	5b409c973b85d1a13b8f724f	SWISSMODEL	120	531	4ui9.1.F	-4.900704532	0.596672008	https://swissmodel.expasy.org/repository/uniprot/P38825.pdb?from=120&to=531&template=4ui9.1.F&provider=swissmodel
P38825		639	5a9b279575daaa31c57d16cb	PDB	107	639	3fp2			https://swissmodel.expasy.org/repository/uniprot/P38825.pdb?from=107&to=639&template=3fp2&provider=pdb
P38825		639	5a9b104275daaa6f127f5262	PDB	107	639	3lca			https://swissmodel.expasy.org/repository/uniprot/P38825.pdb?from=107&to=639&template=3lca&provider=pdb
P38825		639	5a9b072d75daaa6edcf0e299	PDB	107	639	3fp4			https://swissmodel.expasy.org/repository/uniprot/P38825.pdb?from=107&to=639&template=3fp4&provider=pdb
P38825		639	5a9b057575daaa5aad4e94dd	PDB	107	639	3fp3			https://swissmodel.expasy.org/repository/uniprot/P38825.pdb?from=107&to=639&template=3fp3&provider=pdb
Q99181		213	5b3ecd069ffd12245c02b58f	SWISSMODEL	8	205	5lsb.1.A	-3.6155891	0.635224644	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=8&to=205&template=5lsb.1.A&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b57f	SWISSMODEL	5	188	6dcl.1.A	-3.407107667	0.638165334	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=5&to=188&template=6dcl.1.A&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b56f	SWISSMODEL	8	189	4f02.1.A	-2.607787335	0.671735675	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=8&to=189&template=4f02.1.A&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b573	SWISSMODEL	8	184	2mjn.1.A	-3.800672969	0.616893754	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=8&to=184&template=2mjn.1.A&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b577	SWISSMODEL	5	189	4pkd.1.B	-3.400804416	0.639026224	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=5&to=189&template=4pkd.1.B&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b58b	SWISSMODEL	6	184	2g4b.1.A	-4.448854488	0.590254327	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=6&to=184&template=2g4b.1.A&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b587	SWISSMODEL	9	182	5gm6.1.5	-4.53008275	0.579995582	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=9&to=182&template=5gm6.1.5&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b583	SWISSMODEL	9	203	5nrl.1.Y	-0.900577204	0.74690457	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=9&to=203&template=5nrl.1.Y&provider=swissmodel
Q99181		213	5b3ecd069ffd12245c02b57b	SWISSMODEL	7	186	2ghp.1.A	-3.654029206	0.626376131	https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=7&to=186&template=2ghp.1.A&provider=swissmodel
Q99181		213	5a9b22df75daaa6eb64f0d3f	PDB	2	100	5lsl			https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=2&to=100&template=5lsl&provider=pdb
Q99181		213	5a9b22f075daaa6eb64f0f8d	PDB	1	213	5nrl			https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=1&to=213&template=5nrl&provider=pdb
Q99181		213	5a9b12c075daaa14b7686294	PDB	2	213	5lsb			https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=2&to=213&template=5lsb&provider=pdb
Q99181		213	5a9b0a0b75daaa1a4781770b	PDB	1	213	5gm6			https://swissmodel.expasy.org/repository/uniprot/Q99181.pdb?from=1&to=213&template=5gm6&provider=pdb
P36085		766	5b431aa31a200b2b5acc6647	SWISSMODEL	604	720	5ijn.1.L	-4.18236742	0.561328177	https://swissmodel.expasy.org/repository/uniprot/P36085.pdb?from=604&to=720&template=5ijn.1.L&provider=swissmodel
P36085		766	5b431aa31a200b2b5acc6643	SWISSMODEL	604	709	1htm.1.D	-2.605485626	0.654177801	https://swissmodel.expasy.org/repository/uniprot/P36085.pdb?from=604&to=709&template=1htm.1.D&provider=swissmodel
P36085		766	5b431aa31a200b2b5acc663f	SWISSMODEL	579	691	4uxv.1.A	-2.426768473	0.667614945	https://swissmodel.expasy.org/repository/uniprot/P36085.pdb?from=579&to=691&template=4uxv.1.A&provider=swissmodel
P36085		766	5b431aa31a200b2b5acc663b	SWISSMODEL	602	709	5k9q.1.B	-4.309122335	0.562900346	https://swissmodel.expasy.org/repository/uniprot/P36085.pdb?from=602&to=709&template=5k9q.1.B&provider=swissmodel
Q04585		715	5b422d6508cc8f4df75706cd	SWISSMODEL	38	707	3gg4.1.A	-4.737285507	0.595505277	https://swissmodel.expasy.org/repository/uniprot/Q04585.pdb?from=38&to=707&template=3gg4.1.A&provider=swissmodel
Q04585		715	5b422d6508cc8f4df75706c9	SWISSMODEL	37	555	3gg4.1.A	-2.964595122	0.674829633	https://swissmodel.expasy.org/repository/uniprot/Q04585.pdb?from=37&to=555&template=3gg4.1.A&provider=swissmodel
O14464		93	5b4e66919ffd1294dc340268	SWISSMODEL	56	93	3j6b.1.0	-0.751484556	0.685684366	https://swissmodel.expasy.org/repository/uniprot/O14464.pdb?from=56&to=93&template=3j6b.1.0&provider=swissmodel
O14464		93	5a9b121c75daaa07d95946a2	PDB	1	93	3j6b			https://swissmodel.expasy.org/repository/uniprot/O14464.pdb?from=1&to=93&template=3j6b&provider=pdb
P38426		1054	5b4743df8fd6f9ddea29b9a3	SWISSMODEL	308	768	5huv.1.A	-3.157154465	0.653183256	https://swissmodel.expasy.org/repository/uniprot/P38426.pdb?from=308&to=768&template=5huv.1.A&provider=swissmodel
P49367		693	5b41b3533b85d15396d6e5bf	SWISSMODEL	20	693	3sn2.1.A	-4.913184921	0.589084593	https://swissmodel.expasy.org/repository/uniprot/P49367.pdb?from=20&to=693&template=3sn2.1.A&provider=swissmodel
P49367		693	5b41b3533b85d15396d6e5bb	SWISSMODEL	4	467	1l5j.1.A	-3.464895536	0.659667979	https://swissmodel.expasy.org/repository/uniprot/P49367.pdb?from=4&to=467&template=1l5j.1.A&provider=swissmodel
P49367		693	5b41b3533b85d15396d6e5b7	SWISSMODEL	432	692	1l5j.1.A	-3.915584343	0.614137226	https://swissmodel.expasy.org/repository/uniprot/P49367.pdb?from=432&to=692&template=1l5j.1.A&provider=swissmodel
P49367		693	5b41b3533b85d15396d6e5b3	SWISSMODEL	18	693	1ami.1.A	-4.069403444	0.619884323	https://swissmodel.expasy.org/repository/uniprot/P49367.pdb?from=18&to=693&template=1ami.1.A&provider=swissmodel
Q12100		620	5b403f7d8fd6f95890e180bd	SWISSMODEL	297	620	4ieb.1.A	-3.634339315	0.643237358	https://swissmodel.expasy.org/repository/uniprot/Q12100.pdb?from=297&to=620&template=4ieb.1.A&provider=swissmodel
Q03362		224	5b3e277a8fd6f9554394c8fa	SWISSMODEL	3	109	5che.1.D	-4.396876595	0.560922781	https://swissmodel.expasy.org/repository/uniprot/Q03362.pdb?from=3&to=109&template=5che.1.D&provider=swissmodel
Q07963		1872	5b24ab66afa35841218fb012	SWISSMODEL	85	170	3nit.1.A	-2.660893288	0.633166831	https://swissmodel.expasy.org/repository/uniprot/Q07963.pdb?from=85&to=170&template=3nit.1.A&provider=swissmodel
P09734		445	5b3b99b0d60c590bb80da481	SWISSMODEL	1	440	5w3f.1.A	-3.476416833	0.654734714	https://swissmodel.expasy.org/repository/uniprot/P09734.pdb?from=1&to=440&template=5w3f.1.A&provider=swissmodel
Q02884		456	5b3c909a9ffd12ba8c3a2e84	SWISSMODEL	67	416	4a8j.1.A	-3.410571005	0.654845255	https://swissmodel.expasy.org/repository/uniprot/Q02884.pdb?from=67&to=416&template=4a8j.1.A&provider=swissmodel
Q02884		456	5a9b1e7c75daaa32424358fe	PDB	66	426	4a8j			https://swissmodel.expasy.org/repository/uniprot/Q02884.pdb?from=66&to=426&template=4a8j&provider=pdb
Q02884		456	5a9afa1875daaa3a231999ca	PDB	67	438	4ejs			https://swissmodel.expasy.org/repository/uniprot/Q02884.pdb?from=67&to=438&template=4ejs&provider=pdb
P53617		575	5b3f1a658fd6f941b711d8b1	SWISSMODEL	7	134	3q0w.1.A	-4.233685159	0.559725283	https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=7&to=134&template=3q0w.1.A&provider=swissmodel
P53617		575	5b3f1a658fd6f941b711d8a5	SWISSMODEL	307	491	2m88.1.A	-4.783718895	0.579410098	https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=307&to=491&template=2m88.1.A&provider=swissmodel
P53617		575	5b3f1a658fd6f941b711d8ad	SWISSMODEL	7	150	4q96.1.A	-1.504209929	0.707004274	https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=7&to=150&template=4q96.1.A&provider=swissmodel
P53617		575	5b3f1a658fd6f941b711d8a1	SWISSMODEL	290	468	5o1t.1.A	-1.871551246	0.703197609	https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=290&to=468&template=5o1t.1.A&provider=swissmodel
P53617		575	5b3f1a658fd6f941b711d8a9	SWISSMODEL	1	153	2lo6.1.A	-3.179151468	0.619814273	https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=1&to=153&template=2lo6.1.A&provider=swissmodel
P53617		575	5b20b2fb02efd01e70daa8c5	PDB	290	468	5o1z			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=290&to=468&template=5o1z&provider=pdb
P53617		575	5b20b09f02efd0173d170403	PDB	290	468	5o1x			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=290&to=468&template=5o1x&provider=pdb
P53617		575	5a9b1f6375daaa420f3b4f03	PDB	6	151	3clj			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=6&to=151&template=3clj&provider=pdb
P53617		575	5a9af7d575daaa1bb7d22ead	PDB	290	468	5o20			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=290&to=468&template=5o20&provider=pdb
P53617		575	5a9afaf675daaa432978b84b	PDB	290	468	5o1t			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=290&to=468&template=5o1t&provider=pdb
P53617		575	5b20b1d002efd01abb4932ca	PDB	290	468	5o1y			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=290&to=468&template=5o1y&provider=pdb
P53617		575	5b20b04f02efd01696ad70b8	PDB	1	153	2mow			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=1&to=153&template=2mow&provider=pdb
P53617		575	5b20af6902efd013252baf86	PDB	301	489	5o1w			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=301&to=489&template=5o1w&provider=pdb
P53617		575	5a9b0aa875daaa1fe19c711d	PDB	1	153	2lo6			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=1&to=153&template=2lo6&provider=pdb
P53617		575	5a9b0cca75daaa3ccf7d10ab	PDB	306	491	2m88			https://swissmodel.expasy.org/repository/uniprot/P53617.pdb?from=306&to=491&template=2m88&provider=pdb
P36023		863	5b4491849ffd12d021205b09	SWISSMODEL	10	78	2hap.1.C	-2.906011443	0.626378586	https://swissmodel.expasy.org/repository/uniprot/P36023.pdb?from=10&to=78&template=2hap.1.C&provider=swissmodel
P36023		863	5b4491849ffd12d021205b05	SWISSMODEL	276	459	6f07.1.B	-4.990028032	0.569675939	https://swissmodel.expasy.org/repository/uniprot/P36023.pdb?from=276&to=459&template=6f07.1.B&provider=swissmodel
P38793		499	59040b2ed823cc223a9f7569	SWISSMODEL	162	359	2zzm.1.A	-4.271345166	0.60829849	https://swissmodel.expasy.org/repository/uniprot/P38793.pdb?from=162&to=359&template=2zzm.1.A&provider=swissmodel
Q12531		247	5b3d56813b85d1187c01e08a	SWISSMODEL	146	238	5wjq.1.C	-5.146135211	0.492782545	https://swissmodel.expasy.org/repository/uniprot/Q12531.pdb?from=146&to=238&template=5wjq.1.C&provider=swissmodel
Q12531		247	5b3d56813b85d1187c01e086	SWISSMODEL	147	238	6blw.1.A	-4.11206136	0.554643092	https://swissmodel.expasy.org/repository/uniprot/Q12531.pdb?from=147&to=238&template=6blw.1.A&provider=swissmodel
Q07716		390	5b3ac803732c1e7af57636a1	SWISSMODEL	81	229	1qat.1.A	-4.32914766	0.563224472	https://swissmodel.expasy.org/repository/uniprot/Q07716.pdb?from=81&to=229&template=1qat.1.A&provider=swissmodel
Q03759		105	5b473b51732c1ee9bd357b6c	SWISSMODEL	1	105	1n6z.1.A	-2.869900557	0.643942023	https://swissmodel.expasy.org/repository/uniprot/Q03759.pdb?from=1&to=105&template=1n6z.1.A&provider=swissmodel
Q03759		105	5b20b2fa02efd01e70daa8a7	PDB	1	105	1n6z			https://swissmodel.expasy.org/repository/uniprot/Q03759.pdb?from=1&to=105&template=1n6z&provider=pdb
Q08748		1289	5b23eb70c730d4746bbc9a81	SWISSMODEL	854	984	1gmi.1.A	-4.661845994	0.533489872	https://swissmodel.expasy.org/repository/uniprot/Q08748.pdb?from=854&to=984&template=1gmi.1.A&provider=swissmodel
Q08748		1289	5b23eb6fc730d4746bbc9a79	SWISSMODEL	854	989	2r83.1.A	-3.962067958	0.568828159	https://swissmodel.expasy.org/repository/uniprot/Q08748.pdb?from=854&to=989&template=2r83.1.A&provider=swissmodel
Q08748		1289	5b23eb70c730d4746bbc9a7d	SWISSMODEL	854	1021	5kj8.1.E	-4.988068957	0.555504731	https://swissmodel.expasy.org/repository/uniprot/Q08748.pdb?from=854&to=1021&template=5kj8.1.E&provider=swissmodel
Q08748		1289	5b23eb6fc730d4746bbc9a75	SWISSMODEL	855	990	3hn8.1.A	-3.738296638	0.581046144	https://swissmodel.expasy.org/repository/uniprot/Q08748.pdb?from=855&to=990&template=3hn8.1.A&provider=swissmodel
Q04033		374	5b3a92ca1a200b688d032045	SWISSMODEL	45	371	5gne.1.A	-4.324740484	0.616875172	https://swissmodel.expasy.org/repository/uniprot/Q04033.pdb?from=45&to=371&template=5gne.1.A&provider=swissmodel
Q04033		374	5b3a92ca1a200b688d032041	SWISSMODEL	24	370	6esl.1.A	-4.756624659	0.594799359	https://swissmodel.expasy.org/repository/uniprot/Q04033.pdb?from=24&to=370&template=6esl.1.A&provider=swissmodel
P36158		585	5b3f632108cc8f1c747b21e2	SWISSMODEL	366	562	3qe6.1.B	-4.347567429	0.615314104	https://swissmodel.expasy.org/repository/uniprot/P36158.pdb?from=366&to=562&template=3qe6.1.B&provider=swissmodel
P36158		585	5b3f632108cc8f1c747b21e6	SWISSMODEL	397	577	1y2o.1.B	-3.675241626	0.642687205	https://swissmodel.expasy.org/repository/uniprot/P36158.pdb?from=397&to=577&template=1y2o.1.B&provider=swissmodel
P36158		585	5b3f632108cc8f1c747b21f2	SWISSMODEL	360	571	4uxv.1.A	-4.812349764	0.584543096	https://swissmodel.expasy.org/repository/uniprot/P36158.pdb?from=360&to=571&template=4uxv.1.A&provider=swissmodel
P36158		585	5b3f632108cc8f1c747b21ea	SWISSMODEL	372	563	5c1f.1.A	-2.7390082	0.673674152	https://swissmodel.expasy.org/repository/uniprot/P36158.pdb?from=372&to=563&template=5c1f.1.A&provider=swissmodel
P36158		585	5b3f632108cc8f1c747b21ee	SWISSMODEL	372	559	4wpc.1.A	-1.676285421	0.712814301	https://swissmodel.expasy.org/repository/uniprot/P36158.pdb?from=372&to=559&template=4wpc.1.A&provider=swissmodel
Q05510		147	5b432ce11a200b2138f3aa04	SWISSMODEL	81	105	1hrt.1.C	-6.203360217	0.069739337	https://swissmodel.expasy.org/repository/uniprot/Q05510.pdb?from=81&to=105&template=1hrt.1.C&provider=swissmodel
Q05510		147	5b432ce11a200b2138f3aa00	SWISSMODEL	20	47	5ajd.1.A	-1.78678683	0.568717412	https://swissmodel.expasy.org/repository/uniprot/Q05510.pdb?from=20&to=47&template=5ajd.1.A&provider=swissmodel
Q3E6R4		66	5771c058f8196a20d5f6edc5	SWISSMODEL	35	63	2xkm.1.A	-1.699366255	0.578594062	https://swissmodel.expasy.org/repository/uniprot/Q3E6R4.pdb?from=35&to=63&template=2xkm.1.A&provider=swissmodel
Q03964		440	5b3b7ef21a200b7e447b13e8	SWISSMODEL	212	318	3tm9.1.A	-3.950926805	0.621036551	https://swissmodel.expasy.org/repository/uniprot/Q03964.pdb?from=212&to=318&template=3tm9.1.A&provider=swissmodel
Q03964		440	5b3b7ef21a200b7e447b13e4	SWISSMODEL	186	325	4cmr.1.A	-3.937487552	0.574121825	https://swissmodel.expasy.org/repository/uniprot/Q03964.pdb?from=186&to=325&template=4cmr.1.A&provider=swissmodel
Q99369		266	5b3cfa80d60c59fa2b18716e	SWISSMODEL	6	226	1ycd.1.A	-3.112895932	0.653311831	https://swissmodel.expasy.org/repository/uniprot/Q99369.pdb?from=6&to=226&template=1ycd.1.A&provider=swissmodel
P38300		278	5b3c94f13b85d1efa635e021	SWISSMODEL	51	245	4v1a.1.I	-3.954453041	0.621478289	https://swissmodel.expasy.org/repository/uniprot/P38300.pdb?from=51&to=245&template=4v1a.1.I&provider=swissmodel
P40561		250	5b3d47fdd60c59f5d751d746	SWISSMODEL	12	138	3vaj.1.B	-2.827909502	0.637078103	https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?from=12&to=138&template=3vaj.1.B&provider=swissmodel
P40561		250	5b3d47fdd60c59f5d751d736	SWISSMODEL	18	142	2yh0.1.A	-2.405062847	0.657669777	https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?from=18&to=142&template=2yh0.1.A&provider=swissmodel
P40561		250	5b3d47fdd60c59f5d751d742	SWISSMODEL	18	142	2yh1.1.A	-4.644392007	0.535392605	https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?from=18&to=142&template=2yh1.1.A&provider=swissmodel
P40561		250	5b3d47fdd60c59f5d751d73a	SWISSMODEL	17	142	5ev3.1.A	-2.599171046	0.647482765	https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?from=17&to=142&template=5ev3.1.A&provider=swissmodel
P40561		250	5b3d47fdd60c59f5d751d73e	SWISSMODEL	12	138	3vah.1.A	-2.907557422	0.632810613	https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?from=12&to=138&template=3vah.1.A&provider=swissmodel
P48525		536	5b3e1ec59ffd129c4792fcab	SWISSMODEL	45	532	6brl.1.A	-2.643742329	0.688920565	https://swissmodel.expasy.org/repository/uniprot/P48525.pdb?from=45&to=532&template=6brl.1.A&provider=swissmodel
P48525		536	5b3e1ec59ffd129c4792fca7	SWISSMODEL	43	533	5tgt.1.A	-4.15961981	0.637824339	https://swissmodel.expasy.org/repository/uniprot/P48525.pdb?from=43&to=533&template=5tgt.1.A&provider=swissmodel
Q3E705		233	5b3d9d1e08cc8f2e2325f296	SWISSMODEL	24	187	5yma.1.A	-0.706751959	0.751915946	https://swissmodel.expasy.org/repository/uniprot/Q3E705.pdb?from=24&to=187&template=5yma.1.A&provider=swissmodel
P38800		1345	5b240c237f4bf9a8d416e3ed	SWISSMODEL	968	1136	5yqq.1.B	-1.400448012	0.719996222	https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=968&to=1136&template=5yqq.1.B&provider=swissmodel
P38800		1345	5b240c227f4bf9a8d416e3dd	SWISSMODEL	751	927	5yqj.1.A	-0.23722647	0.774418963	https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=751&to=927&template=5yqj.1.A&provider=swissmodel
P38800		1345	5b240c237f4bf9a8d416e3e1	SWISSMODEL	759	928	5yqq.1.B	-1.723614459	0.706873288	https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=759&to=928&template=5yqq.1.B&provider=swissmodel
P38800		1345	5b240c237f4bf9a8d416e3e5	SWISSMODEL	946	1138	6byd.1.A	-0.929166588	0.745904271	https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=946&to=1138&template=6byd.1.A&provider=swissmodel
P38800		1345	5b240c237f4bf9a8d416e3e9	SWISSMODEL	541	656	5yqr.1.A	-1.307678989	0.719201065	https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=541&to=656&template=5yqr.1.A&provider=swissmodel
P38800		1345	5af2910a02efd05fc297ba32	PDB	946	1145	6bym			https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=946&to=1145&template=6bym&provider=pdb
P38800		1345	5af2904d02efd05b789bfd24	PDB	749	929	5yqj			https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=749&to=929&template=5yqj&provider=pdb
P38800		1345	5af28efe02efd05324d430a0	PDB	946	1145	6byd			https://swissmodel.expasy.org/repository/uniprot/P38800.pdb?from=946&to=1145&template=6byd&provider=pdb
P32432		683	5b4188e01a200b069e7797e1	SWISSMODEL	571	681	2gli.1.C	-4.430127236	0.5625052	https://swissmodel.expasy.org/repository/uniprot/P32432.pdb?from=571&to=681&template=2gli.1.C&provider=swissmodel
P43549		646	5b40c47ca03a1bad6934e649	SWISSMODEL	345	591	1ldf.1.A	-4.280319912	0.612185446	https://swissmodel.expasy.org/repository/uniprot/P43549.pdb?from=345&to=591&template=1ldf.1.A&provider=swissmodel
P43551		465	5b3cd7f28fd6f959ee163353	SWISSMODEL	154	338	2quq.1.A	-4.513062089	0.609338906	https://swissmodel.expasy.org/repository/uniprot/P43551.pdb?from=154&to=338&template=2quq.1.A&provider=swissmodel
P43551		465	5b3cd7f18fd6f959ee16334f	SWISSMODEL	4	44	1ajy.1.B	-4.290261294	0.51398273	https://swissmodel.expasy.org/repository/uniprot/P43551.pdb?from=4&to=44&template=1ajy.1.B&provider=swissmodel
P39014		640	5b40b13508cc8ffb90010a88	SWISSMODEL	288	590	2ymu.1.A	-3.927890203	0.62722588	https://swissmodel.expasy.org/repository/uniprot/P39014.pdb?from=288&to=590&template=2ymu.1.A&provider=swissmodel
P08566		1588	5b24718cafa3584c09607e58	SWISSMODEL	1074	1586	5swv.1.A	-1.717342528	0.716240896	https://swissmodel.expasy.org/repository/uniprot/P08566.pdb?from=1074&to=1586&template=5swv.1.A&provider=swissmodel
P08566		1588	5b24718bafa3584c09607e48	SWISSMODEL	2	400	6c5c.1.A	-1.075122902	0.735715096	https://swissmodel.expasy.org/repository/uniprot/P08566.pdb?from=2&to=400&template=6c5c.1.A&provider=swissmodel
P08566		1588	5b24718bafa3584c09607e4c	SWISSMODEL	1075	1587	6bmb.1.A	-4.303665332	0.632265256	https://swissmodel.expasy.org/repository/uniprot/P08566.pdb?from=1075&to=1587&template=6bmb.1.A&provider=swissmodel
P08566		1588	5b24718bafa3584c09607e50	SWISSMODEL	422	863	3nvs.1.A	-3.599096425	0.651180501	https://swissmodel.expasy.org/repository/uniprot/P08566.pdb?from=422&to=863&template=3nvs.1.A&provider=swissmodel
P08566		1588	5b24718bafa3584c09607e54	SWISSMODEL	414	870	3nvs.1.A	-2.297445171	0.696546692	https://swissmodel.expasy.org/repository/uniprot/P08566.pdb?from=414&to=870&template=3nvs.1.A&provider=swissmodel
