,OG,sce
3075,OG3601,YNL155W
3076,OG3602,YGR112W
3077,OG3603,YJR006W
3078,OG3604,YOL107W
3079,OG3606,YKR017C
3080,OG3607,YDL065C
3081,OG3608,YDR296W
3082,OG3609,YDR485C
3083,OG3610,YLR061W
3084,OG3610, YFL034C-A
3085,OG3611,YDR435C
3086,OG3612,YHR128W
3087,OG3613,YDR030C
3088,OG3614,YFR045W
3089,OG3615,YOR039W
3090,OG3616,YPR192W
3091,OG3617,YPL206C
3092,OG3618,YGR203W
3093,OG3619,YLR145W
3094,OG3620,YCL057C-A
3095,OG3621,YLR363W-A
3096,OG3622,YLR319C
3097,OG3623,YBR233W
3098,OG3624,YJL097W
3099,OG3625,YDR164C
3100,OG3626,YJR122W
3101,OG3627,YBR217W
3102,OG3628,YPL065W
3103,OG3629,YMR156C
3104,OG3630,YIR038C
3105,OG3631,YDR465C
3106,OG3632,YNL147W
3107,OG3633,YGL243W
3108,OG3635,YHR147C
3109,OG3636,YDR479C
3110,OG3637,YKL206C
3111,OG3638,YNL219C
3112,OG3639,YHR137W
3113,OG3640,YMR238W
3114,OG3641,YOR070C
3115,OG3642,YCR054C
3116,OG3643,YPR073C
3117,OG3644,YFL028C
3118,OG3645,YLR446W
3119,OG3646,YLR208W
3120,OG3647,YKR074W
3121,OG3648,YJR141W
3122,OG3649,YML036W
3123,OG3650,YPL138C
3124,OG3651,YNR007C
3125,OG3652,YNR039C
3126,OG3653,YJR118C
3127,OG3654,YJR124C
3128,OG3655,YER012W
3129,OG3656,YOR188W
3130,OG3657,YGR096W
3131,OG3658,YBR058C
3132,OG3659,YLR068W
3133,OG3660,YJR008W
3134,OG3661,YKL193C
3135,OG3662,YHR067W
3136,OG3663,YKL069W
3137,OG3664,YCR063W
3138,OG3665,YFR029W
3139,OG3666,YML025C
3140,OG3667,YGR078C
3141,OG3668,YFL016C
3142,OG3669,YGR026W
3143,OG3670,YIL056W
3144,OG3671,YOL108C
3145,OG3672,YLR396C
3146,OG3673,YNL011C
3147,OG3674,YER042W
3148,OG3675,YKL028W
3149,OG3676,YPL117C
3150,OG3677,YJR078W
3151,OG3678,YMR283C
3152,OG3679,YPL069C
3153,OG3680,YBL107C
3154,OG3681,YDL142C
3155,OG3682,YOL002C
3156,OG3682, YDR492W
3157,OG3683,YIR032C
3158,OG3684,YBR060C
3159,OG3685,YIL156W-B
3160,OG3686,YNL039W
3161,OG3687,YPR040W
3162,OG3688,YDR049W
3163,OG3689,YDR020C
3164,OG3690,YHR142W
3165,OG3691,YPL170W
3166,OG3692,YKL047W
3167,OG3693,YMR091C
3168,OG3694,YDL107W
3169,OG3695,YOL072W
3170,OG3696,YNL279W
3171,OG3697,YNL097C
3172,OG3698,YNL236W
3173,OG3699,YAL022C
3174,OG3700,YGR207C
3175,OG3701,YLR414C
3176,OG3702,YEL021W
3177,OG3703,YML097C
3178,OG3704,YGR105W
3179,OG3705,YJR102C
3180,OG3706,YBR096W
3181,OG3707,YGR111W
3182,OG3708,YLR321C
3183,OG3709,YJR107W
3184,OG3710,YAL044W-A
3185,OG3711,YDR323C
3186,OG3712,YML098W
3187,OG3713,YNL222W
3188,OG3714,YMR009W
3189,OG3715,YER113C
3190,OG3716,YOR228C
3191,OG3717,YNL107W
3192,OG3718,YPR028W
3193,OG3719,YER044C
3194,OG3720,YNL005C
3195,OG3721,YGR232W
3196,OG3722,YGL192W
3197,OG3723,YDL030W
3198,OG3724,YPR055W
3199,OG3725,YBR141C
3200,OG3726,YBL038W
3201,OG3727,YPR185W
3202,OG3728,YPL103C
3203,OG3729,YDR482C
3204,OG3730,YDR108W
3205,OG3731,YDL115C
3206,OG3732,YDR165W
3207,OG3733,YGL092W
3208,OG3734,YLR065C
3209,OG3735,YOR079C
3210,OG3736,YER134C
3211,OG3737,YDR282C
3212,OG3738,YPL076W
3213,OG3739,YOR205C
3214,OG3740,YLR231C
3215,OG3741,YBR065C
3216,OG3742,YOL138C
3217,OG3743,YDR292C
3218,OG3744,YKL171W
3219,OG3745,YIL150C
3220,OG3746,YOR094W
3221,OG3747,YKL016C
3222,OG3748,YER074W-A
3223,OG3749,YGR133W
3224,OG3751,YMR063W
3225,OG3752,YPL029W
3226,OG3754,YJR014W
3227,OG3755,YOR174W
3228,OG3756,YGL183C
3229,OG3757,YMR119W
3230,OG3758,YDR378C
3231,OG3759,YOR059C
3232,OG3760,YPL268W
3233,OG3761,YMR197C
3234,OG3763,YDL117W
3235,OG3764,YKL198C
3236,OG3764, YJR059W
3237,OG3765,YNL051W
3238,OG3766,YGR001C
3239,OG3767,YOR209C
3240,OG3768,YDL002C
3241,OG3769,YAL009W
3242,OG3770,YDL054C
3243,OG3771,YDR510W
3244,OG3772,YNL023C
3245,OG3773,YJL115W
3246,OG3774,YNR043W
3247,OG3775,YPL008W
3248,OG3777,YHR156C
3249,OG3778,YPR129W
3250,OG3779,YLR170C
3251,OG3780,YOR061W
3252,OG3781,YDR364C
3253,OG3782,YDL246C
3254,OG3782, YJR159W
3255,OG3782, YLR070C
3256,OG3783,YGR083C
3257,OG3784,YJR058C
3258,OG3785,YPL032C
3259,OG3786,YPL273W
3260,OG3786, YLL062C
3261,OG3787,YER004W
3262,OG3788,YPR169W
3263,OG3789,YEL015W
3264,OG3790,YJR048W
3265,OG3790, YEL039C
3266,OG3791,YER140W
3267,OG3792,YOR357C
3268,OG3793,YOR253W
3269,OG3794,YDR377W
3270,OG3795,YLR115W
3271,OG3796,YDR088C
3272,OG3797,YMR161W
3273,OG3798,YNL131W
3274,OG3799,YHR040W
3275,OG3800,YML030W
3276,OG3801,YLR146C
3277,OG3802,YNL193W
3278,OG3803,YBR062C
3279,OG3804,YHR087W
3280,OG3805,YPL149W
3281,OG3808,YDR200C
3282,OG3808, YLR238W
3283,OG3809,YHR202W
3284,OG3810,YKL015W
3285,OG3811,YPL258C
3286,OG3811, YOL055C
3287,OG3811, YPR121W
3288,OG3812,YMR276W
3289,OG3813,YHR122W
3290,OG3814,YDR421W
3291,OG3815,YER008C
3292,OG3816,YGL232W
3293,OG3817,YHR078W
3294,OG3818,YNL016W
3295,OG3819,YPL155C
3296,OG3820,YDL018C
3297,OG3821,YCR016W
3298,OG3822,YNL253W
3299,OG3823,YNL153C
3300,OG3824,YJR002W
3301,OG3825,YBL095W
3302,OG3826,YNR054C
3303,OG3827,YOR036W
3304,OG3830,YER022W
3305,OG3831,YBL019W
3306,OG3832,YOR273C
3307,OG3833,YMR036C
3308,OG3834,YOL069W
3309,OG3835,YOR288C
3310,OG3836,YJR125C
3311,OG3837,YER055C
3312,OG3838,YLR242C
3313,OG3839,YKR066C
3314,OG3841,YML009C
3315,OG3842,YPL094C
3316,OG3844,YAL014C
3317,OG3845,YDR128W
3318,OG3846,YOR294W
3319,OG3847,YPL248C
3320,OG3848,YJL207C
3321,OG3849,YOR106W
3322,OG3850,YIL112W
3323,OG3851,YDR437W
3324,OG3852,YPL213W
3325,OG3853,YAL024C
3326,OG3855,YDR486C
3327,OG3856,YOR278W
3328,OG3857,YGL103W
3329,OG3858,YMR101C
3330,OG3859,YNL053W
3331,OG3859, YIL113W
3332,OG3860,YHR198C
3333,OG3860, YHR199C
3334,OG3862,YLR425W
3335,OG3863,YML073C
3336,OG3863, YLR448W
3337,OG3864,YLR250W
3338,OG3866,YIL151C
3339,OG3866, YKR096W
3340,OG3868,YML071C
3341,OG3870,YLR118C
3342,OG3871,YMR039C
3343,OG3872,YNL056W
3344,OG3873,YNL081C
3345,OG3874,YDR007W
3346,OG3875,YMR022W
3347,OG3876,YDR424C
3348,OG3877,YGR157W
3349,OG3878,YGL110C
3350,OG3879,YLR051C
3351,OG3880,YIL065C
3352,OG3881,YOR089C
3353,OG3882,YDR347W
3354,OG3883,YLR050C
3355,OG3884,YGL247W
3356,OG3885,YCR044C
3357,OG3886,YDR411C
3358,OG3887,YEL044W
3359,OG3888,YER112W
3360,OG3889,YKL007W
3361,OG3890,YJR111C
3362,OG3891,YGL029W
3363,OG3892,YHR038W
3364,OG3893,YOR123C
3365,OG3894,YHL010C
3366,OG3895,YFL047W
3367,OG3896,YGL010W
3368,OG3898,YGR174C
3369,OG3899,YOR021C
3370,OG3900,YGL142C
3371,OG3901,YHR031C
3372,OG3902,YPR183W
3373,OG3903,YJR080C
3374,OG3904,YCL047C
3375,OG3905,YER132C
3376,OG3905, YGL197W
3377,OG3906,YPL107W
3378,OG3907,YGL038C
3379,OG3908,YNL223W
3380,OG3909,YLR372W
3381,OG3911,YGL155W
3382,OG3912,YDR434W
3383,OG3913,YOL122C
3384,OG3914,YOL031C
3385,OG3915,YGR057C
3386,OG3916,YJR050W
3387,OG3917,YDR400W
3388,OG3918,YJR074W
3389,OG3919,YDR126W
3390,OG3920,YLR150W
3391,OG3921,YNL217W
3392,OG3922,YPR034W
3393,OG3923,YPR020W
3394,OG3924,YDR533C
3395,OG3924, YOR391C
3396,OG3924, YPL280W
3397,OG3924, YMR322C
3398,OG3925,YOL054W
3399,OG3926,YBL093C
3400,OG3927,YJL096W
3401,OG3928,YDR151C
3402,OG3929,YKL190W
3403,OG3930,YNL245C
3404,OG3931,YLL014W
3405,OG3932,YMR155W
3406,OG3933,YHR140W
3407,OG3934,YJL057C
3408,OG3934, YJL058C
3409,OG3935,YBL098W
3410,OG3936,YLR292C
3411,OG3937,YGR280C
3412,OG3938,YDR329C
3413,OG3939,YNL234W
3414,OG3940,YIL067C
3415,OG3941,YNL090W
3416,OG3942,YJR017C
3417,OG3943,YBR122C
3418,OG3944,YEL001C
3419,OG3945,YGL023C
3420,OG3946,YDR079C-A
3421,OG3947,YML092C
3422,OG3948,YDL127W
3423,OG3948, YDL179W
3424,OG3949,YBR160W
3425,OG3950,YJL145W
3426,OG3951,YDR052C
3427,OG3952,YLR290C
3428,OG3954,YJR077C
3429,OG3955,YNR023W
3430,OG3956,YPL127C
3431,OG3957,YKR099W
3432,OG3958,YOL077W-A
3433,OG3959,YPR163C
3434,OG3960,YNL126W
3435,OG3962,YLR412W
3436,OG3963,YDR386W
3437,OG3965,YML005W
3438,OG3967,YOR292C
3439,OG3968,YDR159W
3440,OG3969,YDR051C
3441,OG3970,YNL310C
3442,OG3971,YGR091W
3443,OG3972,YOR038C
3444,OG3974,YDL225W
3445,OG3975,YOR115C
3446,OG3976,YOL114C
3447,OG3977,YKL207W
3448,OG3978,YAL012W
3449,OG3979,YGR184C
3450,OG3980,YLR128W
3451,OG3981,YDR313C
3452,OG3982,YHR204W
3453,OG3983,YHR090C
3454,OG3984,YJL094C
3455,OG3985,YIR009W
3456,OG3986,YPL115C
3457,OG3987,YHR059W
3458,OG3988,YPL162C
3459,OG3989,YPR166C
3460,OG3990,YFL042C
3461,OG3990, YLR072W
3462,OG3991,YHR163W
3463,OG3991, YGR248W
3464,OG3992,YMR287C
3465,OG3993,YDR100W
3466,OG3994,YBR019C
3467,OG3995,YLR205C
3468,OG3997,YGR262C
3469,OG3998,YHR134W
3470,OG3999,YGL181W
3471,OG4000,YDR512C
3472,OG4001,YOR296W
3473,OG4002,YHL013C
3474,OG4004,YPR062W
3475,OG4005,YFL048C
3476,OG4005, YLR080W
3477,OG4006,YHL008C
3478,OG4007,YCR095C
3479,OG4008,YMR113W
3480,OG4009,YBR030W
3481,OG4010,YOL143C
3482,OG4011,YCR024C
3483,OG4012,YDL181W
3484,OG4013,YAL032C
3485,OG4014,YDR459C
3486,OG4015,YGL124C
3487,OG4016,YGR155W
3488,OG4017,YDR079W
3489,OG4018,YDR289C
3490,OG4019,YNL156C
3491,OG4021,YBR070C
3492,OG4022,YNL312W
3493,OG4023,YJL004C
3494,OG4024,YGR029W
3495,OG4025,YDR262W
3496,OG4026,YMR123W
3497,OG4027,YMR068W
3498,OG4028,YDR243C
3499,OG4029,YKL167C
3500,OG4030,YCR015C
3501,OG4031,YBR111W-A
3502,OG4032,YDR349C
3503,OG4033,YJL042W
3504,OG4034,YDR336W
3505,OG4035,YGL050W
3506,OG4036,YML055W
3507,OG4037,YPL016W
3508,OG4038,YDR468C
3509,OG4039,YML077W
3510,OG4040,YCL029C
3511,OG4041,YGL161C
3512,OG4043,YLR299W
3513,OG4044,YDR177W
3514,OG4045,YHR175W
3515,OG4046,YGR117C
3516,OG4047,YKL012W
3517,OG4049,YMR176W
3518,OG4050,YLR151C
3519,OG4051,YKL002W
3520,OG4052,YNL252C
3521,OG4053,YFR027W
3522,OG4054,YIL088C
3523,OG4055,YOL008W
3524,OG4057,YCL052C
3525,OG4058,YHR058C
3526,OG4059,YDR246W
3527,OG4060,YLL002W
3528,OG4061,YGR175C
3529,OG4062,YGR172C
3530,OG4063,YER182W
3531,OG4064,YIL034C
3532,OG4065,YNL128W
3533,OG4066,YDL098C
3534,OG4067,YPR128C
3535,OG4068,YHR039C-A
3536,OG4069,YBR091C
3537,OG4070,YJR127C
3538,OG4070, YML081W
3539,OG4071,YPR082C
3540,OG4072,YLR025W
3541,OG4073,YOR249C
3542,OG4074,YBR223C
3543,OG4076,YPR162C
3544,OG4077,YPL140C
3545,OG4077, YOR231W
3546,OG4078,YMR210W
3547,OG4079,YDR248C
3548,OG4080,YER169W
3549,OG4080, YDR096W
3550,OG4081,YOR275C
3551,OG4082,YBR173C
3552,OG4083,YBR167C
3553,OG4084,YNL138W-A
3554,OG4085,YNL305C
3555,OG4087,YBL008W
3556,OG4088,YPR122W
3557,OG4089,YDL043C
3558,OG4091,YJR044C
3559,OG4092,YDL091C
3560,OG4093,YGR063C
3561,OG4094,YMR201C
3562,OG4095,YDR004W
3563,OG4096,YJL124C
3564,OG4097,YDL101C
3565,OG4098,YDR507C
3566,OG4098, YCL024W
3567,OG4099,YBR195C
3568,OG4100,YMR126C
3569,OG4101,YNL115C
3570,OG4102,YJR025C
3571,OG4104,YLR078C
3572,OG4105,YJL117W
3573,OG4107,YJR055W
3574,OG4109,YOL065C
3575,OG4110,YEL029C
3576,OG4111,YIR015W
3577,OG4112,YMR096W
3578,OG4112, YFL059W
3579,OG4112, YNL333W
3580,OG4114,YPR084W
3581,OG4115,YGR017W
3582,OG4116,YER163C
3583,OG4117,YOR367W
3584,OG4118,YDL067C
3585,OG4119,YAL033W
3586,OG4120,YOR261C
3587,OG4121,YMR033W
3588,OG4122,YCR098C
3589,OG4123,YKR030W
3590,OG4124,YGR234W
3591,OG4126,YFL029C
3592,OG4127,YBL102W
3593,OG4128,YGR178C
3594,OG4129,YDR205W
3595,OG4130,YGR225W
3596,OG4132,YGR058W
3597,OG4133,YHR012W
3598,OG4134,YIL134W
3599,OG4135,YDR320C-A
3600,OG4136,YOL141W
3601,OG4137,YNL072W
3602,OG4138,YKL143W
3603,OG4140,YNL307C
3604,OG4141,YPR061C
3605,OG4142,YGR181W
3606,OG4144,YPR018W
3607,OG4146,YMR055C
3608,OG4147,YMR178W
3609,OG4149,YIL137C
3610,OG4150,YBL045C
3611,OG4151,YPL060W
3612,OG4153,YNL288W
3613,OG4154,YKL086W
3614,OG4156,YDR315C
3615,OG4157,YJR135W-A
3616,OG4158,YER063W
3617,OG4159,YKL149C
3618,OG4162,YDR501W
3619,OG4162, YLR183C
3620,OG4163,YMR213W
3621,OG4164,YCL010C
3622,OG4165,YMR310C
3623,OG4166,YMR073C
3624,OG4168,YOR026W
3625,OG4169,YPL243W
3626,OG4170,YLR034C
3627,OG4171,YDR019C
3628,OG4172,YJR084W
3629,OG4174,YJR082C
3630,OG4176,YBR170C
3631,OG4177,YER173W
3632,OG4178,YPL173W
3633,OG4179,YDR235W
3634,OG4180,Q0065
3635,OG4180, Q0060
3636,OG4181,YNL291C
3637,OG4182,YDR466W
3638,OG4183,YPR054W
3639,OG4184,YHL018W
3640,OG4185,YLR155C
3641,OG4185, YLR158C
3642,OG4185, YLR157C
3643,OG4185, YLR160C
3644,OG4185, YDR321W
3645,OG4186,YJL218W
3646,OG4187,YOR305W
3647,OG4188,YOL062C
3648,OG4189,YFR005C
3649,OG4190,YGL127C
3650,OG4191,YNL246W
3651,OG4194,YOL018C
3652,OG4195,YDR067C
3653,OG4196,YLL055W
3654,OG4197,YDR379C-A
3655,OG4198,YML081C-A
3656,OG4199,YDL157C
3657,OG4200,YOR158W
3658,OG4201,YLR348C
3659,OG4202,YGR053C
3660,OG4203,YDL150W
3661,OG4204,YGL220W
3662,OG4207,YDR086C
3663,OG4208,YOL012C
3664,OG4209,YPL247C
3665,OG4210,YKL186C
3666,OG4211,YGR127W
3667,OG4212,YDR229W
3668,OG4213,YJL148W
3669,OG4215,YNL040W
3670,OG4216,YPL038W
3671,OG4216, YDR253C
3672,OG4217,YOR319W
3673,OG4218,YPL004C
3674,OG4219,YDR231C
3675,OG4220,YMR264W
3676,OG4221,YBR283C
3677,OG4222,YNL237W
3678,OG4223,YHR081W
3679,OG4224,YNL216W
3680,OG4225,YOR329C
3681,OG4226,YNL141W
3682,OG4228,YGL086W
3683,OG4229,YOR232W
3684,OG4231,YBR020W
3685,OG4231, YDR009W
3686,OG4234,YKL174C
3687,OG4235,YKL172W
3688,OG4236,YDR115W
3689,OG4237,YKL072W
3690,OG4237, YMR053C
3691,OG4238,YJL093C
3692,OG4239,YHR207C
3693,OG4241,YBL014C
3694,OG4242,YJL062W-A
3695,OG4243,YDR322C-A
3696,OG4244,YMR269W
3697,OG4245,YGL178W
3698,OG4246,YML013W
3699,OG4247,YBL064C
3700,OG4248,YER159C
3701,OG4249,YMR263W
3702,OG4250,YKL055C
3703,OG4251,YPR079W
3704,OG4252,YDR524C
3705,OG4253,YCL001W
3706,OG4254,YDR522C
3707,OG4254, YCL048W
3708,OG4255,YML050W
3709,OG4256,YGR006W
3710,OG4257,YOR201C
3711,OG4258,YMR138W
3712,OG4259,YDR367W
3713,OG4260,YNL044W
3714,OG4261,YNL263C
3715,OG4262,YGL240W
3716,OG4263,YJL171C
3717,OG4264,YDR286C
3718,OG4265,YPR067W
3719,OG4266,YOL064C
3720,OG4267,YKL142W
3721,OG4268,YGR144W
3722,OG4269,YER048C
3723,OG4270,YPR049C
3724,OG4271,YKL137W
3725,OG4272,YGR059W
3726,OG4273,Q0085
3727,OG4274,YER176W
3728,OG4275,YGR286C
3729,OG4276,YHR197W
3730,OG4277,YJL066C
3731,OG4278,YLR287C
3732,OG4279,YBR251W
3733,OG4280,YDR443C
3734,OG4281,YOR020C
3735,OG4282,YBR273C
3736,OG4283,YDL170W
3737,OG4284,YGL143C
3738,OG4285,YIL001W
3739,OG4286,YOR297C
3740,OG4287,YDR206W
3741,OG4288,YHR129C
3742,OG4289,YAL041W
3743,OG4291,YOR242C
3744,OG4292,YBR296C
3745,OG4293,YJR032W
3746,OG4294,YNL080C
3747,OG4296,YJL059W
3748,OG4297,YEL020W-A
3749,OG4300,YBR175W
3750,OG4301,YBR004C
3751,OG4302,YMR132C
3752,OG4305,YPR139C
3753,OG4306,YOL095C
3754,OG4308,YNL326C
3755,OG4310,YHR150W
3756,OG4311,YER093C-A
3757,OG4312,YBR149W
3758,OG4312, YBR148W
3759,OG4313,YLL021W
3760,OG4314,YIL156W
3761,OG4314, YKR098C
3762,OG4315,YDR183W
3763,OG4316,YIL111W
3764,OG4316, YNL052W
3765,OG4317,YJR133W
3766,OG4318,YHR036W
3767,OG4319,YIL087C
3768,OG4320,YMR130W
3769,OG4321,YLR063W
3770,OG4322,YPL120W
3771,OG4323,YDR265W
3772,OG4325,YHR072W-A
3773,OG4327,YIL098C
3774,OG4329,YPR124W
3775,OG4330,YMR038C
3776,OG4334,YDR425W
3777,OG4338,YDL106C
3778,OG4339,YHR191C
3779,OG4340,YMR153W
3780,OG4340, YDL088C
3781,OG4341,YLR326W
3782,OG4342,YNL063W
3783,OG4343,YEL003W
3784,OG4344,YJL201W
3785,OG4346,YMR256C
3786,OG4349,YJR056C
3787,OG4351,YDR338C
3788,OG4352,YFR033C
3789,OG4353,YPL112C
3790,OG4354,YHR189W
3791,OG4355,YPL228W
3792,OG4356,YPL116W
3793,OG4357,YOR332W
3794,OG4358,YCL038C
3795,OG4359,YDR016C
3796,OG4360,YJL166W
3797,OG4361,YBR059C
3798,OG4362,YOR320C
3799,OG4363,YBR268W
3800,OG4364,YML114C
3801,OG4365,YGL014W
3802,OG4366,YHL036W
3803,OG4367,YCR045C
3804,OG4368,YNL012W
3805,OG4371,YNL328C
3806,OG4373,YOR084W
3807,OG4377,YOL136C
3808,OG4379,YOR236W
3809,OG4381,YFR016C
3810,OG4382,YPL194W
3811,OG4383,YLL005C
3812,OG4384,YNL261W
3813,OG4388,YDR395W
3814,OG4389,YMR114C
3815,OG4390,YCR075C
3816,OG4391,YER024W
3817,OG4393,YGR101W
3818,OG4395,YJL122W
3819,OG4396,YLR245C
3820,OG4398,YDR399W
3821,OG4399,YDR305C
3822,OG4400,YOR111W
3823,OG4403,YML115C
3824,OG4406,YNL259C
3825,OG4408,YIR030C
3826,OG4409,YOR265W
3827,OG4410,YGR093W
3828,OG4411,YMR059W
3829,OG4412,YMR069W
3830,OG4413,YMR173W
3831,OG4414,YDR202C
3832,OG4415,YOR104W
3833,OG4417,YOR368W
3834,OG4418,YDR058C
3835,OG4421,YER146W
3836,OG4422,YHL022C
3837,OG4424,YDL219W
3838,OG4427,YER051W
3839,OG4429,YBR163W
3840,OG4430,YHL014C
3841,OG4431,YOR258W
3842,OG4432,YDL008W
3843,OG4433,YPL118W
3844,OG4434,YCR004C
3845,OG4436,YHR168W
3846,OG4439,YOL067C
3847,OG4442,YLL023C
3848,OG4443,YCL016C
3849,OG4446,YPL164C
3850,OG4448,YBR164C
3851,OG4449,YML068W
3852,OG4451,YMR258C
3853,OG4452,YPL034W
3854,OG4453,YIL084C
3855,OG4454,YKL006C-A
3856,OG4457,YBR120C
3857,OG4459,YNL092W
3858,OG4461,YOR166C
3859,OG4463,YDR428C
3860,OG4464,YOR080W
3861,OG4465,YER048W-A
3862,OG4466,YDR393W
3863,OG4467,YHR034C
3864,OG4470,YIR019C
3865,OG4470, YDL037C
3866,OG4472,YOR047C
3867,OG4472, YDR277C
3868,OG4474,YBR228W
3869,OG4477,YLL043W
3870,OG4477, YFL054C
3871,OG4479,YJL100W
3872,OG4480,YGL005C
3873,OG4481,YGR229C
3874,OG4482,YGL252C
3875,OG4483,YIL036W
3876,OG4485,YDR519W
3877,OG4488,YLR251W
3878,OG4489,YBR040W
3879,OG4490,YBR135W
3880,OG4491,YCL005W-A
3881,OG4493,YGL196W
3882,OG4499,YGR052W
3883,OG4500,YCR030C
3884,OG4502,YMR274C
3885,OG4503,YNL190W
3886,OG4504,YDL130W
3887,OG4505,YNL281W
3888,OG4508,YNL213C
3889,OG4510,YLR337C
3890,OG4511,YDR302W
3891,OG4512,YPR153W
3892,OG4513,YOL026C
3893,OG4515,YGR268C
3894,OG4516,YPL187W
3895,OG4518,YML032C
3896,OG4519,YLL007C
3897,OG4520,YNL002C
3898,OG4522,YLR443W
3899,OG4524,YJL137C
3900,OG4524, YKR058W
3901,OG4525,YIL115C
3902,OG4528,YGL004C
3903,OG4534,YNL224C
3904,OG4535,YBR177C
3905,OG4535, YPL095C
3906,OG4537,YHR048W
3907,OG4540,YDL203C
3908,OG4541,YDR469W
3909,OG4542,YIL097W
3910,OG4543,YHL021C
3911,OG4545,YHR109W
3912,OG4547,YDR332W
3913,OG4549,YPL064C
3914,OG4550,YBR125C
3915,OG4551,YDR028C
3916,OG4552,YHR001W-A
3917,OG4553,YBR290W
3918,OG4555,YGL191W
3919,OG4556,YOR352W
3920,OG4557,YDR495C
3921,OG4558,YGL229C
3922,OG4558, YFR040W
3923,OG4559,YGL164C
3924,OG4560,YGR134W
3925,OG4566,YGR081C
3926,OG4567,YER185W
3927,OG4567, YGR213C
3928,OG4570,YEL004W
3929,OG4572,YJL112W
3930,OG4573,YDR191W
3931,OG4578,YOL129W
3932,OG4579,YNL265C
3933,OG4580,YDL086W
3934,OG4581,YOR184W
3935,OG4582,YOR353C
3936,OG4583,YDR287W
3937,OG4583, YHR046C
3938,OG4584,YPL041C
3939,OG4585,YHR010W
3940,OG4585, YDR471W
3941,OG4587,YMR199W
3942,OG4587, YPL256C
3943,OG4589,YDR075W
3944,OG4592,YGL159W
3945,OG4593,YBL026W
3946,OG4594,YGL227W
3947,OG4595,YPR095C
3948,OG4596,YOR344C
3949,OG4599,YMR225C
3950,OG4601,YOR064C
3951,OG4602,YER041W
3952,OG4603,YLR364W
3953,OG4605,YDL078C
3954,OG4606,YER116C
3955,OG4608,YPR094W
3956,OG4613,YDL222C
3957,OG4613, YDL223C
3958,OG4614,YPR170W-B
3959,OG4616,YDL125C
3960,OG4621,YDR192C
3961,OG4623,YOL019W
3962,OG4624,YDR072C
3963,OG4625,YBL074C
3964,OG4626,YKR095W-A
3965,OG4627,YPR182W
3966,OG4628,YML125C
3967,OG4635,YEL019C
3968,OG4637,YPL183W-A
3969,OG4638,YKR060W
3970,OG4639,YPL011C
3971,OG4640,YEL040W
3972,OG4645,YDR236C
3973,OG4646,YCR014C
3974,OG4650,YLR325C
3975,OG4651,YJR086W
3976,OG4652,YNL149C
3977,OG4654,YPL233W
3978,OG4657,YBR280C
3979,OG4660,YML128C
3980,OG4664,YMR095C
3981,OG4664, YFL060C
3982,OG4664, YNL334C
3983,OG4665,YBR249C
3984,OG4671,YDL059C
3985,OG4673,YMR233W
3986,OG4675,YKL070W
3987,OG4678,YGR008C
3988,OG4678, YLR327C
3989,OG4681,YOL086W-A
3990,OG4683,YMR112C
3991,OG4684,YLR033W
3992,OG4685,YJL157C
3993,OG4688,YFL044C
3994,OG4691,YER058W
3995,OG4694,YKL033W-A
3996,OG4698,YHL019C
3997,OG4699,YHR101C
3998,OG4700,YDL146W
3999,OG4702,YPL096W
4000,OG4703,YHR041C
4001,OG4706,YDL177C
4002,OG4707,YBR018C
4003,OG4710,YOR238W
4004,OG4712,YLR246W
4005,OG4713,YMR067C
4006,OG4715,YPR193C
4007,OG4715, YEL066W
4008,OG4716,YDL233W
4009,OG4717,YDR255C
4010,OG4718,YLR278C
4011,OG4720,YKL124W
4012,OG4726,YDR440W
4013,OG4728,YMR215W
4014,OG4733,YGR068C
4015,OG4734,YBR201W
4016,OG4735,YKL100C
4017,OG4737,YDR137W
4018,OG4738,YOR313C
4019,OG4740,YAL059W
4020,OG4744,YGR183C
4021,OG4745,YOR389W
4022,OG4745, YPL277C
4023,OG4746,YIL027C
4024,OG4748,YJR003C
4025,OG4750,YMR019W
4026,OG4751,YLR395C
4027,OG4754,YMR194C-B
4028,OG4755,Q0250
4029,OG4758,YCR083W
4030,OG4759,YAL040C
4031,OG4764,YDL025C
4032,OG4766,YBR162W-A
4033,OG4768,YLL009C
4034,OG4776,YOL152W
4035,OG4778,YDR081C
4036,OG4780,YOR351C
4037,OG4781,YCR027C
4038,OG4782,YDR276C
4039,OG4787,YJL189W
4040,OG4789,YBR072W
4041,OG4790,YOR131C
4042,OG4792,YLR016C
4043,OG4793,YLR218C
4044,OG4794,YLR137W
4045,OG4796,YPL203W
4046,OG4796, YKL166C
4047,OG4796, YJL164C
4048,OG4797,YGL154C
4049,OG4802,YBR274W
4050,OG4803,YHR146W
4051,OG4804,YMR294W
4052,OG4807,YMR267W
4053,OG4812,YEL023C
4054,OG4817,YKL065C
4055,OG4818,YBR137W
4056,OG4819,YNL167C
4057,OG4825,YDR493W
4058,OG4831,YJL131C
4059,OG4832,YJL184W
4060,OG4837,YIL023C
4061,OG4839,YHR083W
4062,OG4840,YNL286W
4063,OG4843,YCR046C
4064,OG4845,YHR166C
4065,OG4853,YKL011C
4066,OG4854,YBR057C
4067,OG4855,YKL090W
4068,OG4857,YDL076C
4069,OG4859,YPR196W
4070,OG4859, YBR297W
4071,OG4859, YGR288W
4072,OG4859, YFL052W
4073,OG4860,YJR129C
