"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YLR167W"	"5l6h@D@637"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"NA"
"YLR167W"	"6eml@N@638"	1	51	102	152	"dN_dS_max_gap_ratio_0.5"	"0.624"
"YPL232W"	"3b5n@B@639"	1	69	189	257	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL123W"	"2cjk@A@640"	1	167	156	322	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL123W"	"2km8@C@641"	1	167	156	322	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR225W"	"1id3@C@642"	1	110	17	126	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL026W"	"6amn@A@643"	1	349	4	352	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL216W"	"4bjt@A@644"	1	152	676	827	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL216W"	"4bjt@B@645"	1	152	676	827	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL216W"	"4bjt@C@646"	1	152	676	827	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJR125C"	"3onk@A@647"	1	137	28	164	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR272C"	"4a3t@B@648"	1	459	7	465	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR181C"	"5xmk@G@649"	1	54	277	330	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR181C"	"5xmk@I@650"	1	54	277	330	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR181C"	"5xmk@K@651"	1	54	277	330	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR181C"	"5xmk@M@652"	1	54	277	330	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR468C"	"2c5j@B@653"	1	89	6	94	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER019C-A"	"2ww9@C@654"	1	21	58	78	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR214W"	"6eml@P@655"	1	206	2	207	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL245W"	"2hra@A@656"	1	180	1	180	"dN_dS_max_gap_ratio_0.5"	"NA"
"YMR077C"	"5fvl@D@657"	1	26	170	195	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR159W"	"3t5v@A@658"	1	299	253	551	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR159W"	"3t5v@D@659"	1	299	252	550	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR159W"	"3fwc@F@660"	2	84	723	805	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR289C"	"2l0i@A@661"	2	130	3	131	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR289C"	"2km4@A@662"	2	130	3	131	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@J@663"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@K@664"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@L@665"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@M@666"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@N@667"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@O@668"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@P@669"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@Q@670"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@R@671"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0130"	"2wpd@S@672"	1	76	1	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR182W"	"6exn@q@673"	1	73	12	84	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER056C-A"	"5h4p-g-bundle2@g@674"	1	112	2	113	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL129W"	"3qrl@A@675"	1	137	1	137	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL203C"	"1ac5@A@676"	1	483	23	505	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL212W"	"3lwt@X@677"	2	457	1	456	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCL043C"	"2b5e@A@678"	2	483	23	504	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"Q0160"	"5a0m@A@679"	1	224	3	226	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL229W"	"3gl1@A@680"	1	383	2	384	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR037C"	"2b7j@B@681"	1	181	113	293	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR037C"	"2b7j@D@682"	1	181	113	293	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR272C"	"4zr1@A@683"	1	268	117	384	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR272C"	"4zr1@B@684"	1	268	117	384	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR166C"	"5yfp@E@685"	463	776	554	867	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFL005W"	"3cph@A@686"	1	175	20	194	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR335W"	"1un0@C@687"	1	16	36	51	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR335W"	"1un0@D@688"	1	16	36	51	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR143C"	"4crm@X@689"	1	282	140	421	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKR029C"	"5tdr@A@690"	2	70	116	184	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL018C"	"1asy@A@691"	1	490	68	557	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLL018C"	"1asy@B@692"	1	490	68	557	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR007C"	"5lyp@A@693"	2	137	93	228	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR007C"	"3zdm@A@694"	1	69	2	70	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR141C"	"4am6@A@695"	1	623	259	881	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR141C"	"4am6@B@696"	1	623	259	881	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER118C"	"2vkn@A@697"	1	66	299	364	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR151C"	"5vvr@B@698"	1	1207	18	1224	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR398C"	"4a4k@A@699"	1	246	837	1082	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR398C"	"4a4k@G@700"	1	246	837	1082	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR359W"	"2f8k@A@701"	1	84	440	523	"dN_dS_max_gap_ratio_0.5"	"NA"
"YBR065C"	"6bk8@F@702"	1	145	3	147	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKR020W"	"2c5i@P@703"	1	23	8	30	"dN_dS_max_gap_ratio_0.5"	"NA"
"YMR117C"	"5t6j@A@704"	1	59	155	213	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL034W"	"3htk@B@705"	1	73	739	811	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL034W"	"3htk@A@706"	1	60	304	363	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJR104C"	"1f1g@A@707"	1	153	2	154	"dN_dS_max_gap_ratio_0.5"	"NA"
"YJR104C"	"1f1g@B@708"	1	153	2	154	"dN_dS_max_gap_ratio_0.5"	"NA"
"YJR104C"	"1f1g@C@709"	1	153	2	154	"dN_dS_max_gap_ratio_0.5"	"NA"
"YJR104C"	"1f1g@D@710"	1	153	2	154	"dN_dS_max_gap_ratio_0.5"	"NA"
"YJR104C"	"1f1g@E@711"	1	153	2	154	"dN_dS_max_gap_ratio_0.5"	"NA"
"YJR104C"	"1f1g@F@712"	1	153	2	154	"dN_dS_max_gap_ratio_0.5"	"NA"
"YPL248C"	"1d66@A@713"	1	57	8	64	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL248C"	"1d66@B@714"	1	57	8	64	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL112W"	"2pqn@B@715"	1	20	145	164	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR149W"	"4ijc@A@716"	1	330	15	344	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR149W"	"4ijc@B@717"	1	330	15	344	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL211W"	"6elz-l-bundle2@l@718"	1	174	1	174	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR103W"	"4f2h@A@719"	1	191	584	774	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIR012W"	"4zox@A@720"	1	379	53	431	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL120C"	"3kx2@A@721"	1	755	1	755	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL120C"	"3kx2@B@722"	1	755	1	755	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR119W"	"2f66@C@723"	1	65	142	206	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML120C"	"4g6h@A@724"	1	472	42	513	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML120C"	"4g6h@B@725"	1	472	42	513	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR283C"	"2ww9@A@726"	1	490	1	490	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL093W"	"4jwj@A@727"	3	193	84	274	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL093W"	"4jwj@B@728"	3	193	84	274	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBL007C"	"3idw@A@729"	1	66	654	719	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL138W"	"1k4z@A@730"	2	157	369	524	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YNL138W"	"1k4z@B@731"	2	157	369	524	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR442C"	"3zco@A@732"	1	127	849	975	"dN_dS_max_gap_ratio_0.5"	"NA"
"YLR442C"	"3owt@C@733"	1	20	461	480	"dN_dS_max_gap_ratio_0.5"	"NA"
"YCL032W"	"1uqv@A@734"	4	85	27	108	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL047W"	"3mhs@C@735"	1	93	3	95	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR320C"	"1pgy@A@736"	1	47	137	183	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR146C"	"1ncs@A@737"	1	47	532	578	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR146C"	"1zfd@A@738"	1	32	577	608	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR166C"	"4pqz@A@739"	1	136	323	458	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR030C"	"3g9h@A@740"	1	262	609	870	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR030C"	"3g9g@A@741"	1	250	1	250	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR418C"	"3v46@A@742"	1	160	234	393	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL143W"	"5wwo@C@743"	1	46	360	405	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL194C"	"3ugt@C@744"	1	427	36	462	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL097C"	"3kt8@D@745"	1	410	16	425	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML043C"	"5w5y@Q@746"	1	36	1	36	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR092W"	"5ojw@A@747"	1	152	1	152	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR211W"	"2xjp@A@748"	10	258	23	271	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR198C"	"2j49@A@749"	1	134	149	282	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFL037W"	"5w3f@B@750"	1	427	1	427	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR265W"	"1qsd@A@751"	1	102	4	105	"dN_dS_max_gap_ratio_0.5"	"NA"
"YOR265W"	"1qsd@B@752"	1	102	4	105	"dN_dS_max_gap_ratio_0.5"	"NA"
"YJL008C"	"5gw5@Q@753"	1	543	7	549	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL008C"	"5gw5@q@754"	1	543	7	549	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR188W"	"4v94-F-bundle1@F@755"	1	538	2	539	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR188W"	"4v94-N-bundle1@N@756"	1	538	2	539	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR188W"	"4v94-f-bundle1@f@757"	1	538	2	539	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR188W"	"4v94-n-bundle1@n@758"	1	538	2	539	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YEL026W"	"2ale@A@759"	1	126	1	126	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR034C"	"1g6q@5@760"	1	321	28	348	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL172W"	"6elz-J-bundle2@J@761"	1	145	196	340	"dN_dS_max_gap_ratio_0.5"	"NA"
"YER018C"	"4geq@A@762"	1	89	133	221	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER018C"	"4geq@C@763"	2	90	133	221	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR252W"	"2kkm@A@764"	1	141	38	178	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL042W"	"2q6q@B@765"	1	65	67	131	"dN_dS_max_gap_ratio_0.5"	"NA"
"YGR024C"	"5xox@A@766"	1	229	5	233	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR024C"	"5xox@B@767"	1	229	5	233	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR024C"	"5xox@C@768"	1	229	5	233	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR024C"	"5xox@D@769"	1	229	5	233	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR024C"	"5xox@E@770"	1	229	5	233	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR143C"	"1ig0@B@771"	1	319	1	319	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL160C"	"1afw@B@772"	1	393	25	417	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YAL041W"	"1pqs@A@773"	1	77	778	854	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR181W"	"3cjh@I@774"	1	54	46	99	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL145W"	"3etv@A@775"	1	24	9	32	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR373W"	"1fpw@A@776"	1	190	1	190	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR077C"	"4ojj@C@777"	1	321	476	796	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR077C"	"4brw@B@778"	1	30	25	54	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR155C"	"1vdn@A@779"	1	161	2	162	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR226C"	"3rku@A@780"	2	268	1	267	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR226C"	"3rku@B@781"	2	268	1	267	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR226C"	"3rku@C@782"	2	268	1	267	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YMR226C"	"3rku@D@783"	2	268	1	267	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFL017W-A"	"6exn@r@784"	1	75	2	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFL017W-A"	"5uz5@Q@785"	1	75	2	76	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL125W"	"3tj1@A@786"	1	201	46	246	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL125W"	"3tj1@B@787"	1	201	46	246	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL143W"	"5gw5@D@788"	1	521	8	528	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL143W"	"5gw5@d@789"	1	521	8	528	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL208W"	"2qlv@E@790"	1	87	161	247	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGL212W"	"1kmd@A@791"	1	117	8	124	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR029C"	"1ym5@A@792"	1	293	2	294	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR086C"	"2ww9@B@793"	1	60	21	80	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER172C"	"3im1@A@794"	1	325	1839	2163	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YER172C"	"5gm6-B-bundle1@B@795"	1	80	113	192	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKL145W"	"4a3v@B@796"	2	79	378	455	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL142W"	"4v94-B-bundle1@B@797"	1	518	3	520	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL142W"	"4v94-J-bundle1@J@798"	1	518	3	520	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL142W"	"4v94-b-bundle1@b@799"	1	518	3	520	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YIL142W"	"4v94-j-bundle2@j@800"	1	518	3	520	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR439W"	"3n7n@E@801"	1	31	3	33	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML081C-A"	"6b8h@i@802"	1	59	1	59	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML081C-A"	"6b8h@w@803"	1	59	1	59	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML081C-A"	"6b2z@S@804"	1	59	1	59	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML081C-A"	"6b2z@i@805"	1	59	1	59	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YLR447C"	"5vox@Q@806"	1	345	1	345	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR005C-A"	"3dxr@B@807"	1	69	15	83	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR039C-A"	"4dl0@G@808"	1	105	2	106	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR341C"	"1f7u@A@809"	1	606	2	607	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL239W"	"4bsz@B@810"	1	150	7	156	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR246C"	"6eu0@Z@811"	266	339	439	512	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL082W"	"2kzb@A@812"	1	114	254	367	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL065W"	"2j9v@A@814"	5	99	148	242	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL142W"	"5c0x@G@815"	1	237	1	237	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFL038C"	"1ukv@Y@816"	1	196	3	198	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YAR050W"	"4lhn@A@817"	1	247	25	271	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR232W"	"5txr@A@818"	1	479	70	548	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR429C"	"4u1e@G@819"	1	89	8	96	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR083W"	"2oe3@A@820"	1	106	22	127	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCR060W"	"2l6j@A@821"	1	111	1	111	"dN_dS_max_gap_ratio_0.5"	"NA"
"YPL122C"	"5oqj@2@822"	1	110	3	112	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL122C"	"3dom@C@823"	1	77	431	507	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR130C"	"4ll8@E@824"	4	119	81	196	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YBR130C"	"4ll7@A@825"	1	94	43	136	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YML085C"	"5w3f@A@826"	1	440	1	440	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YKR036C"	"2pqr@D@827"	1	45	78	122	"dN_dS_max_gap_ratio_0.5"	"0.1827"
"YDL235C"	"2r25@A@828"	1	166	2	167	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR016C"	"2a08@B@829"	2	57	413	468	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YFR046C"	"4geq@F@830"	1	19	61	79	"dN_dS_max_gap_ratio_0.5"	"NA"
"YLR433C"	"2lhi@A@831"	153	176	453	476	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDL137W"	"1mr3@F@832"	1	177	5	181	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOL072W"	"5l3t@B@833"	1	455	1	455	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YGR048W"	"1zc1@A@834"	1	208	1	208	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR064C"	"2jmj@A@835"	1	60	153	212	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR064C"	"2jmi@A@836"	1	60	153	212	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YJL115W"	"2hue@A@837"	2	164	2	164	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YCL008C"	"2p22@A@838"	1	168	218	385	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR390C"	"3ong@A@839"	1	114	439	552	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR170W-B"	"6c6l@O@840"	1	76	2	77	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR056W"	"5oqj@4@841"	1	67	22	88	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR190C"	"6eu1@O@842"	1	344	31	374	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPR190C"	"6eu1@O@843"	345	551	448	654	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YOR164C"	"2wpv@C@844"	1	282	11	292	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR326C"	"5ys0@B@845"	1	164	1060	1223	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YHR089C"	"3u28@C@846"	1	92	33	124	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YDR334W"	"5i9e@H@847"	1	44	350	393	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
"YPL225W"	"2jyn@A@848"	1	146	1	146	"dN_dS_max_gap_ratio_0.5"	"No interesting sites or related Ortholog groups!"
