	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034614_Saturnispora_silvae
2735	OG0002735	YOR252W	genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.27-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.27&CDS=1-546
2736	OG0002736	YOR254C	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.84&CDS=1-2013
2737	OG0002737	YOR259C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.68&CDS=1-1338
2738	OG0002738	YOR260W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.46&CDS=1-1323
2739	OG0002739	YOR261C	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.55&CDS=1-891
2740	OG0002740	YOR262W	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.94&CDS=1-1173
2741	OG0002741	YOR269W	augustus_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.204-mRNA-1_1&gene=augustus_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.204&CDS=1-1266
2742	OG0002742	YOR271C	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.148&CDS=1-1743
2743	OG0002743	YOR272W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.138&CDS=1-1344
2744	OG0002744	YOR273C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.51&CDS=1-1773
2745	OG0002745	YOR274W	maker-NODE_9_length_324180_cov_16.4412_ID_17-augustus-gene-1.134-mRNA-1_1&gene=maker-NODE_9_length_324180_cov_16.4412_ID_17-augustus-gene-1.134&CDS=1-2751
2746	OG0002746	YOR275C	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.3-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.3&CDS=1-6420
2747	OG0002747	YOR278W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-3.8&CDS=1-810
2748	OG0002748	YOR281C	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.24-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.24&CDS=1-771
2749	OG0002749	YOR287C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.161-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.161&CDS=1-726
2750	OG0002750	YOR288C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.92&CDS=1-930
2751	OG0002751	YOR289W	augustus_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.20&CDS=1-453
2752	OG0002752	YOR291W	genemark-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.62&CDS=1-3744
2753	OG0002753	YOR292C	snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.44&CDS=1-918
2754	OG0002754	YOR294W	snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.132&CDS=1-591
2755	OG0002755	YOR298C-A	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.102&CDS=1-453
2756	OG0002756	YOR298W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.104&CDS=1-861
2757	OG0002757	YOR301W	snap_masked-NODE_29_length_41474_cov_16.4673_ID_57-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_29_length_41474_cov_16.4673_ID_57-processed-gene-0.39&CDS=1-1365
2758	OG0002758	YOR303W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.168-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.168&CDS=1-1212
2759	OG0002759	YOR305W	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.7-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.7&CDS=1-636
2760	OG0002760	YOR307C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.6-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.6&CDS=1-1284
2761	OG0002761	YOR310C	genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.28&CDS=1-1515
2762	OG0002762	YOR311C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.173-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.173&CDS=1-849
2763	OG0002763	YOR317W	snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.95&CDS=1-2103
2764	OG0002764	YOR320C	augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.127-mRNA-1_1&gene=augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.127&CDS=1-1731
2765	OG0002765	YOR322C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.83&CDS=1-1740
2766	OG0002766	YOR329C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.112&CDS=1-2058
2767	OG0002767	YOR330C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.111&CDS=1-3930
2768	OG0002768	YOR334W	genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.39&CDS=1-1845
2769	OG0002769	YOR335C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.79&CDS=1-2925
2770	OG0002770	YOR336W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.78&CDS=1-4248
2771	OG0002771	YOR340C	augustus_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.88&CDS=1-891
2772	OG0002772	YOR341W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.123&CDS=1-4872
2773	OG0002773	YOR344C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.121&CDS=1-768
2774	OG0002774	YOR346W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.56&CDS=1-2937
2775	OG0002775	YOR351C	maker-NODE_3_length_777224_cov_15.983_ID_5-augustus-gene-5.148-mRNA-1_1&gene=maker-NODE_3_length_777224_cov_15.983_ID_5-augustus-gene-5.148&CDS=1-1845
2776	OG0002776	YOR352W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.156-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.156&CDS=1-963
2777	OG0002777	YOR353C	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.12&CDS=1-2781
2778	OG0002778	YOR355W	snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.96&CDS=1-1377
2779	OG0002779	YOR356W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.90&CDS=1-4092
2780	OG0002780	YOR357C	snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.40&CDS=1-393
2781	OG0002781	YOR358W	augustus_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.32&CDS=1-846
2782	OG0002782	YOR359W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.97&CDS=1-1014
2783	OG0002783	YOR360C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.98&CDS=1-1398
2784	OG0002784	YOR361C	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.59&CDS=1-2166
2785	OG0002785	YOR362C	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.130&CDS=1-792
2786	OG0002786	YOR369C	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.183-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.183&CDS=1-426
2787	OG0002787	YOR370C	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.138&CDS=1-1794
2788	OG0002788	YOR373W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-0.97&CDS=1-2727
2789	OG0002789	YOR375C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.156-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.156&CDS=1-1368
2790	OG0002790	YOR378W	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.49&CDS=1-4281
2791	OG0002791	YPL002C	genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.10-mRNA-1_1&gene=genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.10&CDS=1-561
2792	OG0002792	YPL003W	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.147&CDS=1-1434
2793	OG0002793	YPL006W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.93&CDS=1-3861
2794	OG0002794	YPL008W	genemark-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.104&CDS=1-2493
2795	OG0002795	YPL009C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.120-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.120&CDS=1-3012
2796	OG0002796	YPL010W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.83&CDS=1-567
2797	OG0002797	YPL011C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.79&CDS=1-1131
2798	OG0002798	YPL012W	augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.122&CDS=1-3450
2799	OG0002799	YPL013C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.78&CDS=1-276
2800	OG0002800	YPL014W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.229-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.229&CDS=1-1275
2801	OG0002801	YPL015C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.116-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.116&CDS=1-1011
2802	OG0002802	YPL016W	augustus_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.119&CDS=1-2571
2803	OG0002803	YPL020C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.117&CDS=1-1656
2804	OG0002804	YPL022W	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.96&CDS=1-2871
2805	OG0002805	YPL023C	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.69&CDS=1-1917
2806	OG0002806	YPL028W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.6&CDS=1-1185
2807	OG0002807	YPL029W	augustus_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.37&CDS=1-2283
2808	OG0002808	YPL030W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.19&CDS=1-1656
2809	OG0002809	YPL034W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.90-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.90&CDS=1-561
2810	OG0002810	YPL040C	maker-NODE_9_length_324180_cov_16.4412_ID_17-augustus-gene-0.40-mRNA-1_1&gene=maker-NODE_9_length_324180_cov_16.4412_ID_17-augustus-gene-0.40&CDS=1-3393
2811	OG0002811	YPL042C	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.123&CDS=1-1479
2812	OG0002812	YPL043W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.39&CDS=1-2154
2813	OG0002813	YPL045W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.24&CDS=1-2301
2814	OG0002814	YPL046C	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.43&CDS=1-306
2815	OG0002815	YPL050C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.88-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.88&CDS=1-1011
2816	OG0002816	YPL051W	genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.278-mRNA-1_1&gene=genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.278&CDS=1-1356
2817	OG0002817	YPL054W	maker-NODE_7_length_405706_cov_16.1032_ID_13-snap-gene-3.58-mRNA-1_1&gene=maker-NODE_7_length_405706_cov_16.1032_ID_13-snap-gene-3.58&CDS=1-870
2818	OG0002818	YPL059W	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-1.101&CDS=1-375
2819	OG0002819	YPL060W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.170-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.170&CDS=1-1125
2820	OG0002820	YPL063W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.6&CDS=1-1332
2821	OG0002821	YPL065W	augustus_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.115&CDS=1-516
2822	OG0002822	YPL072W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.29-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.29&CDS=1-1545
2823	OG0002823	YPL076W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.228-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.228&CDS=1-978
2824	OG0002824	YPL078C	snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.125&CDS=1-672
2825	OG0002825	YPL082C	genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.62-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.62&CDS=1-7923
2826	OG0002826	YPL083C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.94-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.94&CDS=1-1311
2827	OG0002827	YPL084W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.18&CDS=1-2142
2828	OG0002828	YPL085W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.41-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.41&CDS=1-7155
2829	OG0002829	YPL086C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.23-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.23&CDS=1-1659
2830	OG0002830	YPL091W	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.37&CDS=1-1392
2831	OG0002831	YPL093W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.112&CDS=1-1917
2832	OG0002832	YPL094C	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-0.92&CDS=1-909
2833	OG0002833	YPL097W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.24-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.24&CDS=1-1494
2834	OG0002834	YPL098C	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.92&CDS=1-342
2835	OG0002835	YPL101W	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.76&CDS=1-1200
2836	OG0002836	YPL103C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.130-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.130&CDS=1-999
2837	OG0002837	YPL104W	genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.117-mRNA-1_1&gene=genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.117&CDS=1-1944
2838	OG0002838	YPL107W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.89-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.89&CDS=1-600
2839	OG0002839	YPL109C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.137&CDS=1-1689
2840	OG0002840	YPL110C	genemark-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.89&CDS=1-3213
2841	OG0002841	YPL111W	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.144&CDS=1-960
2842	OG0002842	YPL112C	augustus_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.50&CDS=1-1053
2843	OG0002843	YPL117C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.92-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.92&CDS=1-810
2844	OG0002844	YPL118W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.160-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.160&CDS=1-1104
2845	OG0002845	YPL120W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.159&CDS=1-1308
2846	OG0002846	YPL122C	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.56&CDS=1-1644
2847	OG0002847	YPL123C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.128&CDS=1-1221
2848	OG0002848	YPL125W	snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.8&CDS=1-3123
2849	OG0002849	YPL126W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.202-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.202&CDS=1-2400
2850	OG0002850	YPL128C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-0.2&CDS=1-2388
2851	OG0002851	YPL129W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.95&CDS=1-720
2852	OG0002852	YPL131W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.56-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.56&CDS=1-879
2853	OG0002853	YPL132W	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.115&CDS=1-798
2854	OG0002854	YPL133C	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.24&CDS=1-1374
