	OrthologID	Saccharomyces_cerevisiae	yHAB133_Kazachstania_unispora
10	OG0000010	YGR192C, YJR009C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.160&CDS=1-996, augustus_masked-NODE_35_length_112002_cov_32.9243_ID_69-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_35_length_112002_cov_32.9243_ID_69-processed-gene-0.70&CDS=1-996, augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-0.100&CDS=1-996, augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.1&CDS=1-996, augustus_masked-NODE_75_length_53019_cov_32.9106_ID_149-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_75_length_53019_cov_32.9106_ID_149-processed-gene-0.25&CDS=1-996, maker-NODE_4_length_347731_cov_33.4145_ID_7-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_4_length_347731_cov_33.4145_ID_7-snap-gene-0.2&CDS=1-978
11	OG0000011	YAL005C, YBL076C, YER103W, YLL024C	augustus_masked-NODE_16_length_199774_cov_34.9417_ID_31-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_16_length_199774_cov_34.9417_ID_31-processed-gene-0.98&CDS=1-1920, maker-NODE_106_length_20232_cov_70.2692_ID_211-augustus-gene-0.19-mRNA-1_1&gene=maker-NODE_106_length_20232_cov_70.2692_ID_211-augustus-gene-0.19&CDS=1-5190, snap_masked-NODE_74_length_56183_cov_31.5087_ID_147-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_74_length_56183_cov_31.5087_ID_147-processed-gene-0.69&CDS=1-1944
12	OG0000012	YAR027W, YAR029W, YAR031W, YAR033W, YGL051W, YGL053W	snap_masked-NODE_142_length_5801_cov_49.9231_ID_283-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_142_length_5801_cov_49.9231_ID_283-processed-gene-0.5&CDS=1-312
13	OG0000013	YER056C, YER060W, YER060W-A	augustus_masked-NODE_38_length_106421_cov_31.6807_ID_75-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_38_length_106421_cov_31.6807_ID_75-processed-gene-0.119&CDS=1-1488, augustus_masked-NODE_38_length_106421_cov_31.6807_ID_75-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_38_length_106421_cov_31.6807_ID_75-processed-gene-0.143&CDS=1-1590, augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-0.119&CDS=1-1611, augustus_masked-NODE_97_length_25620_cov_32.971_ID_193-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_97_length_25620_cov_32.971_ID_193-processed-gene-0.19&CDS=1-1590
14	OG0000014	YHL009W-A, YHL009W-B, YJL113W, YJL114W, YPL060C-A	snap_masked-NODE_17_length_194336_cov_38.5241_ID_33-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_17_length_194336_cov_38.5241_ID_33-processed-gene-0.14&CDS=1-672, snap_masked-NODE_430_length_805_cov_108.86_ID_859-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_430_length_805_cov_108.86_ID_859-processed-gene-0.0&CDS=1-663
15	OG0000015	YMR152W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-0.59&CDS=1-1110, augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.106&CDS=1-1113, augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.110&CDS=1-1107, augustus_masked-NODE_94_length_27663_cov_50.2032_ID_187-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_94_length_27663_cov_50.2032_ID_187-processed-gene-0.2&CDS=1-636, augustus_masked-NODE_99_length_25436_cov_36.4826_ID_197-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_99_length_25436_cov_36.4826_ID_197-processed-gene-0.26&CDS=1-1113, snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-3.172-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-3.172&CDS=1-1083
16	OG0000016		augustus_masked-NODE_431_length_802_cov_83.739_ID_861-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_431_length_802_cov_83.739_ID_861-processed-gene-0.0&CDS=1-798, augustus_masked-NODE_94_length_27663_cov_50.2032_ID_187-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_94_length_27663_cov_50.2032_ID_187-processed-gene-0.4&CDS=1-2835, augustus_masked-NODE_94_length_27663_cov_50.2032_ID_187-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_94_length_27663_cov_50.2032_ID_187-processed-gene-0.6&CDS=1-708, genemark-NODE_342_length_1093_cov_80.5135_ID_683-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_342_length_1093_cov_80.5135_ID_683-processed-gene-0.1&CDS=1-1038, snap_masked-NODE_198_length_2469_cov_44.3641_ID_395-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_198_length_2469_cov_44.3641_ID_395-processed-gene-0.0&CDS=1-519, snap_masked-NODE_564_length_521_cov_64.4764_ID_1127-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_564_length_521_cov_64.4764_ID_1127-processed-gene-0.2&CDS=1-477, snap_masked-NODE_654_length_391_cov_170.967_ID_1307-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_654_length_391_cov_170.967_ID_1307-processed-gene-0.2&CDS=1-288
17	OG0000017	YAL063C, YAL064C-A, YAR050W, YHR211W, YHR213W, YKR102W	
18	OG0000018	YER073W, YOR374W, YPL061W	augustus_masked-NODE_34_length_114703_cov_35.7617_ID_67-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_34_length_114703_cov_35.7617_ID_67-processed-gene-0.136&CDS=1-1551, maker-NODE_2_length_468479_cov_32.2962_ID_3-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_2_length_468479_cov_32.2962_ID_3-snap-gene-3.2&CDS=1-2967, maker-NODE_6_length_294704_cov_31.7473_ID_11-augustus-gene-1.94-mRNA-1_1&gene=maker-NODE_6_length_294704_cov_31.7473_ID_11-augustus-gene-1.94&CDS=1-1929
19	OG0000019	YLR044C, YLR134W	augustus_masked-NODE_103_length_22571_cov_32.6935_ID_205-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_103_length_22571_cov_32.6935_ID_205-processed-gene-0.10&CDS=1-1692, augustus_masked-NODE_13_length_213021_cov_36.4911_ID_25-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_13_length_213021_cov_36.4911_ID_25-processed-gene-1.93&CDS=1-1698, augustus_masked-NODE_29_length_137972_cov_44.9543_ID_57-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_29_length_137972_cov_44.9543_ID_57-processed-gene-0.60&CDS=1-1698, augustus_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.98&CDS=1-1695
20	OG0000020	YOL151W	augustus_masked-NODE_122_length_8725_cov_43.414_ID_243-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_122_length_8725_cov_43.414_ID_243-processed-gene-0.0&CDS=1-1032, augustus_masked-NODE_14_length_212727_cov_35.7466_ID_27-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_14_length_212727_cov_35.7466_ID_27-processed-gene-0.67&CDS=1-1035, augustus_masked-NODE_1_length_578714_cov_32.0051_ID_1-processed-gene-3.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_578714_cov_32.0051_ID_1-processed-gene-3.139&CDS=1-1038, augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-2.83&CDS=1-1035, maker-NODE_40_length_99238_cov_36.4867_ID_79-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_40_length_99238_cov_36.4867_ID_79-snap-gene-0.3&CDS=1-1668
21	OG0000021	YAL023C, YGR199W	augustus_masked-NODE_12_length_234970_cov_35.404_ID_23-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_12_length_234970_cov_35.404_ID_23-processed-gene-1.23&CDS=1-2280, augustus_masked-NODE_46_length_82188_cov_31.8695_ID_91-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_46_length_82188_cov_31.8695_ID_91-processed-gene-0.17&CDS=1-4662, maker-NODE_78_length_46882_cov_32.3023_ID_155-augustus-gene-0.16-mRNA-1_1&gene=maker-NODE_78_length_46882_cov_32.3023_ID_155-augustus-gene-0.16&CDS=1-3687
22	OG0000022	YAL060W, YAL061W	augustus_masked-NODE_11_length_247062_cov_34.077_ID_21-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_11_length_247062_cov_34.077_ID_21-processed-gene-0.2&CDS=1-1143, augustus_masked-NODE_199_length_2461_cov_55.8574_ID_397-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_199_length_2461_cov_55.8574_ID_397-processed-gene-0.2&CDS=1-1182, augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.136&CDS=1-1185
23	OG0000023	YBL005W, YGL013C	snap_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.180&CDS=1-3276, snap_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.181-mRNA-1_1&gene=snap_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.181&CDS=1-3747, snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-2.89&CDS=1-3402
24	OG0000024	YBL017C, YIL173W, YJL222W, YNR065C	maker-NODE_36_length_111988_cov_143.925_ID_71-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_36_length_111988_cov_143.925_ID_71-augustus-gene-0.44&CDS=1-5193
25	OG0000025	YBR015C, YJL186W	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.4&CDS=1-1719, augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.5&CDS=1-2175, augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.171&CDS=1-1863
26	OG0000026	YBR245C, YOR304W	augustus_masked-NODE_1_length_578714_cov_32.0051_ID_1-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_578714_cov_32.0051_ID_1-processed-gene-2.50&CDS=1-3387, augustus_masked-NODE_23_length_165942_cov_33.1915_ID_45-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_23_length_165942_cov_33.1915_ID_45-processed-gene-0.81&CDS=1-3192, augustus_masked-NODE_30_length_136415_cov_36.7892_ID_59-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_30_length_136415_cov_36.7892_ID_59-processed-gene-0.68&CDS=1-3123
27	OG0000027	YCR048W, YNR019W	augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_4_length_347731_cov_33.4145_ID_7-processed-gene-2.32&CDS=1-1785, augustus_masked-NODE_63_length_63363_cov_36.8697_ID_125-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_63_length_63363_cov_36.8697_ID_125-processed-gene-0.18&CDS=1-1785, augustus_masked-NODE_86_length_34074_cov_34.6064_ID_171-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_86_length_34074_cov_34.6064_ID_171-processed-gene-0.28&CDS=1-1869
28	OG0000028	YCR102C, YLR460C, YNL134C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.103&CDS=1-1116, augustus_masked-NODE_86_length_34074_cov_34.6064_ID_171-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_86_length_34074_cov_34.6064_ID_171-processed-gene-0.29&CDS=1-1185
29	OG0000029	YDL066W, YLR174W	augustus_masked-NODE_23_length_165942_cov_33.1915_ID_45-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_23_length_165942_cov_33.1915_ID_45-processed-gene-0.113&CDS=1-1260, augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.86&CDS=1-1269, augustus_masked-NODE_71_length_58757_cov_32.329_ID_141-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_71_length_58757_cov_32.329_ID_141-processed-gene-0.21&CDS=1-1275
30	OG0000030	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_64_length_63058_cov_72.4619_ID_127-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_64_length_63058_cov_72.4619_ID_127-processed-gene-0.20&CDS=1-762
31	OG0000031	YEL063C, YNL268W	augustus_masked-NODE_10_length_257794_cov_72.1185_ID_19-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_10_length_257794_cov_72.1185_ID_19-processed-gene-1.84&CDS=1-1866, augustus_masked-NODE_37_length_106848_cov_33.8709_ID_73-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_37_length_106848_cov_33.8709_ID_73-processed-gene-0.72&CDS=1-1734, augustus_masked-NODE_75_length_53019_cov_32.9106_ID_149-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_75_length_53019_cov_32.9106_ID_149-processed-gene-0.22&CDS=1-1698
32	OG0000032	YER088C, YMR127C	augustus_masked-NODE_21_length_172768_cov_32.5647_ID_41-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_21_length_172768_cov_32.5647_ID_41-processed-gene-0.132&CDS=1-2502, augustus_masked-NODE_27_length_143250_cov_39.1812_ID_53-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_27_length_143250_cov_39.1812_ID_53-processed-gene-0.7&CDS=1-1956, augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.70&CDS=1-1386
33	OG0000033	YER123W, YHR135C	augustus_masked-NODE_14_length_212727_cov_35.7466_ID_27-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_14_length_212727_cov_35.7466_ID_27-processed-gene-0.55&CDS=1-1599, augustus_masked-NODE_1_length_578714_cov_32.0051_ID_1-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_1_length_578714_cov_32.0051_ID_1-processed-gene-0.94&CDS=1-1674, augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-0.24&CDS=1-1443
34	OG0000034	YGR086C, YPL004C	augustus_masked-NODE_60_length_70833_cov_30.2884_ID_119-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_60_length_70833_cov_30.2884_ID_119-processed-gene-0.53&CDS=1-996, augustus_masked-NODE_81_length_42514_cov_34.4708_ID_161-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_81_length_42514_cov_34.4708_ID_161-processed-gene-0.24&CDS=1-1008, augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-0.1&CDS=1-1017
35	OG0000035	YGR109W-A, YGR109W-B, YIL082W, YIL082W-A	snap_masked-NODE_153_length_5043_cov_192.159_ID_305-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_153_length_5043_cov_192.159_ID_305-processed-gene-0.0&CDS=1-2700
36	OG0000036	YGR197C, YJR015W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.149&CDS=1-1728, snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-2.47-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-2.47&CDS=1-1719, snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-2.82-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-2.82&CDS=1-1617
37	OG0000037	YGR201C	augustus_masked-NODE_89_length_29341_cov_39.8295_ID_177-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_89_length_29341_cov_39.8295_ID_177-processed-gene-0.4&CDS=1-657, augustus_masked-NODE_89_length_29341_cov_39.8295_ID_177-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_89_length_29341_cov_39.8295_ID_177-processed-gene-0.5&CDS=1-657, snap_masked-NODE_52_length_77060_cov_32.105_ID_103-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_52_length_77060_cov_32.105_ID_103-processed-gene-0.110&CDS=1-654, snap_masked-NODE_52_length_77060_cov_32.105_ID_103-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_52_length_77060_cov_32.105_ID_103-processed-gene-0.111&CDS=1-657
38	OG0000038	YIL171W, YJL219W, YOL156W	augustus_masked-NODE_146_length_5526_cov_32.3965_ID_291-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_146_length_5526_cov_32.3965_ID_291-processed-gene-0.1&CDS=1-1023, augustus_masked-NODE_65_length_62236_cov_31.2151_ID_129-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_65_length_62236_cov_31.2151_ID_129-processed-gene-0.12&CDS=1-339
39	OG0000039	YIR013C, YLR013W	augustus_masked-NODE_113_length_13362_cov_133.215_ID_225-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_113_length_13362_cov_133.215_ID_225-processed-gene-0.6&CDS=1-1173, augustus_masked-NODE_21_length_172768_cov_32.5647_ID_41-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_21_length_172768_cov_32.5647_ID_41-processed-gene-0.93&CDS=1-1176, augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-1.191-mRNA-1_1&gene=augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-1.191&CDS=1-1815
40	OG0000040	YJL116C, YKR042W, YNL066W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.149&CDS=1-1098, augustus_masked-NODE_66_length_61120_cov_31.2705_ID_131-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_66_length_61120_cov_31.2705_ID_131-processed-gene-0.10&CDS=1-1320
41	OG0000041	YJR127C, YML080W, YML081W	maker-NODE_47_length_78712_cov_50.1529_ID_93-augustus-gene-0.117-mRNA-1_1&gene=maker-NODE_47_length_78712_cov_50.1529_ID_93-augustus-gene-0.117&CDS=1-5577, snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.27&CDS=1-3807
42	OG0000042	YML111W, YMR275C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-3.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-3.98&CDS=1-2766, maker-NODE_30_length_136415_cov_36.7892_ID_59-snap-gene-0.195-mRNA-1_1&gene=maker-NODE_30_length_136415_cov_36.7892_ID_59-snap-gene-0.195&CDS=1-2745, maker-NODE_3_length_423887_cov_33.3805_ID_5-snap-gene-3.57-mRNA-1_1&gene=maker-NODE_3_length_423887_cov_33.3805_ID_5-snap-gene-3.57&CDS=1-5787
43	OG0000043	YMR083W, YMR303C, YOL086C	augustus_masked-NODE_21_length_172768_cov_32.5647_ID_41-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_21_length_172768_cov_32.5647_ID_41-processed-gene-0.78&CDS=1-1128, augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.47&CDS=1-1053
44	OG0000044	YOR229W, YOR230W, YPL139C	maker-NODE_41_length_89861_cov_42.3045_ID_81-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_41_length_89861_cov_42.3045_ID_81-snap-gene-0.0&CDS=1-2487, snap_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.136&CDS=1-1386
45	OG0000045	YOR231W, YPL140C, YPL141C	augustus_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.76&CDS=1-2424, maker-NODE_41_length_89861_cov_42.3045_ID_81-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_41_length_89861_cov_42.3045_ID_81-snap-gene-0.1&CDS=1-3681
46	OG0000046	YAL028W, YOR324C	augustus_masked-NODE_46_length_82188_cov_31.8695_ID_91-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_46_length_82188_cov_31.8695_ID_91-processed-gene-0.4&CDS=1-3009, snap_masked-NODE_12_length_234970_cov_35.404_ID_23-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_12_length_234970_cov_35.404_ID_23-processed-gene-1.137&CDS=1-1716
47	OG0000047	YAL034C, YOR338W	augustus_masked-NODE_34_length_114703_cov_35.7617_ID_67-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_34_length_114703_cov_35.7617_ID_67-processed-gene-0.130&CDS=1-1068, augustus_masked-NODE_46_length_82188_cov_31.8695_ID_91-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_46_length_82188_cov_31.8695_ID_91-processed-gene-0.13&CDS=1-1107
48	OG0000048	YAL054C, YLR153C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.58&CDS=1-2142, augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-1.99&CDS=1-2046
49	OG0000049	YAR042W, YDL019C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.148&CDS=1-3948, augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.128&CDS=1-3711
50	OG0000050	YAR066W, YHR214W, YIL169C, YOL155C	
51	OG0000051	YBL002W, YDR224C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.55&CDS=1-378, augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-1.79&CDS=1-384
52	OG0000052	YBL027W, YBR084C-A	augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.264-mRNA-1_1&gene=augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.264&CDS=1-579, augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.8&CDS=1-579
53	OG0000053	YBL052C, YOR244W	augustus_masked-NODE_41_length_89861_cov_42.3045_ID_81-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_41_length_89861_cov_42.3045_ID_81-processed-gene-0.31&CDS=1-1350, augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.84&CDS=1-2247
54	OG0000054	YBL067C, YER098W	augustus_masked-NODE_27_length_143250_cov_39.1812_ID_53-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_27_length_143250_cov_39.1812_ID_53-processed-gene-0.39&CDS=1-2487, augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.78&CDS=1-2262
55	OG0000055	YBL069W, YER101C	augustus_masked-NODE_27_length_143250_cov_39.1812_ID_53-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_27_length_143250_cov_39.1812_ID_53-processed-gene-0.0&CDS=1-1284, augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_76_length_51295_cov_31.1061_ID_151-processed-gene-0.65&CDS=1-1296
56	OG0000056	YBL085W, YER114C	augustus_masked-NODE_72_length_58183_cov_56.0421_ID_143-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_72_length_58183_cov_56.0421_ID_143-processed-gene-0.32&CDS=1-2802, augustus_masked-NODE_74_length_56183_cov_31.5087_ID_147-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_74_length_56183_cov_31.5087_ID_147-processed-gene-0.32&CDS=1-3066
57	OG0000057	YBL106C, YPR032W	augustus_masked-NODE_67_length_60852_cov_31.8008_ID_133-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_67_length_60852_cov_31.8008_ID_133-processed-gene-0.69&CDS=1-3315, snap_masked-NODE_72_length_58183_cov_56.0421_ID_143-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_72_length_58183_cov_56.0421_ID_143-processed-gene-0.12&CDS=1-3027
