	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034757_Lipomyces_doorenjongii
2720	OG0002720	YOL013C	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-2.43&CDS=1-1473
2721	OG0002721	YOL018C	snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-6.52-mRNA-1_1&gene=snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-6.52&CDS=1-1035
2722	OG0002722	YOL021C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.151-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.151&CDS=1-2970
2723	OG0002723	YOL022C	maker-NODE_39_length_52350_cov_40.0797_ID_77-augustus-gene-0.84-mRNA-1_1&gene=maker-NODE_39_length_52350_cov_40.0797_ID_77-augustus-gene-0.84&CDS=1-1254
2724	OG0002724	YOL023W	augustus_masked-NODE_39_length_52350_cov_40.0797_ID_77-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_39_length_52350_cov_40.0797_ID_77-processed-gene-0.42&CDS=1-2568
2725	OG0002725	YOL026C	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-0.44&CDS=1-483
2726	OG0002726	YOL030W	snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-2.23-mRNA-1_1&gene=snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-2.23&CDS=1-1419
2727	OG0002727	YOL031C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-1.134-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-1.134&CDS=1-1362
2728	OG0002728	YOL032W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.68-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.68&CDS=1-642
2729	OG0002729	YOL033W	maker-NODE_21_length_198108_cov_39.0493_ID_41-augustus-gene-0.262-mRNA-1_1&gene=maker-NODE_21_length_198108_cov_39.0493_ID_41-augustus-gene-0.262&CDS=1-1698
2730	OG0002730	YOL034W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-2.19-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-2.19&CDS=1-3336
2731	OG0002731	YOL038W	augustus_masked-NODE_19_length_216096_cov_39.1045_ID_37-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_19_length_216096_cov_39.1045_ID_37-processed-gene-1.58&CDS=1-759
2732	OG0002732	YOL039W	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-1.133-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-1.133&CDS=1-327
2733	OG0002733	YOL040C	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.161&CDS=1-462
2734	OG0002734	YOL041C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-1.144-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-1.144&CDS=1-1341
2735	OG0002735	YOL048C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-1.102-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-1.102&CDS=1-747
2736	OG0002736	YOL049W	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-0.5&CDS=1-1473
2737	OG0002737	YOL052C	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-3.147-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-3.147&CDS=1-1242
2738	OG0002738	YOL054W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.4&CDS=1-1095
2739	OG0002739	YOL057W	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.110&CDS=1-2061
2740	OG0002740	YOL058W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.65&CDS=1-1239
2741	OG0002741	YOL060C	snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.50&CDS=1-2199
2742	OG0002742	YOL061W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.186-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.186&CDS=1-1218
2743	OG0002743	YOL064C	snap_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-0.76&CDS=1-1017
2744	OG0002744	YOL065C	augustus_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.88&CDS=1-1305
2745	OG0002745	YOL067C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.45-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.45&CDS=1-1218
2746	OG0002746	YOL069W	maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-1.122-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-1.122&CDS=1-1425
2747	OG0002747	YOL071W	augustus_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.41&CDS=1-483
2748	OG0002748	YOL072W	genemark-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.234-mRNA-1_1&gene=genemark-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.234&CDS=1-1425
2749	OG0002749	YOL073C	maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.144-mRNA-1_1&gene=maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.144&CDS=1-789
2750	OG0002750	YOL076W	genemark-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.245-mRNA-1_1&gene=genemark-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.245&CDS=1-2448
2751	OG0002751	YOL077C	maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.5&CDS=1-936
2752	OG0002752	YOL077W-A	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.98&CDS=1-219
2753	OG0002753	YOL078W	augustus_masked-NODE_22_length_197649_cov_39.6061_ID_43-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_22_length_197649_cov_39.6061_ID_43-processed-gene-0.172&CDS=1-1476
2754	OG0002754	YOL080C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.286-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.286&CDS=1-900
2755	OG0002755	YOL087C	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-0.53&CDS=1-2790
2756	OG0002756	YOL090W	augustus_masked-NODE_47_length_29859_cov_40.255_ID_93-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_47_length_29859_cov_40.255_ID_93-processed-gene-0.34&CDS=1-2745
2757	OG0002757	YOL093W	maker-NODE_36_length_61681_cov_38.9994_ID_71-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_36_length_61681_cov_38.9994_ID_71-augustus-gene-0.75&CDS=1-924
2758	OG0002758	YOL094C	snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.140&CDS=1-1068
2759	OG0002759	YOL096C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-1.102&CDS=1-873
2760	OG0002760	YOL098C	augustus_masked-NODE_26_length_149516_cov_39.4994_ID_51-processed-gene-0.297-mRNA-1_1&gene=augustus_masked-NODE_26_length_149516_cov_39.4994_ID_51-processed-gene-0.297&CDS=1-3129
2761	OG0002761	YOL102C	augustus_masked-NODE_34_length_80442_cov_40.3074_ID_67-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_34_length_80442_cov_40.3074_ID_67-processed-gene-0.87&CDS=1-687
2762	OG0002762	YOL107W	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.60&CDS=1-1059
2763	OG0002763	YOL108C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-1.57-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-1.57&CDS=1-369
2764	OG0002764	YOL111C	maker-NODE_23_length_165425_cov_41.1239_ID_45-augustus-gene-0.89-mRNA-1_1&gene=maker-NODE_23_length_165425_cov_41.1239_ID_45-augustus-gene-0.89&CDS=1-603
2765	OG0002765	YOL114C	maker-NODE_4_length_728525_cov_39.2039_ID_7-snap-gene-2.101-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-snap-gene-2.101&CDS=1-633
2766	OG0002766	YOL116W	augustus_masked-NODE_26_length_149516_cov_39.4994_ID_51-processed-gene-0.261-mRNA-1_1&gene=augustus_masked-NODE_26_length_149516_cov_39.4994_ID_51-processed-gene-0.261&CDS=1-1182
2767	OG0002767	YOL123W	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.161-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.161&CDS=1-1251
2768	OG0002768	YOL124C	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.12&CDS=1-1749
2769	OG0002769	YOL125W	maker-NODE_22_length_197649_cov_39.6061_ID_43-augustus-gene-0.98-mRNA-1_1&gene=maker-NODE_22_length_197649_cov_39.6061_ID_43-augustus-gene-0.98&CDS=1-1305
2770	OG0002770	YOL127W	augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.142&CDS=1-426
2771	OG0002771	YOL129W	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-1.27&CDS=1-525
2772	OG0002772	YOL133W	augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.143&CDS=1-417
2773	OG0002773	YOL135C	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-1.57&CDS=1-342
2774	OG0002774	YOL138C	augustus_masked-NODE_34_length_80442_cov_40.3074_ID_67-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_34_length_80442_cov_40.3074_ID_67-processed-gene-0.76&CDS=1-1869
2775	OG0002775	YOL139C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.98-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.98&CDS=1-723
2776	OG0002776	YOL140W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-2.56-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-2.56&CDS=1-1368
2777	OG0002777	YOL141W	maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-0.106-mRNA-1_1&gene=maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-0.106&CDS=1-3021
2778	OG0002778	YOL142W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.181-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.181&CDS=1-756
2779	OG0002779	YOL143C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.75-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.75&CDS=1-591
2780	OG0002780	YOL144W	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.185&CDS=1-2010
2781	OG0002781	YOL145C	maker-NODE_14_length_308588_cov_40.2987_ID_27-augustus-gene-2.174-mRNA-1_1&gene=maker-NODE_14_length_308588_cov_40.2987_ID_27-augustus-gene-2.174&CDS=1-2913
2782	OG0002782	YOL146W	maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.159-mRNA-1_1&gene=maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.159&CDS=1-543
2783	OG0002783	YOL148C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.97-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.97&CDS=1-1383
2784	OG0002784	YOL149W	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.50-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.50&CDS=1-819
2785	OG0002785	YOR001W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.40&CDS=1-1782
2786	OG0002786	YOR002W	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.41-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.41&CDS=1-1593
2787	OG0002787	YOR004W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-0.101&CDS=1-486
2788	OG0002788	YOR005C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-5.95-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-5.95&CDS=1-2883
2789	OG0002789	YOR006C	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-2.228-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-2.228&CDS=1-906
2790	OG0002790	YOR007C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.37-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.37&CDS=1-1020
2791	OG0002791	YOR008C	maker-NODE_36_length_61681_cov_38.9994_ID_71-augustus-gene-0.70-mRNA-1_1&gene=maker-NODE_36_length_61681_cov_38.9994_ID_71-augustus-gene-0.70&CDS=1-1023
2792	OG0002792	YOR014W	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-0.111&CDS=1-1752
2793	OG0002793	YOR017W	maker-NODE_25_length_159947_cov_39.9757_ID_49-augustus-gene-0.197-mRNA-1_1&gene=maker-NODE_25_length_159947_cov_39.9757_ID_49-augustus-gene-0.197&CDS=1-2268
2794	OG0002794	YOR020C	genemark-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.166&CDS=1-318
2795	OG0002795	YOR021C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.86-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-0.86&CDS=1-636
2796	OG0002796	YOR022C	maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-0.113-mRNA-1_1&gene=maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-0.113&CDS=1-2763
2797	OG0002797	YOR023C	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.273-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.273&CDS=1-1572
2798	OG0002798	YOR025W	maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-1.98-mRNA-1_1&gene=maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-1.98&CDS=1-1137
2799	OG0002799	YOR027W	augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.216-mRNA-1_1&gene=augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.216&CDS=1-1710
2800	OG0002800	YOR028C	augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.194&CDS=1-399
2801	OG0002801	YOR032C	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-1.106-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-1.106&CDS=1-2967
2802	OG0002802	YOR035C	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-0.100&CDS=1-1791
2803	OG0002803	YOR036W	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-0.119&CDS=1-885
2804	OG0002804	YOR037W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-2.11&CDS=1-1548
2805	OG0002805	YOR039W	augustus_masked-NODE_33_length_89823_cov_39.5816_ID_65-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_33_length_89823_cov_39.5816_ID_65-processed-gene-0.110&CDS=1-684
2806	OG0002806	YOR042W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-4.209-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-4.209&CDS=1-1371
2807	OG0002807	YOR043W	genemark-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-1.165&CDS=1-1638
2808	OG0002808	YOR046C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-2.131-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-2.131&CDS=1-1662
2809	OG0002809	YOR048C	snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-5.108-mRNA-1_1&gene=snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-5.108&CDS=1-2814
2810	OG0002810	YOR051C	snap_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.228-mRNA-1_1&gene=snap_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.228&CDS=1-1167
2811	OG0002811	YOR052C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-2.44-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-2.44&CDS=1-438
2812	OG0002812	YOR056C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-5.31&CDS=1-1539
2813	OG0002813	YOR057W	augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.251-mRNA-1_1&gene=augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.251&CDS=1-606
2814	OG0002814	YOR058C	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-5.30&CDS=1-2337
2815	OG0002815	YOR060C	augustus_masked-NODE_22_length_197649_cov_39.6061_ID_43-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-NODE_22_length_197649_cov_39.6061_ID_43-processed-gene-0.159&CDS=1-720
2816	OG0002816	YOR061W	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.269-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.269&CDS=1-1044
2817	OG0002817	YOR063W	genemark-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-1.3&CDS=1-1161
2818	OG0002818	YOR065W	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.34-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.34&CDS=1-825
2819	OG0002819	YOR067C	maker-NODE_47_length_29859_cov_40.255_ID_93-augustus-gene-0.18-mRNA-1_1&gene=maker-NODE_47_length_29859_cov_40.255_ID_93-augustus-gene-0.18&CDS=1-1590
2820	OG0002820	YOR069W	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-4.68-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-4.68&CDS=1-1728
2821	OG0002821	YOR070C	augustus_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.50&CDS=1-1515
2822	OG0002822	YOR074C	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.122&CDS=1-993
2823	OG0002823	YOR077W	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-4.121-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-4.121&CDS=1-705
2824	OG0002824	YOR084W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.10-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.10&CDS=1-972
2825	OG0002825	YOR085W	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-6.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-6.55&CDS=1-996
2826	OG0002826	YOR087W	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-3.114-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-3.114&CDS=1-2040
2827	OG0002827	YOR089C	snap_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.213-mRNA-1_1&gene=snap_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.213&CDS=1-690
2828	OG0002828	YOR090C	snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.94&CDS=1-1611
2829	OG0002829	YOR091W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.340-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.340&CDS=1-1032
2830	OG0002830	YOR093C	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-0.4&CDS=1-4623
2831	OG0002831	YOR095C	augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-1.156&CDS=1-744
2832	OG0002832	YOR099W	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.17&CDS=1-1293
2833	OG0002833	YOR100C	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.39&CDS=1-897
2834	OG0002834	YOR101W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.22-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.22&CDS=1-645
2835	OG0002835	YOR104W	snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-0.65&CDS=1-480
2836	OG0002836	YOR111W	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.80-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.80&CDS=1-723
2837	OG0002837	YOR112W	maker-NODE_11_length_429286_cov_39.6439_ID_21-snap-gene-0.111-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-snap-gene-0.111&CDS=1-2400
2838	OG0002838	YOR113W	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-1.25&CDS=1-1725
2839	OG0002839	YOR116C	maker-NODE_14_length_308588_cov_40.2987_ID_27-augustus-gene-2.160-mRNA-1_1&gene=maker-NODE_14_length_308588_cov_40.2987_ID_27-augustus-gene-2.160&CDS=1-4296
2840	OG0002840	YOR117W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-0.33&CDS=1-1326
