	OrthologID	Saccharomyces_cerevisiae	yHAB148_Kazachstania_intestinalis
3511	OG0003511	YOL093W	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.16&CDS=1-873
3512	OG0003512	YOL094C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.53&CDS=1-963
3513	OG0003513	YOL095C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.52&CDS=1-2142
3514	OG0003514	YOL096C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.51&CDS=1-741
3515	OG0003515	YOL097C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.50&CDS=1-1302
3516	OG0003516	YOL098C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.49&CDS=1-3096
3517	OG0003517	YOL102C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.47&CDS=1-705
3518	OG0003518	YOL104C	snap_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.113&CDS=1-873
3519	OG0003519	YOL107W	augustus_masked-NODE_91_length_16610_cov_15.2461_ID_181-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_91_length_16610_cov_15.2461_ID_181-processed-gene-0.9&CDS=1-1035
3520	OG0003520	YOL108C	augustus_masked-NODE_91_length_16610_cov_15.2461_ID_181-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_91_length_16610_cov_15.2461_ID_181-processed-gene-0.5&CDS=1-465
3521	OG0003521	YOL110W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.34&CDS=1-897
3522	OG0003522	YOL111C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.0&CDS=1-597
3523	OG0003523	YOL114C	snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.165&CDS=1-585
3524	OG0003524	YOL117W	snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.206-mRNA-1_1&gene=snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.206&CDS=1-1830
3525	OG0003525	YOL123W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.40&CDS=1-1593
3526	OG0003526	YOL124C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.4&CDS=1-1305
3527	OG0003527	YOL125W	snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.208-mRNA-1_1&gene=snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.208&CDS=1-1278
3528	OG0003528	YOL126C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.5&CDS=1-1107
3529	OG0003529	YOL127W	augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.128&CDS=1-1083
3530	OG0003530	YOL129W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.42&CDS=1-537
3531	OG0003531	YOL132W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.44&CDS=1-2277
3532	OG0003532	YOL133W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.45&CDS=1-321
3533	OG0003533	YOL135C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.8&CDS=1-606
3534	OG0003534	YOL136C	snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.173-mRNA-1_1&gene=snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.173&CDS=1-1119
3535	OG0003535	YOL137W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.47&CDS=1-1431
3536	OG0003536	YOL138C	snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.174-mRNA-1_1&gene=snap_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.174&CDS=1-4035
3537	OG0003537	YOL139C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.11&CDS=1-639
3538	OG0003538	YOL140W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.49&CDS=1-1326
3539	OG0003539	YOL142W	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.25&CDS=1-717
3540	OG0003540	YOL143C	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.238-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.238&CDS=1-507
3541	OG0003541	YOL144W	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.198&CDS=1-1443
3542	OG0003542	YOL145C	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.237-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.237&CDS=1-3285
3543	OG0003543	YOL146W	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.197&CDS=1-570
3544	OG0003544	YOL147C	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.236-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.236&CDS=1-711
3545	OG0003545	YOL148C	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.235-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.235&CDS=1-2043
3546	OG0003546	YOL149W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-0.0&CDS=1-576
3547	OG0003547	YOR001W	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.16&CDS=1-2241
3548	OG0003548	YOR002W	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.32&CDS=1-1617
3549	OG0003549	YOR004W	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.33&CDS=1-804
3550	OG0003550	YOR005C	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.60&CDS=1-2976
3551	OG0003551	YOR006C	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.19&CDS=1-924
3552	OG0003552	YOR007C	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.18&CDS=1-1026
3553	OG0003553	YOR008C	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.71&CDS=1-1176
3554	OG0003554	YOR011W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.58&CDS=1-4107
3555	OG0003555	YOR014W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.23&CDS=1-2472
3556	OG0003556	YOR016C	augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.50&CDS=1-627
3557	OG0003557	YOR017W	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.24&CDS=1-2241
3558	OG0003558	YOR018W	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.168-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.168&CDS=1-2328
3559	OG0003559	YOR020C	augustus_masked-NODE_6_length_253312_cov_15.3553_ID_11-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_253312_cov_15.3553_ID_11-processed-gene-1.33&CDS=1-321
3560	OG0003560	YOR021C	genemark-NODE_6_length_253312_cov_15.3553_ID_11-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_6_length_253312_cov_15.3553_ID_11-processed-gene-1.111&CDS=1-642
3561	OG0003561	YOR022C	snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.3&CDS=1-1938
3562	OG0003562	YOR023C	snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.2&CDS=1-1893
3563	OG0003563	YOR025W	augustus_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.19&CDS=1-1404
3564	OG0003564	YOR026W	genemark-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.31&CDS=1-1008
3565	OG0003565	YOR027W	augustus_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.21&CDS=1-1737
3566	OG0003566	YOR028C	snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.12&CDS=1-705
3567	OG0003567	YOR030W	snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_89_length_23843_cov_14.5226_ID_177-processed-gene-0.8&CDS=1-1962
3568	OG0003568	YOR032C	genemark-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-0.33&CDS=1-675
3569	OG0003569	YOR035C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-0.128&CDS=1-2415
3570	OG0003570	YOR036W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.33&CDS=1-852
3571	OG0003571	YOR037W	genemark-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.164-mRNA-1_1&gene=genemark-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.164&CDS=1-900
3572	OG0003572	YOR038C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.62&CDS=1-2739
3573	OG0003573	YOR039W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.35&CDS=1-747
3574	OG0003574	YOR042W	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.70&CDS=1-1326
3575	OG0003575	YOR043W	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.69&CDS=1-1608
3576	OG0003576	YOR046C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.171&CDS=1-1563
3577	OG0003577	YOR047C	genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.74&CDS=1-1263
3578	OG0003578	YOR048C	snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.274-mRNA-1_1&gene=snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.274&CDS=1-3048
3579	OG0003579	YOR051C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.175&CDS=1-1212
3580	OG0003580	YOR052C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.176&CDS=1-489
3581	OG0003581	YOR054C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.177-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.177&CDS=1-1953
3582	OG0003582	YOR056C	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.44&CDS=1-2304
3583	OG0003583	YOR057W	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.9&CDS=1-1242
3584	OG0003584	YOR058C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.178&CDS=1-2739
3585	OG0003585	YOR059C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.179-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.179&CDS=1-1362
3586	OG0003586	YOR060C	snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.282-mRNA-1_1&gene=snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.282&CDS=1-771
3587	OG0003587	YOR061W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.125&CDS=1-1017
3588	OG0003588	YOR063W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.126&CDS=1-1164
3589	OG0003589	YOR064C	genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.84&CDS=1-594
3590	OG0003590	YOR065W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.127&CDS=1-930
3591	OG0003591	YOR066W	snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.228-mRNA-1_1&gene=snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.228&CDS=1-1692
3592	OG0003592	YOR067C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.182&CDS=1-1710
3593	OG0003593	YOR069W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.129&CDS=1-1962
3594	OG0003594	YOR070C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.183-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.183&CDS=1-1950
3595	OG0003595	YOR073W	snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.230-mRNA-1_1&gene=snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.230&CDS=1-1797
3596	OG0003596	YOR074C	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.47&CDS=1-933
3597	OG0003597	YOR075W	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.15&CDS=1-1053
3598	OG0003598	YOR077W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.131&CDS=1-693
3599	OG0003599	YOR078W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.132&CDS=1-636
3600	OG0003600	YOR079C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.186-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.186&CDS=1-996
3601	OG0003601	YOR080W	snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.233-mRNA-1_1&gene=snap_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.233&CDS=1-2073
3602	OG0003602	YOR083W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.135&CDS=1-1122
3603	OG0003603	YOR084W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.136&CDS=1-1176
3604	OG0003604	YOR085W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.28&CDS=1-1041
3605	OG0003605	YOR086C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.62&CDS=1-3552
3606	OG0003606	YOR087W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.29&CDS=1-2043
3607	OG0003607	YOR089C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.63&CDS=1-633
3608	OG0003608	YOR090C	genemark-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.209-mRNA-1_1&gene=genemark-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.209&CDS=1-1614
3609	OG0003609	YOR091W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.30&CDS=1-999
3610	OG0003610	YOR092W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.31&CDS=1-1788
3611	OG0003611	YOR093C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.65&CDS=1-5034
3612	OG0003612	YOR094W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.32&CDS=1-543
3613	OG0003613	YOR095C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.66&CDS=1-801
3614	OG0003614	YOR096W	maker-NODE_9_length_237490_cov_15.1899_ID_17-augustus-gene-1.220-mRNA-1_1&gene=maker-NODE_9_length_237490_cov_15.1899_ID_17-augustus-gene-1.220&CDS=1-567
3615	OG0003615	YOR100C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.68&CDS=1-927
3616	OG0003616	YOR103C	augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.295-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.295&CDS=1-378
3617	OG0003617	YOR104W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.36&CDS=1-492
3618	OG0003618	YOR106W	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.37&CDS=1-690
3619	OG0003619	YOR111W	augustus_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.149&CDS=1-663
3620	OG0003620	YOR112W	snap_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.47&CDS=1-1932
3621	OG0003621	YOR115C	augustus_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_40_length_88277_cov_14.7049_ID_79-processed-gene-0.117&CDS=1-798
3622	OG0003622	YOR116C	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.14&CDS=1-4389
3623	OG0003623	YOR117W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.30&CDS=1-1302
3624	OG0003624	YOR118W	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.40&CDS=1-1677
3625	OG0003625	YOR119C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.59&CDS=1-3186
3626	OG0003626	YOR120W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.32&CDS=1-930
3627	OG0003627	YOR122C	genemark-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.136&CDS=1-369
3628	OG0003628	YOR123C	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.12&CDS=1-1242
3629	OG0003629	YOR124C	augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_31_length_116852_cov_15.1139_ID_61-processed-gene-0.10&CDS=1-3768
