	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035279_Tortispora_starmeri
2047	OG0002047	YLR328W	augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_36_length_82216_cov_10.3236_ID_10502-processed-gene-0.86&CDS=1-975
2048	OG0002048	YLR336C	augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.13&CDS=1-2454
2049	OG0002049	YLR337C	augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.46&CDS=1-1458
2050	OG0002050	YLR340W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.131&CDS=1-939
2051	OG0002051	YLR342W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.10&CDS=1-5697
2052	OG0002052	YLR347C	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.73&CDS=1-2607
2053	OG0002053	YLR348C	snap_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.245-mRNA-1_1&gene=snap_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.245&CDS=1-897
2054	OG0002054	YLR351C	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.95&CDS=1-864
2055	OG0002055	YLR354C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.38&CDS=1-978
2056	OG0002056	YLR355C	augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.42&CDS=1-1197
2057	OG0002057	YLR359W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.118&CDS=1-1443
2058	OG0002058	YLR361C	augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.81&CDS=1-1650
2059	OG0002059	YLR370C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.74&CDS=1-516
2060	OG0002060	YLR377C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-0.70&CDS=1-996
2061	OG0002061	YLR378C	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.119&CDS=1-1422
2062	OG0002062	YLR380W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.20&CDS=1-2100
2063	OG0002063	YLR382C	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.131&CDS=1-2670
2064	OG0002064	YLR383W	genemark-NODE_53_length_39482_cov_9.37408_ID_7619-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_53_length_39482_cov_9.37408_ID_7619-processed-gene-0.52&CDS=1-3288
2065	OG0002065	YLR384C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.141&CDS=1-3636
2066	OG0002066	YLR386W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.46&CDS=1-2355
2067	OG0002067	YLR389C	genemark-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.51&CDS=1-3129
2068	OG0002068	YLR393W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.169&CDS=1-837
2069	OG0002069	YLR395C	snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.39&CDS=1-246
2070	OG0002070	YLR396C	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-0.151&CDS=1-1869
2071	OG0002071	YLR399C	genemark-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.117&CDS=1-3585
2072	OG0002072	YLR401C	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.34&CDS=1-1788
2073	OG0002073	YLR403W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.29&CDS=1-792
2074	OG0002074	YLR405W	snap_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.125&CDS=1-1029
2075	OG0002075	YLR409C	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.162&CDS=1-2778
2076	OG0002076	YLR410W	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.136&CDS=1-3009
2077	OG0002077	YLR411W	augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.4&CDS=1-702
2078	OG0002078	YLR417W	snap_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.15&CDS=1-1503
2079	OG0002079	YLR418C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.185-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.185&CDS=1-1092
2080	OG0002080	YLR419W	augustus_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.12&CDS=1-3930
2081	OG0002081	YLR420W	genemark-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.77&CDS=1-1029
2082	OG0002082	YLR421C	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.248-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.248&CDS=1-945
2083	OG0002083	YLR423C	snap_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.37&CDS=1-1359
2084	OG0002084	YLR427W	snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.12&CDS=1-1848
2085	OG0002085	YLR429W	maker-NODE_2_length_467089_cov_10.6916_ID_10198-snap-gene-3.102-mRNA-1_1&gene=maker-NODE_2_length_467089_cov_10.6916_ID_10198-snap-gene-3.102&CDS=1-1845
2086	OG0002086	YLR432W	maker-NODE_21_length_151641_cov_11.3966_ID_7104-augustus-gene-0.126-mRNA-1_1&gene=maker-NODE_21_length_151641_cov_11.3966_ID_7104-augustus-gene-0.126&CDS=1-1557
2087	OG0002087	YLR435W	augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.34&CDS=1-585
2088	OG0002088	YLR438C-A	snap_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.115&CDS=1-237
2089	OG0002089	YLR438W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.181-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.181&CDS=1-1293
2090	OG0002090	YLR439W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.244-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.244&CDS=1-921
2091	OG0002091	YLR447C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.6&CDS=1-1032
2092	OG0002092	YLR449W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.134&CDS=1-1236
2093	OG0002093	YLR451W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.201&CDS=1-2031
2094	OG0002094	YLR459W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.19&CDS=1-1179
2095	OG0002095	YML001W	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.213&CDS=1-615
2096	OG0002096	YML002W	genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.174-mRNA-1_1&gene=genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.174&CDS=1-3213
2097	OG0002097	YML004C	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.141&CDS=1-921
2098	OG0002098	YML005W	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.126&CDS=1-1197
2099	OG0002099	YML007W	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.51&CDS=1-1338
2100	OG0002100	YML008C	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.64&CDS=1-1116
2101	OG0002101	YML010W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.145&CDS=1-3198
2102	OG0002102	YML012W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.1-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.1&CDS=1-639
2103	OG0002103	YML014W	maker-NODE_15_length_254194_cov_22.2788_ID_8836-augustus-gene-1.95-mRNA-1_1&gene=maker-NODE_15_length_254194_cov_22.2788_ID_8836-augustus-gene-1.95&CDS=1-1308
2104	OG0002104	YML015C	maker-NODE_18_length_174771_cov_20.4811_ID_5550-snap-gene-0.104-mRNA-1_1&gene=maker-NODE_18_length_174771_cov_20.4811_ID_5550-snap-gene-0.104&CDS=1-654
2105	OG0002105	YML018C	augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.11&CDS=1-1479
2106	OG0002106	YML020W	augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.58&CDS=1-2190
2107	OG0002107	YML021C	augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.57&CDS=1-915
2108	OG0002108	YML022W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.263-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.263&CDS=1-555
2109	OG0002109	YML025C	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.77&CDS=1-762
2110	OG0002110	YML030W	augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.31&CDS=1-390
2111	OG0002111	YML032C	augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.35&CDS=1-1221
2112	OG0002112	YML035C	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.138&CDS=1-2319
2113	OG0002113	YML036W	snap_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.15&CDS=1-507
2114	OG0002114	YML038C	augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.39&CDS=1-1365
2115	OG0002115	YML041C	genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.37-mRNA-1_1&gene=genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.37&CDS=1-432
2116	OG0002116	YML042W	snap_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.177-mRNA-1_1&gene=snap_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.177&CDS=1-1830
2117	OG0002117	YML046W	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.13&CDS=1-1698
2118	OG0002118	YML048W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.168&CDS=1-1074
2119	OG0002119	YML049C	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.99&CDS=1-3483
2120	OG0002120	YML052W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.126&CDS=1-768
2121	OG0002121	YML054C	augustus_masked-NODE_39_length_68645_cov_16.4678_ID_8572-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_39_length_68645_cov_16.4678_ID_8572-processed-gene-0.43&CDS=1-1548
2122	OG0002122	YML059C	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.139&CDS=1-4023
2123	OG0002123	YML060W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.86&CDS=1-1005
2124	OG0002124	YML061C	genemark-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-1.57&CDS=1-2247
2125	OG0002125	YML064C	maker-NODE_3_length_450795_cov_10.6456_ID_8383-augustus-gene-1.112-mRNA-1_1&gene=maker-NODE_3_length_450795_cov_10.6456_ID_8383-augustus-gene-1.112&CDS=1-600
2126	OG0002126	YML067C	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.252-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.252&CDS=1-1113
2127	OG0002127	YML069W	augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.66&CDS=1-1719
2128	OG0002128	YML071C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.25&CDS=1-1338
2129	OG0002129	YML080W	genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.132-mRNA-1_1&gene=genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.132&CDS=1-1272
2130	OG0002130	YML081C-A	genemark-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-0.109&CDS=1-174
2131	OG0002131	YML085C	snap_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.151&CDS=1-1344
2132	OG0002132	YML086C	augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_45_length_56091_cov_10.3506_ID_7395-processed-gene-0.54&CDS=1-1566
2133	OG0002133	YML092C	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.130&CDS=1-750
2134	OG0002134	YML093W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.42&CDS=1-2172
2135	OG0002135	YML094W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.30&CDS=1-444
2136	OG0002136	YML095C	augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.112&CDS=1-618
2137	OG0002137	YML096W	augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.92&CDS=1-1512
2138	OG0002138	YML097C	genemark-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.80&CDS=1-1644
2139	OG0002139	YML098W	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.85&CDS=1-387
2140	OG0002140	YML102W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.0&CDS=1-2184
2141	OG0002141	YML103C	snap_masked-NODE_58_length_26453_cov_9.29896_ID_9056-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_58_length_26453_cov_9.29896_ID_9056-processed-gene-0.19&CDS=1-4683
2142	OG0002142	YML104C	augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.60&CDS=1-3237
2143	OG0002143	YML105C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.129&CDS=1-720
2144	OG0002144	YML110C	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.195&CDS=1-852
2145	OG0002145	YML114C	snap_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-1.85&CDS=1-1044
2146	OG0002146	YML121W	augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.17&CDS=1-972
2147	OG0002147	YML123C	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.171&CDS=1-1722
2148	OG0002148	YML126C	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.258-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.258&CDS=1-1356
2149	OG0002149	YML127W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.19&CDS=1-2496
2150	OG0002150	YML128C	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.256-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.256&CDS=1-972
2151	OG0002151	YML129C	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.69&CDS=1-270
2152	OG0002152	YML130C	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.69&CDS=1-1581
2153	OG0002153	YML131W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.43&CDS=1-1011
2154	OG0002154	YMR003W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.177-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.177&CDS=1-843
2155	OG0002155	YMR005W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.143&CDS=1-1086
2156	OG0002156	YMR009W	maker-NODE_4_length_423460_cov_10.8288_ID_4638-augustus-gene-0.141-mRNA-1_1&gene=maker-NODE_4_length_423460_cov_10.8288_ID_4638-augustus-gene-0.141&CDS=1-1431
2157	OG0002157	YMR010W	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.18&CDS=1-999
2158	OG0002158	YMR013C	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.140&CDS=1-1659
2159	OG0002159	YMR014W	genemark-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.68&CDS=1-1386
2160	OG0002160	YMR015C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.163-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.163&CDS=1-1647
2161	OG0002161	YMR022W	augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.35&CDS=1-516
2162	OG0002162	YMR023C	genemark-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.95&CDS=1-1431
2163	OG0002163	YMR024W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.145&CDS=1-1011
2164	OG0002164	YMR026C	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.208-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.208&CDS=1-1296
