	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035296_Priceomyces_carsonii
2981	OG0002981	YOR063W	augustus_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.147&CDS=1-3618
2982	OG0002982	YOR065W	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.36&CDS=1-861
2983	OG0002983	YOR067C	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-2.17&CDS=1-1689
2984	OG0002984	YOR069W	augustus_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.109-mRNA-1_1&gene=augustus_masked-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.109&CDS=1-3330
2985	OG0002985	YOR070C	genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.170-mRNA-1_1&gene=genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.170&CDS=1-1821
2986	OG0002986	YOR073W	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.29&CDS=1-1401
2987	OG0002987	YOR074C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.56&CDS=1-945
2988	OG0002988	YOR075W	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-2.35&CDS=1-1014
2989	OG0002989	YOR077W	genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.175-mRNA-1_1&gene=genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.175&CDS=1-717
2990	OG0002990	YOR078W	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.61-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.61&CDS=1-642
2991	OG0002991	YOR079C	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.89-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.89&CDS=1-879
2992	OG0002992	YOR080W	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.60-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.60&CDS=1-2181
2993	OG0002993	YOR081C	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.59-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.59&CDS=1-2847
2994	OG0002994	YOR085W	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-2.146&CDS=1-3390
2995	OG0002995	YOR086C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.55-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.55&CDS=1-3603
2996	OG0002996	YOR087W	genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.143&CDS=1-1983
2997	OG0002997	YOR090C	genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-2.89&CDS=1-1752
2998	OG0002998	YOR093C	genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.192-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.192&CDS=1-4719
2999	OG0002999	YOR095C	genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-0.38&CDS=1-714
3000	OG0003000	YOR099W	maker-NODE_14_length_379892_cov_20.1739_ID_2446-snap-gene-1.168-mRNA-1_1&gene=maker-NODE_14_length_379892_cov_20.1739_ID_2446-snap-gene-1.168&CDS=1-2235
3001	OG0003001	YOR100C	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.65-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.65&CDS=1-849
3002	OG0003002	YOR101W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.52&CDS=1-747
3003	OG0003003	YOR103C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.27&CDS=1-483
3004	OG0003004	YOR104W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.110&CDS=1-453
3005	OG0003005	YOR106W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.138&CDS=1-870
3006	OG0003006	YOR107W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.165-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.165&CDS=1-702
3007	OG0003007	YOR111W	genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.137&CDS=1-651
3008	OG0003008	YOR112W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-5.74-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-5.74&CDS=1-2337
3009	OG0003009	YOR113W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-5.73-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-5.73&CDS=1-2736
3010	OG0003010	YOR115C	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.51&CDS=1-651
3011	OG0003011	YOR116C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.25-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.25&CDS=1-4329
3012	OG0003012	YOR117W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.26-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.26&CDS=1-1278
3013	OG0003013	YOR119C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-8.57-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-8.57&CDS=1-1428
3014	OG0003014	YOR122C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-8.25-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-8.25&CDS=1-378
3015	OG0003015	YOR123C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-10.101-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-10.101&CDS=1-1167
3016	OG0003016	YOR124C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-11.19-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-11.19&CDS=1-3777
3017	OG0003017	YOR125C	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-0.103&CDS=1-759
3018	OG0003018	YOR128C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.5-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.5&CDS=1-1683
3019	OG0003019	YOR129C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.38-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.38&CDS=1-1902
3020	OG0003020	YOR132W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.43-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.43&CDS=1-1569
3021	OG0003021	YOR136W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.136-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.136&CDS=1-1113
3022	OG0003022	YOR138C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.163-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.163&CDS=1-1851
3023	OG0003023	YOR141C	maker-NODE_1_length_1816623_cov_20.064_ID_2006-augustus-gene-11.5-mRNA-1_1&gene=maker-NODE_1_length_1816623_cov_20.064_ID_2006-augustus-gene-11.5&CDS=1-3987
3024	OG0003024	YOR142W	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-11.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-11.125&CDS=1-1431
3025	OG0003025	YOR143C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.77-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.77&CDS=1-936
3026	OG0003026	YOR144C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.157&CDS=1-2748
3027	OG0003027	YOR145C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.82-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.82&CDS=1-771
3028	OG0003028	YOR148C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.136-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.136&CDS=1-759
3029	OG0003029	YOR149C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.89-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.89&CDS=1-1593
3030	OG0003030	YOR150W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.67-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.67&CDS=1-522
3031	OG0003031	YOR151C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.40-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.40&CDS=1-3681
3032	OG0003032	YOR154W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.109&CDS=1-1812
3033	OG0003033	YOR155C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.38-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.38&CDS=1-1380
3034	OG0003034	YOR157C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.60-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.60&CDS=1-810
3035	OG0003035	YOR159C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.40&CDS=1-267
3036	OG0003036	YOR160W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.53-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.53&CDS=1-2856
3037	OG0003037	YOR161C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.65-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.65&CDS=1-1530
3038	OG0003038	YOR163W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.159-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.159&CDS=1-555
3039	OG0003039	YOR164C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.135&CDS=1-975
3040	OG0003040	YOR165W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.236-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.236&CDS=1-2460
3041	OG0003041	YOR168W	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.58-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.58&CDS=1-2373
3042	OG0003042	YOR170W	snap_masked-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.198-mRNA-1_1&gene=snap_masked-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.198&CDS=1-2631
3043	OG0003043	YOR174W	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.102&CDS=1-909
3044	OG0003044	YOR175C	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.79&CDS=1-1788
3045	OG0003045	YOR176W	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.80&CDS=1-1170
3046	OG0003046	YOR181W	genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.128&CDS=1-1893
3047	OG0003047	YOR185C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.140-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.140&CDS=1-642
3048	OG0003048	YOR187W	augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.15&CDS=1-5958
3049	OG0003049	YOR188W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.90&CDS=1-4161
3050	OG0003050	YOR191W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.41-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-5.41&CDS=1-3231
3051	OG0003051	YOR194C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.134-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.134&CDS=1-801
3052	OG0003052	YOR196C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.109-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.109&CDS=1-1185
3053	OG0003053	YOR197W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-3.95-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-3.95&CDS=1-1197
3054	OG0003054	YOR198C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.133-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.133&CDS=1-1350
3055	OG0003055	YOR201C	genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.134&CDS=1-1248
3056	OG0003056	YOR202W	genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.135&CDS=1-666
3057	OG0003057	YOR204W	genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-2.104-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-2.104&CDS=1-1878
3058	OG0003058	YOR205C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.17&CDS=1-1791
3059	OG0003059	YOR206W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.72-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.72&CDS=1-2094
3060	OG0003060	YOR207C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.149-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.149&CDS=1-5163
3061	OG0003061	YOR209C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.120-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.120&CDS=1-1263
3062	OG0003062	YOR210W	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.34&CDS=1-216
3063	OG0003063	YOR211C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.137-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.137&CDS=1-2697
3064	OG0003064	YOR212W	maker-NODE_12_length_394886_cov_22.9142_ID_2055-augustus-gene-2.20-mRNA-1_1&gene=maker-NODE_12_length_394886_cov_22.9142_ID_2055-augustus-gene-2.20&CDS=1-3333
3065	OG0003065	YOR215C	snap_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.152-mRNA-1_1&gene=snap_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.152&CDS=1-525
3066	OG0003066	YOR216C	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.54-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.54&CDS=1-1410
3067	OG0003067	YOR217W	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.55&CDS=1-2667
3068	OG0003068	YOR223W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.69-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.69&CDS=1-855
3069	OG0003069	YOR224C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.59-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.59&CDS=1-444
3070	OG0003070	YOR228C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.118-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.118&CDS=1-909
3071	OG0003071	YOR233W	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.28&CDS=1-2640
3072	OG0003072	YOR236W	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.79&CDS=1-597
3073	OG0003073	YOR241W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.109&CDS=1-1530
3074	OG0003074	YOR242C	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.115-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.115&CDS=1-1101
3075	OG0003075	YOR243C	maker-NODE_12_length_394886_cov_22.9142_ID_2055-augustus-gene-2.16-mRNA-1_1&gene=maker-NODE_12_length_394886_cov_22.9142_ID_2055-augustus-gene-2.16&CDS=1-3012
3076	OG0003076	YOR244W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.176-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.176&CDS=1-1551
3077	OG0003077	YOR245C	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.75&CDS=1-1719
3078	OG0003078	YOR246C	augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.50&CDS=1-996
3079	OG0003079	YOR249C	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-2.40&CDS=1-2385
3080	OG0003080	YOR250C	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.178-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.178&CDS=1-1491
3081	OG0003081	YOR252W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.80&CDS=1-528
3082	OG0003082	YOR253W	genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.222-mRNA-1_1&gene=genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.222&CDS=1-522
3083	OG0003083	YOR257W	genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.183-mRNA-1_1&gene=genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.183&CDS=1-489
3084	OG0003084	YOR258W	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-1.63&CDS=1-747
3085	OG0003085	YOR259C	genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.224-mRNA-1_1&gene=genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.224&CDS=1-1245
3086	OG0003086	YOR260W	genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.185&CDS=1-1428
3087	OG0003087	YOR261C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.122-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.122&CDS=1-1023
3088	OG0003088	YOR262W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.149-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.149&CDS=1-978
3089	OG0003089	YOR265W	augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.11&CDS=1-288
3090	OG0003090	YOR269W	augustus_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.321-mRNA-1_1&gene=augustus_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.321&CDS=1-1566
3091	OG0003091	YOR270C	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-2.42&CDS=1-2436
3092	OG0003092	YOR271C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.75&CDS=1-987
3093	OG0003093	YOR272W	augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.128&CDS=1-1713
3094	OG0003094	YOR274W	maker-NODE_2_length_754996_cov_19.8997_ID_1384-augustus-gene-1.10-mRNA-1_1&gene=maker-NODE_2_length_754996_cov_19.8997_ID_1384-augustus-gene-1.10&CDS=1-1377
3095	OG0003095	YOR275C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.104&CDS=1-2289
3096	OG0003096	YOR276W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-1.106&CDS=1-528
3097	OG0003097	YOR281C	augustus_masked-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.23&CDS=1-771
3098	OG0003098	YOR286W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.79&CDS=1-561
3099	OG0003099	YOR287C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.101-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.101&CDS=1-846
3100	OG0003100	YOR288C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.113&CDS=1-915
3101	OG0003101	YOR289W	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.38&CDS=1-630
