	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041824_Debaryomyces_subglobosus
2324	OG0002324	YLR193C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.86&CDS=1-531
2325	OG0002325	YLR195C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.71-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.71&CDS=1-1353
2326	OG0002326	YLR196W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.70-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.70&CDS=1-1719
2327	OG0002327	YLR197W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.83&CDS=1-1515
2328	OG0002328	YLR199C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.31-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.31&CDS=1-828
2329	OG0002329	YLR200W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.88-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.88&CDS=1-348
2330	OG0002330	YLR201C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.117-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.117&CDS=1-756
2331	OG0002331	YLR203C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.88-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.88&CDS=1-1272
2332	OG0002332	YLR205C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.56-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.56&CDS=1-876
2333	OG0002333	YLR207W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.64-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.64&CDS=1-2424
2334	OG0002334	YLR208W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.80-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.80&CDS=1-891
2335	OG0002335	YLR209C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.157-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.157&CDS=1-924
2336	OG0002336	YLR212C	maker-NODE_6_length_797504_cov_13.4927_ID_1893-snap-gene-0.124-mRNA-1_1&gene=maker-NODE_6_length_797504_cov_13.4927_ID_1893-snap-gene-0.124&CDS=1-1473
2337	OG0002337	YLR214W	snap_masked-NODE_24_length_56889_cov_66.0018_ID_6734-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_24_length_56889_cov_66.0018_ID_6734-processed-gene-0.23&CDS=1-1215
2338	OG0002338	YLR215C	genemark-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.37&CDS=1-1011
2339	OG0002339	YLR216C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-0.17&CDS=1-1110
2340	OG0002340	YLR221C	genemark-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.24&CDS=1-570
2341	OG0002341	YLR222C	augustus_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.67-mRNA-1_1&gene=augustus_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.67&CDS=1-3897
2342	OG0002342	YLR223C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.32-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.32&CDS=1-2799
2343	OG0002343	YLR228C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.100-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.100&CDS=1-1953
2344	OG0002344	YLR229C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.99-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.99&CDS=1-573
2345	OG0002345	YLR231C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.77&CDS=1-1380
2346	OG0002346	YLR234W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.55&CDS=1-1872
2347	OG0002347	YLR239C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.0-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.0&CDS=1-891
2348	OG0002348	YLR240W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.57-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.57&CDS=1-3207
2349	OG0002349	YLR243W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.59&CDS=1-822
2350	OG0002350	YLR244C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.81-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.81&CDS=1-1113
2351	OG0002351	YLR245C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-7.146-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-7.146&CDS=1-444
2352	OG0002352	YLR246W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.172-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.172&CDS=1-354
2353	OG0002353	YLR247C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.63-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.63&CDS=1-5325
2354	OG0002354	YLR248W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.62-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.62&CDS=1-1725
2355	OG0002355	YLR250W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.160&CDS=1-660
2356	OG0002356	YLR251W	maker-NODE_13_length_283517_cov_16.4372_ID_2574-snap-gene-1.105-mRNA-1_1&gene=maker-NODE_13_length_283517_cov_16.4372_ID_2574-snap-gene-1.105&CDS=1-1254
2357	OG0002357	YLR253W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-5.82-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-5.82&CDS=1-1746
2358	OG0002358	YLR258W	snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.77&CDS=1-2103
2359	OG0002359	YLR259C	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.141&CDS=1-1716
2360	OG0002360	YLR262C	maker-NODE_14_length_267384_cov_11.5819_ID_2200-augustus-gene-1.192-mRNA-1_1&gene=maker-NODE_14_length_267384_cov_11.5819_ID_2200-augustus-gene-1.192&CDS=1-618
2361	OG0002361	YLR262C-A	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.161&CDS=1-192
2362	OG0002362	YLR268W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.20-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.20&CDS=1-2724
2363	OG0002363	YLR271W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.147-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.147&CDS=1-1266
2364	OG0002364	YLR272C	augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.97-mRNA-1_1&gene=augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.97&CDS=1-6843
2365	OG0002365	YLR274W	augustus_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.133&CDS=1-4902
2366	OG0002366	YLR276C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.64&CDS=1-1752
2367	OG0002367	YLR281C	genemark-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.57&CDS=1-561
2368	OG0002368	YLR285W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.98-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.98&CDS=1-762
2369	OG0002369	YLR286C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.92&CDS=1-1293
2370	OG0002370	YLR287C	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.115&CDS=1-1068
2371	OG0002371	YLR288C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.211-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.211&CDS=1-984
2372	OG0002372	YLR289W	maker-NODE_13_length_283517_cov_16.4372_ID_2574-snap-gene-1.108-mRNA-1_1&gene=maker-NODE_13_length_283517_cov_16.4372_ID_2574-snap-gene-1.108&CDS=1-3132
2373	OG0002373	YLR290C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.165-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.165&CDS=1-798
2374	OG0002374	YLR291C	maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-1.90-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-1.90&CDS=1-1983
2375	OG0002375	YLR292C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.78-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.78&CDS=1-603
2376	OG0002376	YLR293C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.206-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.206&CDS=1-642
2377	OG0002377	YLR295C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.207-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.207&CDS=1-330
2378	OG0002378	YLR298C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.248-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.248&CDS=1-363
2379	OG0002379	YLR299W	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.147-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.147&CDS=1-1923
2380	OG0002380	YLR303W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.73-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.73&CDS=1-1317
2381	OG0002381	YLR304C	snap_masked-NODE_20_length_192465_cov_17.6434_ID_2653-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_20_length_192465_cov_17.6434_ID_2653-processed-gene-0.53&CDS=1-2334
2382	OG0002382	YLR305C	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.150-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.150&CDS=1-5706
2383	OG0002383	YLR306W	genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.55-mRNA-1_1&gene=genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.55&CDS=1-1755
2384	OG0002384	YLR308W	genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.123-mRNA-1_1&gene=genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.123&CDS=1-942
2385	OG0002385	YLR309C	augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.106&CDS=1-3396
2386	OG0002386	YLR310C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.156-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.156&CDS=1-3930
2387	OG0002387	YLR312W-A	augustus_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.86-mRNA-1_1&gene=augustus_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.86&CDS=1-4497
2388	OG0002388	YLR314C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.32&CDS=1-1344
2389	OG0002389	YLR316C	genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.27-mRNA-1_1&gene=genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.27&CDS=1-1155
2390	OG0002390	YLR318W	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.103&CDS=1-2754
2391	OG0002391	YLR319C	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.83-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.83&CDS=1-2040
2392	OG0002392	YLR321C	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.84&CDS=1-1089
2393	OG0002393	YLR324W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.91-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.91&CDS=1-1614
2394	OG0002394	YLR325C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.64-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.64&CDS=1-234
2395	OG0002395	YLR326W	maker-NODE_5_length_819411_cov_14.2285_ID_4253-augustus-gene-6.53-mRNA-1_1&gene=maker-NODE_5_length_819411_cov_14.2285_ID_4253-augustus-gene-6.53&CDS=1-1203
2396	OG0002396	YLR330W	snap_masked-NODE_17_length_205252_cov_16.5659_ID_2361-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_17_length_205252_cov_16.5659_ID_2361-processed-gene-0.65&CDS=1-1599
2397	OG0002397	YLR336C	snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-0.81&CDS=1-2901
2398	OG0002398	YLR337C	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.87&CDS=1-1914
2399	OG0002399	YLR340W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.108-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.108&CDS=1-930
2400	OG0002400	YLR345W	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.123&CDS=1-1641
2401	OG0002401	YLR347C	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.146&CDS=1-2598
2402	OG0002402	YLR348C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.109-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.109&CDS=1-870
2403	OG0002403	YLR351C	augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.217-mRNA-1_1&gene=augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.217&CDS=1-912
2404	OG0002404	YLR352W	augustus_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.54&CDS=1-3138
2405	OG0002405	YLR354C	snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-0.85&CDS=1-969
2406	OG0002406	YLR355C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.99-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.99&CDS=1-1197
2407	OG0002407	YLR359W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.167&CDS=1-1446
2408	OG0002408	YLR361C	snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.54&CDS=1-2304
2409	OG0002409	YLR363W-A	snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.212-mRNA-1_1&gene=snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.212&CDS=1-264
2410	OG0002410	YLR364W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-0.0&CDS=1-333
2411	OG0002411	YLR370C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.5-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.5&CDS=1-528
2412	OG0002412	YLR377C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-0.86&CDS=1-1023
2413	OG0002413	YLR378C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-0.58&CDS=1-1437
2414	OG0002414	YLR380W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.175-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.175&CDS=1-1632
2415	OG0002415	YLR382C	augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.113&CDS=1-5079
2416	OG0002416	YLR383W	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.45-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.45&CDS=1-3330
2417	OG0002417	YLR384C	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-2.44-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-2.44&CDS=1-4047
2418	OG0002418	YLR386W	maker-NODE_5_length_819411_cov_14.2285_ID_4253-augustus-gene-2.122-mRNA-1_1&gene=maker-NODE_5_length_819411_cov_14.2285_ID_4253-augustus-gene-2.122&CDS=1-4869
2419	OG0002419	YLR387C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.9-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.9&CDS=1-1314
2420	OG0002420	YLR389C	augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.87&CDS=1-4275
2421	OG0002421	YLR390W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.11&CDS=1-285
2422	OG0002422	YLR390W-A	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.172-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.172&CDS=1-690
2423	OG0002423	YLR393W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.34-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.34&CDS=1-858
2424	OG0002424	YLR395C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.57&CDS=1-246
2425	OG0002425	YLR396C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.56-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.56&CDS=1-2067
2426	OG0002426	YLR397C	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.157-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.157&CDS=1-2376
2427	OG0002427	YLR398C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.30&CDS=1-3729
2428	OG0002428	YLR399C	augustus_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.133&CDS=1-1878
2429	OG0002429	YLR401C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.114-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.114&CDS=1-1866
2430	OG0002430	YLR403W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.16&CDS=1-1257
2431	OG0002431	YLR405W	snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.81&CDS=1-1092
2432	OG0002432	YLR407W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.133&CDS=1-960
2433	OG0002433	YLR409C	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.42&CDS=1-5979
2434	OG0002434	YLR410W	genemark-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.9&CDS=1-3429
2435	OG0002435	YLR412W	snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.84&CDS=1-801
2436	OG0002436	YLR414C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.264-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.264&CDS=1-1044
2437	OG0002437	YLR417W	genemark-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.199-mRNA-1_1&gene=genemark-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.199&CDS=1-2001
2438	OG0002438	YLR418C	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.49&CDS=1-1149
2439	OG0002439	YLR419W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.94-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.94&CDS=1-4224
2440	OG0002440	YLR420W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.105&CDS=1-1125
2441	OG0002441	YLR421C	maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-2.108-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-2.108&CDS=1-861
