	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035650_Trigonopsis_variabilis
2850	OG0002850	YOR210W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-11.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-11.33&CDS=1-216
2851	OG0002851	YOR211C	maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.105-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.105&CDS=1-2610
2852	OG0002852	YOR212W	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.30-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.30&CDS=1-1098
2853	OG0002853	YOR215C	snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.17-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.17&CDS=1-543
2854	OG0002854	YOR216C	genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.65&CDS=1-1497
2855	OG0002855	YOR217W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-8.128-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-8.128&CDS=1-2379
2856	OG0002856	YOR222W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.169-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.169&CDS=1-897
2857	OG0002857	YOR223W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.88&CDS=1-765
2858	OG0002858	YOR224C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-0.111-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-0.111&CDS=1-420
2859	OG0002859	YOR228C	snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.29-mRNA-1_1&gene=snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.29&CDS=1-780
2860	OG0002860	YOR232W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-8.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-8.127&CDS=1-720
2861	OG0002861	YOR233W	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.127-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.127&CDS=1-2115
2862	OG0002862	YOR236W	genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.137&CDS=1-645
2863	OG0002863	YOR238W	snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.193-mRNA-1_1&gene=snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.193&CDS=1-915
2864	OG0002864	YOR239W	snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.139-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.139&CDS=1-942
2865	OG0002865	YOR241W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-4.123-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-4.123&CDS=1-1473
2866	OG0002866	YOR243C	genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-3.95-mRNA-1_1&gene=genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-3.95&CDS=1-2088
2867	OG0002867	YOR245C	genemark-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.107&CDS=1-1101
2868	OG0002868	YOR250C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.33&CDS=1-1341
2869	OG0002869	YOR251C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.64&CDS=1-879
2870	OG0002870	YOR252W	maker-NODE_14_length_137352_cov_57.6414_ID_4559-augustus-gene-0.161-mRNA-1_1&gene=maker-NODE_14_length_137352_cov_57.6414_ID_4559-augustus-gene-0.161&CDS=1-492
2871	OG0002871	YOR254C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.118&CDS=1-1815
2872	OG0002872	YOR257W	maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.104-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.104&CDS=1-531
2873	OG0002873	YOR258W	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.63-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.63&CDS=1-612
2874	OG0002874	YOR259C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.183-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.183&CDS=1-1218
2875	OG0002875	YOR260W	maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-0.76-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-0.76&CDS=1-1326
2876	OG0002876	YOR261C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.206-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.206&CDS=1-1032
2877	OG0002877	YOR262W	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-2.87-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-2.87&CDS=1-966
2878	OG0002878	YOR265W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-17.7-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-17.7&CDS=1-303
2879	OG0002879	YOR270C	maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.113-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.113&CDS=1-2493
2880	OG0002880	YOR271C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-2.103-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-2.103&CDS=1-987
2881	OG0002881	YOR272W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.64&CDS=1-1329
2882	OG0002882	YOR274W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-snap-gene-14.6-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-snap-gene-14.6&CDS=1-1383
2883	OG0002883	YOR275C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.2&CDS=1-1938
2884	OG0002884	YOR278W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.116&CDS=1-762
2885	OG0002885	YOR281C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.84&CDS=1-834
2886	OG0002886	YOR283W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-14.62-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-14.62&CDS=1-672
2887	OG0002887	YOR286W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.232-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.232&CDS=1-642
2888	OG0002888	YOR287C	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-9.5-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-9.5&CDS=1-774
2889	OG0002889	YOR289W	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-4.9-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-4.9&CDS=1-591
2890	OG0002890	YOR291W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.78&CDS=1-4038
2891	OG0002891	YOR292C	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.54-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.54&CDS=1-963
2892	OG0002892	YOR294W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.108&CDS=1-564
2893	OG0002893	YOR295W	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-0.11-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-0.11&CDS=1-735
2894	OG0002894	YOR296W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.59-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.59&CDS=1-4122
2895	OG0002895	YOR298C-A	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.126&CDS=1-453
2896	OG0002896	YOR301W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.61-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.61&CDS=1-1302
2897	OG0002897	YOR303W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.64&CDS=1-1326
2898	OG0002898	YOR305W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.162-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.162&CDS=1-633
2899	OG0002899	YOR307C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-12.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-12.2&CDS=1-1434
2900	OG0002900	YOR308C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.75&CDS=1-1860
2901	OG0002901	YOR310C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.149&CDS=1-1572
2902	OG0002902	YOR311C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.75&CDS=1-894
2903	OG0002903	YOR319W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.17&CDS=1-837
2904	OG0002904	YOR320C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.57-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.57&CDS=1-1344
2905	OG0002905	YOR322C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-3.62&CDS=1-1125
2906	OG0002906	YOR323C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.5&CDS=1-1314
2907	OG0002907	YOR327C	maker-NODE_6_length_632832_cov_45.1034_ID_1682-snap-gene-5.17-mRNA-1_1&gene=maker-NODE_6_length_632832_cov_45.1034_ID_1682-snap-gene-5.17&CDS=1-336
2908	OG0002908	YOR330C	maker-NODE_12_length_373926_cov_49.4772_ID_2910-snap-gene-2.284-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-snap-gene-2.284&CDS=1-3603
2909	OG0002909	YOR332W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.147-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.147&CDS=1-684
2910	OG0002910	YOR335C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.136&CDS=1-2892
2911	OG0002911	YOR336W	maker-NODE_14_length_137352_cov_57.6414_ID_4559-augustus-gene-0.163-mRNA-1_1&gene=maker-NODE_14_length_137352_cov_57.6414_ID_4559-augustus-gene-0.163&CDS=1-4485
2912	OG0002912	YOR339C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-5.105-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-5.105&CDS=1-525
2913	OG0002913	YOR340C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.75&CDS=1-873
2914	OG0002914	YOR341W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-7.156-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-7.156&CDS=1-4854
2915	OG0002915	YOR346W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.76&CDS=1-2655
2916	OG0002916	YOR349W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.47-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.47&CDS=1-3378
2917	OG0002917	YOR352W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.70&CDS=1-897
2918	OG0002918	YOR353C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.3&CDS=1-1425
2919	OG0002919	YOR356W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.99&CDS=1-1836
2920	OG0002920	YOR357C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.113&CDS=1-501
2921	OG0002921	YOR358W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.126-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.126&CDS=1-837
2922	OG0002922	YOR359W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.160&CDS=1-1356
2923	OG0002923	YOR360C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.145-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.145&CDS=1-1824
2924	OG0002924	YOR361C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.65-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.65&CDS=1-2181
2925	OG0002925	YOR362C	maker-NODE_7_length_632808_cov_48.2593_ID_2746-snap-gene-0.67-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-snap-gene-0.67&CDS=1-765
2926	OG0002926	YOR367W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.55&CDS=1-597
2927	OG0002927	YOR369C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.119-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.119&CDS=1-438
2928	OG0002928	YOR370C	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.163-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.163&CDS=1-1614
2929	OG0002929	YOR373W	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.51&CDS=1-3291
2930	OG0002930	YOR374W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-0.9&CDS=1-1530
2931	OG0002931	YOR378W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.84-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.84&CDS=1-1599
2932	OG0002932	YOR386W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-10.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-10.13&CDS=1-1578
2933	OG0002933	YOR388C	augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.189&CDS=1-1089
2934	OG0002934	YOR390W, YPL279C	
2935	OG0002935	YPL001W	maker-NODE_9_length_565101_cov_46.0443_ID_1424-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-snap-gene-0.84&CDS=1-1263
2936	OG0002936	YPL002C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.0-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.0&CDS=1-759
2937	OG0002937	YPL004C	maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-0.48&CDS=1-951
2938	OG0002938	YPL006W	maker-NODE_13_length_165356_cov_55.7185_ID_2324-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_13_length_165356_cov_55.7185_ID_2324-augustus-gene-0.2&CDS=1-3684
2939	OG0002939	YPL008W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.80-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.80&CDS=1-2508
2940	OG0002940	YPL009C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-10.177-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-10.177&CDS=1-3105
2941	OG0002941	YPL010W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.31-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.31&CDS=1-555
2942	OG0002942	YPL011C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-10.175-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-10.175&CDS=1-846
2943	OG0002943	YPL012W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.169-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.169&CDS=1-3333
2944	OG0002944	YPL013C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.78-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.78&CDS=1-354
2945	OG0002945	YPL015C	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.81&CDS=1-2148
2946	OG0002946	YPL016W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.98&CDS=1-3684
2947	OG0002947	YPL020C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.78&CDS=1-1074
2948	OG0002948	YPL022W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-3.6&CDS=1-2745
2949	OG0002949	YPL028W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.41&CDS=1-1209
2950	OG0002950	YPL029W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-9.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-9.18&CDS=1-2313
2951	OG0002951	YPL030W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-9.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-9.17&CDS=1-2478
2952	OG0002952	YPL031C	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.158-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.158&CDS=1-1029
2953	OG0002953	YPL040C	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-6.23-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-6.23&CDS=1-3093
2954	OG0002954	YPL042C	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.83-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.83&CDS=1-1179
2955	OG0002955	YPL043W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-14.69-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-14.69&CDS=1-2991
2956	OG0002956	YPL045W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-2.52-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-2.52&CDS=1-2436
2957	OG0002957	YPL046C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.86&CDS=1-300
2958	OG0002958	YPL051W	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-3.104-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-3.104&CDS=1-606
2959	OG0002959	YPL054W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.111-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.111&CDS=1-1338
2960	OG0002960	YPL059W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.66&CDS=1-471
2961	OG0002961	YPL060W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.146-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.146&CDS=1-1908
2962	OG0002962	YPL063W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-2.59&CDS=1-1383
2963	OG0002963	YPL065W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.141&CDS=1-702
2964	OG0002964	YPL066W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.85&CDS=1-1152
2965	OG0002965	YPL067C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.117&CDS=1-666
2966	OG0002966	YPL069C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-3.113-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-3.113&CDS=1-894
2967	OG0002967	YPL076W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.156&CDS=1-879
