"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YAR050W"	"4lhn@A@817"	1	247	25	271	"dN_dS_max_gap_ratio_0.7"	NA
"YDR232W"	"5txr@A@818"	1	479	70	548	"dN_dS_max_gap_ratio_0.7"	NA
"YDR429C"	"4u1e@G@819"	1	89	8	96	"dN_dS_max_gap_ratio_0.7"	NA
"YCR083W"	"2oe3@A@820"	1	106	22	127	"dN_dS_max_gap_ratio_0.7"	NA
"YCR060W"	"2l6j@A@821"	1	111	1	111	"dN_dS_max_gap_ratio_0.7"	NA
"YPL122C"	"5oqj@2@822"	1	110	3	112	"dN_dS_max_gap_ratio_0.7"	NA
"YPL122C"	"3dom@C@823"	1	77	431	507	"dN_dS_max_gap_ratio_0.7"	NA
"YBR130C"	"4ll8@E@824"	4	119	81	196	"dN_dS_max_gap_ratio_0.7"	NA
"YBR130C"	"4ll7@A@825"	1	94	43	136	"dN_dS_max_gap_ratio_0.7"	NA
"YML085C"	"5w3f@A@826"	1	440	1	440	"dN_dS_max_gap_ratio_0.7"	NA
"YKR036C"	"2pqr@D@827"	1	45	78	122	"dN_dS_max_gap_ratio_0.7"	NA
"YDL235C"	"2r25@A@828"	1	166	2	167	"dN_dS_max_gap_ratio_0.7"	NA
"YHR016C"	"2a08@B@829"	2	57	413	468	"dN_dS_max_gap_ratio_0.7"	NA
"YFR046C"	"4geq@F@830"	1	19	61	79	"dN_dS_max_gap_ratio_0.7"	NA
"YLR433C"	"2lhi@A@831"	153	176	453	476	"dN_dS_max_gap_ratio_0.7"	NA
"YDL137W"	"1mr3@F@832"	1	177	5	181	"dN_dS_max_gap_ratio_0.7"	NA
"YOL072W"	"5l3t@B@833"	1	455	1	455	"dN_dS_max_gap_ratio_0.7"	NA
"YGR048W"	"1zc1@A@834"	1	208	1	208	"dN_dS_max_gap_ratio_0.7"	NA
"YOR064C"	"2jmj@A@835"	1	60	153	212	"dN_dS_max_gap_ratio_0.7"	NA
"YOR064C"	"2jmi@A@836"	1	60	153	212	"dN_dS_max_gap_ratio_0.7"	NA
"YJL115W"	"2hue@A@837"	2	164	2	164	"dN_dS_max_gap_ratio_0.7"	NA
"YCL008C"	"2p22@A@838"	1	168	218	385	"dN_dS_max_gap_ratio_0.7"	NA
"YDR390C"	"3ong@A@839"	1	114	439	552	"dN_dS_max_gap_ratio_0.7"	NA
"YPR170W-B"	"6c6l@O@840"	1	76	2	77	"dN_dS_max_gap_ratio_0.7"	NA
"YPR056W"	"5oqj@4@841"	1	67	22	88	"dN_dS_max_gap_ratio_0.7"	NA
"YPR190C"	"6eu1@O@842"	1	344	31	374	"dN_dS_max_gap_ratio_0.7"	NA
"YPR190C"	"6eu1@O@843"	345	551	448	654	"dN_dS_max_gap_ratio_0.7"	NA
"YOR164C"	"2wpv@C@844"	1	282	11	292	"dN_dS_max_gap_ratio_0.7"	NA
"YDR326C"	"5ys0@B@845"	1	164	1060	1223	"dN_dS_max_gap_ratio_0.7"	NA
"YHR089C"	"3u28@C@846"	1	92	33	124	"dN_dS_max_gap_ratio_0.7"	NA
"YDR334W"	"5i9e@H@847"	1	44	350	393	"dN_dS_max_gap_ratio_0.7"	NA
"YPL225W"	"2jyn@A@848"	1	146	1	146	"dN_dS_max_gap_ratio_0.7"	NA
"YJL151C"	"4lcd@D@849"	1	14	104	117	"dN_dS_max_gap_ratio_0.7"	NA
"YLR147C"	"5uz5@N@850"	1	92	5	96	"dN_dS_max_gap_ratio_0.7"	NA
"YDR353W"	"3itj@B@851"	2	319	2	319	"dN_dS_max_gap_ratio_0.7"	NA
"YJR135W-A"	"3cjh@B@852"	1	59	28	86	"dN_dS_max_gap_ratio_0.7"	NA
"YEL032W"	"3ja8@3@853"	518	605	651	738	"dN_dS_max_gap_ratio_0.7"	NA
"YEL032W"	"5v8f@3@854"	586	654	902	970	"dN_dS_max_gap_ratio_0.7"	NA
"YDR473C"	"5gap@G@855"	1	318	150	467	"dN_dS_max_gap_ratio_0.7"	NA
"YNL189W"	"1bk5@A@856"	1	422	89	510	"dN_dS_max_gap_ratio_0.7"	NA
"YNL189W"	"1bk5@B@857"	1	422	89	510	"dN_dS_max_gap_ratio_0.7"	NA
"YLR275W"	"5uz5@M@858"	1	96	13	108	"dN_dS_max_gap_ratio_0.7"	NA
"YDR227W"	"1pl5@S@859"	1	76	1272	1347	"dN_dS_max_gap_ratio_0.7"	NA
"YIL105C"	"4a5k@A@860"	3	115	469	581	"dN_dS_max_gap_ratio_0.7"	NA
"YDR212W"	"5gw5@A@861"	1	543	5	547	"dN_dS_max_gap_ratio_0.7"	NA
"YDR212W"	"5gw5@a@862"	1	543	5	547	"dN_dS_max_gap_ratio_0.7"	NA
"YHR026W"	"5vox@R@863"	1	213	1	213	"dN_dS_max_gap_ratio_0.7"	NA
"YIL022W"	"2fxt@A@864"	1	192	234	425	"dN_dS_max_gap_ratio_0.7"	NA
"YOR251C"	"3utn@X@865"	1	304	1	304	"dN_dS_max_gap_ratio_0.7"	NA
"YDR453C"	"5ept@E@866"	5	178	1	174	"dN_dS_max_gap_ratio_0.7"	NA
"YDR453C"	"5ept@H@867"	5	178	1	174	"dN_dS_max_gap_ratio_0.7"	NA
"YDR394W"	"5mp9@K@868"	1	389	40	428	"dN_dS_max_gap_ratio_0.7"	NA
"YBL087C"	"5h4p-V-bundle2@V@869"	1	136	2	137	"dN_dS_max_gap_ratio_0.7"	NA
"YIL031W"	"5v1a@B@870"	2	26	821	845	"dN_dS_max_gap_ratio_0.7"	NA
"YGR264C"	"2hsn@A@871"	1	160	1	160	"dN_dS_max_gap_ratio_0.7"	NA
"YNR071C"	"1yga@A@872"	1	336	7	342	"dN_dS_max_gap_ratio_0.7"	NA
"YNR071C"	"1yga@B@873"	1	336	7	342	"dN_dS_max_gap_ratio_0.7"	NA
"YPL067C"	"5kci@A@877"	1	184	15	198	"dN_dS_max_gap_ratio_0.7"	NA
"YCL005W-A"	"6c6l@M@878"	1	69	1	69	"dN_dS_max_gap_ratio_0.7"	NA
"YDR224C"	"4wnn@B@879"	2	98	31	127	"dN_dS_max_gap_ratio_0.7"	NA
"YDR224C"	"4wnn@D@880"	1	97	31	127	"dN_dS_max_gap_ratio_0.7"	NA
"YDR224C"	"4wnn@F@881"	2	98	31	127	"dN_dS_max_gap_ratio_0.7"	NA
"YDR224C"	"4wnn@H@882"	2	98	31	127	"dN_dS_max_gap_ratio_0.7"	NA
"YPL234C"	"6c6l@D@884"	1	157	7	163	"dN_dS_max_gap_ratio_0.7"	NA
"YOR319W"	"5lsl@A@885"	1	79	8	86	"dN_dS_max_gap_ratio_0.7"	NA
"YOR319W"	"5lsl@B@886"	1	79	8	86	"dN_dS_max_gap_ratio_0.7"	NA
"YOR319W"	"5lsl@C@887"	1	79	8	86	"dN_dS_max_gap_ratio_0.7"	NA
"YOR319W"	"5lsl@D@888"	1	79	8	86	"dN_dS_max_gap_ratio_0.7"	NA
"YNL251C"	"5o1w@A@889"	1	167	305	471	"dN_dS_max_gap_ratio_0.7"	NA
"YML108W"	"1n6z@A@890"	1	105	1	105	"dN_dS_max_gap_ratio_0.7"	NA
"YHR080C"	"6bym@A@891"	1	200	946	1145	"dN_dS_max_gap_ratio_0.7"	NA
"YHR080C"	"5yqj@B@892"	1	178	752	929	"dN_dS_max_gap_ratio_0.7"	NA
"YDL185W"	"1gpp@A@893"	179	217	698	736	"dN_dS_max_gap_ratio_0.7"	NA
"YBR172C"	"3k3v@A@894"	1	79	205	283	"dN_dS_max_gap_ratio_0.7"	NA
"YNL039W"	"6f42@W@895"	1	41	280	320	"dN_dS_max_gap_ratio_0.7"	NA
"YJL014W"	"5gw5@G@896"	1	518	13	530	"dN_dS_max_gap_ratio_0.7"	NA
"YJL014W"	"5gw5@g@897"	1	518	13	530	"dN_dS_max_gap_ratio_0.7"	NA
"YNL238W"	"1r64@A@898"	1	481	121	601	"dN_dS_max_gap_ratio_0.7"	NA
"YNL238W"	"1r64@B@899"	1	481	121	601	"dN_dS_max_gap_ratio_0.7"	NA
"YGL187C"	"2odx@A@900"	1	54	94	147	"dN_dS_max_gap_ratio_0.7"	NA
"YPR037C"	"1jra@A@901"	1	106	74	179	"dN_dS_max_gap_ratio_0.7"	NA
"YPR037C"	"1jra@B@902"	1	106	74	179	"dN_dS_max_gap_ratio_0.7"	NA
"YPL002C"	"1w7p@A@903"	1	213	20	232	"dN_dS_max_gap_ratio_0.7"	NA
"YPL002C"	"1u5t@A@904"	1	213	20	232	"dN_dS_max_gap_ratio_0.7"	NA
"YFL018C"	"1v59@A@906"	1	478	22	499	"dN_dS_max_gap_ratio_0.7"	NA
"YFL018C"	"1v59@B@907"	1	478	22	499	"dN_dS_max_gap_ratio_0.7"	NA
"YGL066W"	"3mhh@E@908"	1	92	5	96	"dN_dS_max_gap_ratio_0.7"	NA
"YPL020C"	"1euv@A@909"	3	221	403	621	"dN_dS_max_gap_ratio_0.7"	NA
"YPL020C"	"5h2w@D@910"	1	19	154	172	"dN_dS_max_gap_ratio_0.7"	NA
"YPL001W"	"4psw@A@911"	1	316	5	320	"dN_dS_max_gap_ratio_0.7"	NA
"YPR173C"	"5fvk@A@912"	1	82	1	82	"dN_dS_max_gap_ratio_0.7"	NA
"YPR173C"	"5fvk@B@913"	1	82	1	82	"dN_dS_max_gap_ratio_0.7"	NA
"YGR209C"	"2fa4@A@914"	1	104	1	104	"dN_dS_max_gap_ratio_0.7"	NA
"YGR209C"	"2fa4@B@915"	1	104	1	104	"dN_dS_max_gap_ratio_0.7"	NA
"YPL241C"	"5cya@B@916"	1	168	101	268	"dN_dS_max_gap_ratio_0.7"	NA
"YNL246W"	"2zd7@A@917"	1	222	4	225	"dN_dS_max_gap_ratio_0.7"	NA
"YLL060C"	"3ibh@A@918"	1	208	19	226	"dN_dS_max_gap_ratio_0.7"	NA
"YGL174W"	"5lqw@L@919"	1	32	235	266	"dN_dS_max_gap_ratio_0.7"	NA
"YDR177W"	"1fzy@A@920"	1	149	2	150	"dN_dS_max_gap_ratio_0.7"	NA
"YDR177W"	"1fzy@B@921"	1	149	2	150	"dN_dS_max_gap_ratio_0.7"	NA
"YDR363W-A"	"3jcp-Y-bundle1@Y@922"	1	34	56	89	"dN_dS_max_gap_ratio_0.7"	NA
"YLR417W"	"1w7p@D@923"	1	171	396	566	"dN_dS_max_gap_ratio_0.7"	NA
"YLR417W"	"2j9u@B@924"	1	47	115	161	"dN_dS_max_gap_ratio_0.7"	NA
"YNR006W"	"1q0v@A@925"	2	81	250	329	"dN_dS_max_gap_ratio_0.7"	NA
"YOR270C"	"5i1m@V@926"	1	458	383	840	"dN_dS_max_gap_ratio_0.7"	NA
"YMR197C"	"3onj@A@927"	1	97	3	99	"dN_dS_max_gap_ratio_0.7"	NA
"YGL058W"	"1ayz@A@928"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YGL058W"	"1ayz@B@929"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YGL058W"	"1ayz@C@930"	1	153	2	154	"dN_dS_max_gap_ratio_0.7"	NA
"YKL196C"	"3bw6@A@931"	3	137	1	135	"dN_dS_max_gap_ratio_0.7"	NA
"YGR020C"	"4rnd@B@932"	1	118	1	118	"dN_dS_max_gap_ratio_0.7"	NA
"YLR043C"	"3f3q@A@933"	7	109	1	103	"dN_dS_max_gap_ratio_0.7"	NA
"YEL051W"	"5d80@G@934"	1	223	4	226	"dN_dS_max_gap_ratio_0.7"	NA
"YOR308C"	"3plv@C@935"	1	21	37	57	"dN_dS_max_gap_ratio_0.7"	NA
"YOR308C"	"5gao@E@936"	318	338	540	560	"dN_dS_max_gap_ratio_0.7"	NA
"YBR127C"	"5bw9@d@937"	1	460	27	486	"dN_dS_max_gap_ratio_0.7"	NA
"YIL008W"	"2qjl@A@938"	1	99	1	99	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4nnj@B@939"	3	78	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4nnj@D@940"	2	77	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4nnj@E@941"	2	77	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4hcn@B@942"	2	77	77	152	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4hcn@B@943"	2	77	153	228	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4hcn@B@944"	2	77	229	304	"dN_dS_max_gap_ratio_0.7"	NA
"YLL039C"	"4hcn@B@945"	2	77	305	380	"dN_dS_max_gap_ratio_0.7"	NA
"YIL147C"	"2r25@B@946"	1	133	1086	1218	"dN_dS_max_gap_ratio_0.7"	NA
"YKR007W"	"4xpm@A@947"	1	39	146	184	"dN_dS_max_gap_ratio_0.7"	NA
"YOR096W"	"5tzs@7@948"	1	186	2	187	"dN_dS_max_gap_ratio_0.7"	NA
"YMR022W"	"2ucz@A@950"	1	164	2	165	"dN_dS_max_gap_ratio_0.7"	NA
"YJL012C"	"3g3r@A@951"	1	286	195	480	"dN_dS_max_gap_ratio_0.7"	NA
"YOR332W"	"4efa@E@952"	1	225	2	226	"dN_dS_max_gap_ratio_0.7"	NA
"YMR116C"	"6fai@g@953"	1	317	3	319	"dN_dS_max_gap_ratio_0.7"	NA
"YGL003C"	"4bh6@D@954"	1	305	244	548	"dN_dS_max_gap_ratio_0.7"	NA
"YGR135W"	"5wvi-C-bundle1@C@955"	1	245	2	246	"dN_dS_max_gap_ratio_0.7"	NA
"YGR135W"	"5wvi-d-bundle1@d@956"	1	245	2	246	"dN_dS_max_gap_ratio_0.7"	NA
"YBR107C"	"4je3@A@957"	3	244	1	242	"dN_dS_max_gap_ratio_0.7"	NA
"YNR046W"	"2j6a@A@958"	1	135	1	135	"dN_dS_max_gap_ratio_0.7"	NA
"YDL010W"	"5j3r@A@959"	1	114	112	225	"dN_dS_max_gap_ratio_0.7"	NA
"YKL091C"	"3b7n@A@960"	1	307	4	310	"dN_dS_max_gap_ratio_0.7"	NA
"YJR066W"	"1w1n@A@961"	1	33	2438	2470	"dN_dS_max_gap_ratio_0.7"	NA
"YJR066W"	"2kio@A@962"	1	33	2438	2470	"dN_dS_max_gap_ratio_0.7"	NA
"YJR066W"	"2kit@A@963"	1	33	2438	2470	"dN_dS_max_gap_ratio_0.7"	NA
"YDR510W"	"2eke@C@964"	9	91	13	95	"dN_dS_max_gap_ratio_0.7"	NA
"YJR064W"	"4v94-E-bundle1@E@965"	1	535	25	559	"dN_dS_max_gap_ratio_0.7"	NA
"YJR064W"	"4v94-M-bundle1@M@966"	1	535	25	559	"dN_dS_max_gap_ratio_0.7"	NA
"YJR064W"	"4v94-e-bundle1@e@967"	1	535	25	559	"dN_dS_max_gap_ratio_0.7"	NA
"YJR064W"	"4v94-m-bundle2@m@968"	1	535	25	559	"dN_dS_max_gap_ratio_0.7"	NA
"YPR074C"	"1gpu@A@969"	1	678	3	680	"dN_dS_max_gap_ratio_0.7"	NA
"YPR074C"	"1gpu@B@970"	1	678	3	680	"dN_dS_max_gap_ratio_0.7"	NA
"YDR358W"	"5cn2@A@971"	1	115	443	557	"dN_dS_max_gap_ratio_0.7"	NA
"YIL019W"	"4qmf@A@972"	2	20	145	163	"dN_dS_max_gap_ratio_0.7"	NA
"YIL019W"	"4qmf@C@973"	2	20	145	163	"dN_dS_max_gap_ratio_0.7"	NA
"YKR049C"	"1wpi@A@974"	1	133	1	133	"dN_dS_max_gap_ratio_0.7"	NA
"YPL235W"	"5oun@A@975"	5	107	132	234	"dN_dS_max_gap_ratio_0.7"	NA
"YDR372C"	"2zih@D@976"	1	283	62	344	"dN_dS_max_gap_ratio_0.7"	NA
"YNL004W"	"2mzt@A@977"	3	100	357	454	"dN_dS_max_gap_ratio_0.7"	NA
"YNL004W"	"2mzs@A@978"	3	99	262	358	"dN_dS_max_gap_ratio_0.7"	NA
"YNL004W"	"2mzr@A@979"	3	95	144	236	"dN_dS_max_gap_ratio_0.7"	NA
"YCL011C"	"2mzq@A@980"	3	101	329	427	"dN_dS_max_gap_ratio_0.7"	NA
"YHR165C"	"5m52@D@981"	2	268	2147	2413	"dN_dS_max_gap_ratio_0.7"	NA
"YHR165C"	"3e9p@A@982"	1	255	1833	2087	"dN_dS_max_gap_ratio_0.7"	NA
"YOR145C"	"6eml@p@983"	1	185	90	274	"dN_dS_max_gap_ratio_0.7"	NA
"YBR135W"	"1qb3@B@984"	1	119	6	124	"dN_dS_max_gap_ratio_0.7"	NA
"YKR003W"	"4ph7@D@985"	1	407	36	442	"dN_dS_max_gap_ratio_0.7"	NA
"YDL161W"	"5ahv@E@986"	1	154	1	154	"dN_dS_max_gap_ratio_0.7"	NA
"YBR247C"	"6fai@i@987"	1	262	205	466	"dN_dS_max_gap_ratio_0.7"	NA
"YDL064W"	"3ong@B@988"	2	158	1	157	"dN_dS_max_gap_ratio_0.7"	NA
"YMR312W"	"4ejs@C@989"	1	271	2	272	"dN_dS_max_gap_ratio_0.7"	NA
"YJR063W"	"4c2m@I@990"	1	124	2	125	"dN_dS_max_gap_ratio_0.7"	NA
"YOR106W"	"1hs7@A@991"	1	97	23	119	"dN_dS_max_gap_ratio_0.7"	NA
"YLR014C"	"1pyi@A@992"	1	88	30	117	"dN_dS_max_gap_ratio_0.7"	NA
"YMR309C"	"4u1c@C@993"	1	544	251	794	"dN_dS_max_gap_ratio_0.7"	NA
"YMR079W"	"6f0e@A@994"	1	300	4	303	"dN_dS_max_gap_ratio_0.7"	NA
"YCR031C"	"5jpq@w@995"	1	128	2	129	"dN_dS_max_gap_ratio_0.7"	NA
"YCR031C"	"5ll6@Z@996"	1	127	11	137	"dN_dS_max_gap_ratio_0.7"	NA
"YDR235W"	"5uz5@D@997"	1	539	2	540	"dN_dS_max_gap_ratio_0.7"	NA
"YEL015W"	"4bru@B@998"	1	29	88	116	"dN_dS_max_gap_ratio_0.7"	NA
"YOR076C"	"5g06@P@999"	1	95	146	240	"dN_dS_max_gap_ratio_0.7"	NA
"YPL059W"	"3gx8@A@1000"	1	111	31	141	"dN_dS_max_gap_ratio_0.7"	NA
"YDR228C"	"1sza@A@1001"	1	140	1	140	"dN_dS_max_gap_ratio_0.7"	NA
"YDR228C"	"4c0b@C@1002"	1	27	473	499	"dN_dS_max_gap_ratio_0.7"	NA
"YNL245C"	"5lj3@F@1003"	1	46	3	48	"dN_dS_max_gap_ratio_0.7"	NA
"YMR074C"	"2fh0@A@1004"	1	81	36	116	"dN_dS_max_gap_ratio_0.7"	NA
"YPL231W"	"2wat@A@1005"	1	121	1766	1886	"dN_dS_max_gap_ratio_0.7"	NA
"YGR029W"	"3w4y@B@1006"	3	118	73	188	"dN_dS_max_gap_ratio_0.7"	NA
"YGR029W"	"3w4y@C@1007"	4	119	73	188	"dN_dS_max_gap_ratio_0.7"	NA
"YBR252W"	"3f4f@A@1008"	1	138	6	143	"dN_dS_max_gap_ratio_0.7"	NA
"YBR252W"	"3f4f@B@1009"	1	138	6	143	"dN_dS_max_gap_ratio_0.7"	NA
"YJR007W"	"1q46@A@1010"	1	174	3	176	"dN_dS_max_gap_ratio_0.7"	NA
"YNL118C"	"4k6e@A@1011"	1	144	102	245	"dN_dS_max_gap_ratio_0.7"	NA
"YNL118C"	"5lmf@C@1012"	1	17	484	500	"dN_dS_max_gap_ratio_0.7"	NA
"YPL145C"	"1zhx@A@1013"	4	436	2	434	"dN_dS_max_gap_ratio_0.7"	NA
"YOL151W"	"4pvc@A@1014"	1	342	1	342	"dN_dS_max_gap_ratio_0.7"	NA
"YOL151W"	"4pvc@B@1015"	1	342	1	342	"dN_dS_max_gap_ratio_0.7"	NA
"YGL123W"	"5ll6@R@1016"	1	226	29	254	"dN_dS_max_gap_ratio_0.7"	NA
"YPR062W"	"1p6o@B@1017"	4	161	1	158	"dN_dS_max_gap_ratio_0.7"	NA
"YGR063C"	"2exu@A@1018"	1	97	3	99	"dN_dS_max_gap_ratio_0.7"	NA
"YGR162W"	"1rf8@B@1019"	3	100	391	488	"dN_dS_max_gap_ratio_0.7"	NA
"YPR082C"	"5nrl-D-bundle1@D@1020"	1	142	2	143	"dN_dS_max_gap_ratio_0.7"	NA
"YOR210W"	"5vvr@J@1021"	1	70	1	70	"dN_dS_max_gap_ratio_0.7"	NA
"YDL195W"	"2qtv@D@1022"	1	36	907	942	"dN_dS_max_gap_ratio_0.7"	NA
"YJR139C"	"1ebf@A@1023"	1	358	2	359	"dN_dS_max_gap_ratio_0.7"	NA
"YJR139C"	"1ebf@B@1024"	1	358	2	359	"dN_dS_max_gap_ratio_0.7"	NA
"YBR109C"	"1lkj@A@1025"	1	146	2	147	"dN_dS_max_gap_ratio_0.7"	NA
"YBR109C"	"2lhi@A@1026"	2	147	2	147	"dN_dS_max_gap_ratio_0.7"	NA
"YPL249C-A"	"6em3@i@1027"	1	74	27	100	"dN_dS_max_gap_ratio_0.7"	NA
"YDR057W"	"2yma@A@1028"	2	135	266	399	"dN_dS_max_gap_ratio_0.7"	NA
"YDR153C"	"5j08@A@1029"	2	163	31	192	"dN_dS_max_gap_ratio_0.7"	NA
"YPL004C"	"3plt@A@1030"	1	214	51	264	"dN_dS_max_gap_ratio_0.7"	NA
"YEL038W"	"2g80@A@1031"	1	225	3	227	"dN_dS_max_gap_ratio_0.7"	NA
"YNL007C"	"1c3g@A@1032"	1	170	180	349	"dN_dS_max_gap_ratio_0.7"	NA
"YNL007C"	"4rwu@A@1033"	1	81	1	81	"dN_dS_max_gap_ratio_0.7"	NA
"YDR025W"	"6eml@X@1034"	1	155	2	156	"dN_dS_max_gap_ratio_0.7"	NA
"YPL169C"	"4wwu@D@1035"	1	69	23	91	"dN_dS_max_gap_ratio_0.7"	NA
"YPL169C"	"4wwu@G@1036"	1	69	23	91	"dN_dS_max_gap_ratio_0.7"	NA
"YDR424C"	"4ds1@A@1037"	1	86	7	92	"dN_dS_max_gap_ratio_0.7"	NA
"YDR424C"	"4ds1@C@1038"	1	86	7	92	"dN_dS_max_gap_ratio_0.7"	NA
"YMR240C"	"5lsl@E@1039"	2	62	290	350	"dN_dS_max_gap_ratio_0.7"	NA
"YMR240C"	"5lsl@G@1040"	2	62	290	350	"dN_dS_max_gap_ratio_0.7"	NA
"YMR240C"	"5lsl@H@1041"	2	62	290	350	"dN_dS_max_gap_ratio_0.7"	NA
"YLR208W"	"3mzk@A@1042"	1	297	1	297	"dN_dS_max_gap_ratio_0.7"	NA
"YLR208W"	"3mzk@D@1043"	1	297	1	297	"dN_dS_max_gap_ratio_0.7"	NA
"YJL176C"	"2fq3@A@1044"	1	85	311	395	"dN_dS_max_gap_ratio_0.7"	NA
"YNL178W"	"4bsz@A@1045"	1	187	12	198	"dN_dS_max_gap_ratio_0.7"	NA
"YDR163W"	"6bk8@H@1046"	1	40	2	41	"dN_dS_max_gap_ratio_0.7"	NA
"YDR052C"	"3oq4@A@1047"	2	124	120	242	"dN_dS_max_gap_ratio_0.7"	NA
"YDR052C"	"3qbz@A@1048"	1	123	98	220	"dN_dS_max_gap_ratio_0.7"	NA
"YHL015W"	"6fai@U@1049"	1	103	19	121	"dN_dS_max_gap_ratio_0.7"	NA
"YDR002W"	"3m1i@B@1050"	1	131	71	201	"dN_dS_max_gap_ratio_0.7"	NA
"YGR155W"	"6c2z@A@1051"	1	345	4	348	"dN_dS_max_gap_ratio_0.7"	NA
"YJR048W"	"5cig@B@1052"	1	108	2	109	"dN_dS_max_gap_ratio_0.7"	NA
"YJR048W"	"5cig@D@1053"	1	108	2	109	"dN_dS_max_gap_ratio_0.7"	NA
"Q0105"	"3cx5@C@1054"	1	385	1	385	"dN_dS_max_gap_ratio_0.7"	NA
"Q0105"	"3cx5@N@1055"	1	385	1	385	"dN_dS_max_gap_ratio_0.7"	NA
"YDR409W"	"2rnn@A@1056"	4	114	1	111	"dN_dS_max_gap_ratio_0.7"	NA
"YGR192C"	"3pym@A@1057"	1	332	1	332	"dN_dS_max_gap_ratio_0.7"	NA
"YNL155W"	"5ij4@A@1058"	1	49	11	59	"dN_dS_max_gap_ratio_0.7"	NA
"YGL087C"	"5ojw@B@1059"	1	137	1	137	"dN_dS_max_gap_ratio_0.7"	NA
"YKL090W"	"1otr@A@1060"	1	49	6	54	"dN_dS_max_gap_ratio_0.7"	NA
"YBL097W"	"5oqq@C@1061"	1	64	458	521	"dN_dS_max_gap_ratio_0.7"	NA
"YAL025C"	"6c0f@D@1062"	1	190	2	191	"dN_dS_max_gap_ratio_0.7"	NA
"YNL271C"	"1ux5@A@1063"	1	411	1350	1760	"dN_dS_max_gap_ratio_0.7"	NA
"YJR093C"	"3c66@C@1064"	1	24	80	103	"dN_dS_max_gap_ratio_0.7"	NA
"YDL209C"	"5gmk@R@1065"	1	261	1	261	"dN_dS_max_gap_ratio_0.7"	NA
"YER128W"	"4niq@C@1066"	1	22	182	203	"dN_dS_max_gap_ratio_0.7"	NA
"YKR057W"	"6fai@V@1067"	1	87	1	87	"dN_dS_max_gap_ratio_0.7"	NA
"YEL024W"	"3cx5@E@1068"	1	185	31	215	"dN_dS_max_gap_ratio_0.7"	NA
"YEL024W"	"3cx5@P@1069"	1	185	31	215	"dN_dS_max_gap_ratio_0.7"	NA
"YAL020C"	"4d4p@B@1070"	2	334	1	333	"dN_dS_max_gap_ratio_0.7"	NA
"YAL020C"	"4d4p@E@1071"	1	333	1	333	"dN_dS_max_gap_ratio_0.7"	NA
"YLR109W"	"4h86@A@1072"	12	187	1	176	"dN_dS_max_gap_ratio_0.7"	NA
"YHR040W"	"2n94@A@1073"	4	48	1	45	"dN_dS_max_gap_ratio_0.7"	NA
"Q0085"	"6b8h@a@1074"	1	249	11	259	"dN_dS_max_gap_ratio_0.7"	NA
"Q0085"	"6b8h@p@1075"	1	249	11	259	"dN_dS_max_gap_ratio_0.7"	NA
"Q0085"	"6b2z@M@1076"	1	249	11	259	"dN_dS_max_gap_ratio_0.7"	NA
"Q0085"	"6b2z@a@1077"	1	249	11	259	"dN_dS_max_gap_ratio_0.7"	NA
"YGR095C"	"5jea@D@1078"	2	224	1	223	"dN_dS_max_gap_ratio_0.7"	NA
"YFL039C"	"1yag@A@1079"	1	372	4	375	"dN_dS_max_gap_ratio_0.7"	NA
"YMR096W"	"3fem@A@1080"	1	281	3	283	"dN_dS_max_gap_ratio_0.7"	NA
"YMR096W"	"3fem@B@1081"	1	281	3	283	"dN_dS_max_gap_ratio_0.7"	NA
"YMR096W"	"3fem@C@1082"	1	281	3	283	"dN_dS_max_gap_ratio_0.7"	NA
"YMR096W"	"3fem@D@1083"	1	281	3	283	"dN_dS_max_gap_ratio_0.7"	NA
"YMR096W"	"3fem@E@1084"	1	281	3	283	"dN_dS_max_gap_ratio_0.7"	NA
"YMR096W"	"3fem@F@1085"	1	281	3	283	"dN_dS_max_gap_ratio_0.7"	NA
"YPL267W"	"4bh6@M@1086"	1	21	60	80	"dN_dS_max_gap_ratio_0.7"	NA
"YPL267W"	"4bh6@P@1087"	1	21	60	80	"dN_dS_max_gap_ratio_0.7"	NA
"YOL083W"	"2kzk@A@1088"	1	103	246	348	"dN_dS_max_gap_ratio_0.7"	NA
"YGR037C"	"1st7@A@1089"	1	86	2	87	"dN_dS_max_gap_ratio_0.7"	NA
"YOR341W"	"5m5w@A@1090"	1263	1493	1433	1663	"dN_dS_max_gap_ratio_0.7"	NA
"YOR176W"	"1lbq@A@1091"	1	356	36	391	"dN_dS_max_gap_ratio_0.7"	NA
"YER112W"	"4c92@D@1092"	1	84	1	84	"dN_dS_max_gap_ratio_0.7"	NA
"YFL014W"	"2l9q@A@1093"	1	109	1	109	"dN_dS_max_gap_ratio_0.7"	NA
