"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"5tbw/5tbw-J-bundle3.J"	"YGL147C"	100	191	191	0	0	0	191	100	1	191	191	100	100	1	191	192	9e-138	385	989
"5tbw/5tbw-J-bundle3.J"	"YNL067W"	97.91	187	191	4	0	0	189	98.95	1	191	191	100	100	1	191	192	2e-135	379	973
"5tbw/5tbw-J-bundle3.J"	"YHR147C"	28.77	42	146	89	7	15	75	51.37	22	163	191	74	74	53	187	215	7e-05	40.4	93
"5tbw/5tbw-K-bundle3.K"	"YLR075W"	95.91	211	220	0	1	9	211	95.91	1	211	211	100	100	2	221	222	4e-155	431	1108
"5tbw/5tbw-L-bundle3.L"	"YPR102C"	100	169	169	0	0	0	169	100	1	169	169	100	100	6	174	175	2e-124	349	896
"5tbw/5tbw-L-bundle3.L"	"YGR085C"	100	169	169	0	0	0	169	100	1	169	169	100	100	6	174	175	3e-124	349	896
"5tbw/5tbw-M-bundle3.M"	"YDL082W"	100	193	193	0	0	0	193	100	1	193	193	100	100	2	194	200	9e-138	385	990
"5tbw/5tbw-M-bundle3.M"	"YMR142C"	98.96	191	193	2	0	0	192	99.48	1	193	193	100	100	2	194	200	3e-136	382	980
"5tbw/5tbw-N-bundle3.N"	"YKL006W"	100	136	136	0	0	0	136	100	1	136	136	100	100	3	138	139	8e-93	266	681
"5tbw/5tbw-N-bundle3.N"	"YHL001W"	99.26	135	136	1	0	0	135	99.26	1	136	136	100	100	3	138	139	3e-92	265	677
"5tbw/5tbw-O-bundle3.O"	"YLR029C"	100	203	203	0	0	0	203	100	1	203	203	100	100	2	204	205	9e-148	411	1057
"5tbw/5tbw-O-bundle3.O"	"YMR121C"	99.01	201	203	2	0	0	203	100	1	203	203	100	100	2	204	205	2e-146	408	1049
"5tbw/5tbw-P-bundle3.P"	"YIL133C"	100	197	197	0	0	0	197	100	1	197	197	100	100	3	199	200	4e-141	394	1012
"5tbw/5tbw-P-bundle3.P"	"YNL069C"	90.31	177	196	19	0	0	187	95.41	2	197	197	99	99	3	198	199	6e-125	353	905
"5tbw/5tbw-P-bundle3.P"	"YOR150W"	30.09	34	113	59	4	20	49	43.36	14	110	197	49	49	28	136	164	5e-04	37.4	85
"5tbw/5tbw-Q-bundle3.Q"	"YKL180W"	100	183	183	0	0	0	183	100	1	183	183	100	100	2	184	185	7e-132	369	948
"5tbw/5tbw-Q-bundle3.Q"	"YJL177W"	98.91	181	183	2	0	0	183	100	1	183	183	100	100	2	184	185	4e-131	367	943
"5tbw/5tbw-R-bundle3.R"	"YOL120C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"5tbw/5tbw-R-bundle3.R"	"YNL301C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"5tbw/5tbw-S-bundle3.S"	"YBR084C-A"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"5tbw/5tbw-S-bundle3.S"	"YBL027W"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"5tbw/5tbw-T-bundle3.T"	"YOR312C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"5tbw/5tbw-T-bundle3.T"	"YMR242C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"5tbw/5tbw-U-bundle3.U"	"YBR191W"	100	159	159	0	0	0	159	100	1	159	159	100	100	2	160	161	3e-116	328	840
"5tbw/5tbw-U-bundle3.U"	"YPL079W"	98.74	157	159	2	0	0	159	100	1	159	159	100	100	2	160	161	8e-116	327	837
"5tbw/5tbw-V-bundle3.V"	"YLR061W"	100	100	100	0	0	0	100	100	1	100	100	100	100	9	108	122	5e-69	204	518
"5tbw/5tbw-V-bundle3.V"	"YFL034C-A"	84	84	100	16	0	0	94	94	1	100	100	100	100	9	108	123	9e-49	152	384
"5tbw/5tbw-W-bundle3.W"	"YER117W"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"5tbw/5tbw-W-bundle3.W"	"YBL087C"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"5tbw/5tbw-X-bundle3.X"	"YGL031C"	100	98	98	0	0	0	98	100	1	98	98	100	100	1	98	156	7e-68	202	514
"5tbw/5tbw-X-bundle3.X"	"YGR148C"	98.98	97	98	1	0	0	98	100	1	98	98	100	100	1	98	156	1e-67	201	512
"5tbw/5tbw-X-bundle3.X"	"YLR009W"	49.12	28	57	29	0	0	36	63.16	1	57	98	58	58	1	57	200	1e-14	64.7	156
"5tbw/5tbw-Y-bundle3.Y"	"YOL127W"	100	121	121	0	0	0	121	100	1	121	121	100	100	22	142	143	6e-84	243	621
"5tbw/5tbw-Z-bundle3.Z"	"YLR344W"	100	126	126	0	0	0	126	100	1	126	126	100	100	2	127	128	7e-86	248	633
"5tbw/5tbw-Z-bundle3.Z"	"YGR034W"	99.21	125	126	1	0	0	126	100	1	126	126	100	100	2	127	128	2e-85	247	630
"5tbw/5tbw-a-bundle3.a"	"YHR010W"	100	135	135	0	0	0	135	100	1	135	135	100	100	2	136	137	5e-94	269	688
"5tbw/5tbw-a-bundle3.a"	"YDR471W"	99.26	134	135	1	0	0	134	99.26	1	135	135	100	100	2	136	137	4e-93	267	683
"5tbw/5tbw-b-bundle3.b"	"YGL103W"	100	148	148	0	0	0	148	100	1	148	148	100	100	2	149	150	4e-106	301	771
"5tbw/5tbw-c-bundle3.c"	"YFR032C-A"	100	58	58	0	0	0	58	100	1	58	58	100	100	2	59	60	4e-35	114	284
"5tbw/5tbw-d-bundle3.d"	"YGL030W"	100	97	97	0	0	0	97	100	1	97	97	100	100	9	105	106	4e-64	191	484
"5tbw/5tbw-e-bundle3.e"	"YDL075W"	100	109	109	0	0	0	109	100	1	109	109	100	100	4	112	114	1e-75	221	563
"5tbw/5tbw-e-bundle3.e"	"YLR406C"	99.08	108	109	1	0	0	109	100	1	109	109	100	100	4	112	114	6e-75	219	558
"5tbw/5tbw-f-bundle3.f"	"YBL092W"	100	127	127	0	0	0	127	100	1	127	127	100	100	2	128	131	9e-90	258	659
"5tbw/5tbw-g-bundle3.g"	"YPL143W"	100	106	106	0	0	0	106	100	1	106	106	100	100	2	107	108	3e-74	217	553
"5tbw/5tbw-g-bundle3.g"	"YOR234C"	99.06	105	106	1	0	0	106	100	1	106	106	100	100	2	107	108	1e-73	215	548
"5tbw/5tbw-h-bundle3.h"	"YER056C-A"	100	112	112	0	0	0	112	100	1	112	112	100	100	2	113	122	3e-78	228	580
"5tbw/5tbw-h-bundle3.h"	"YIL052C"	99.11	111	112	1	0	0	112	100	1	112	112	100	100	2	113	122	5e-78	227	579
"5tbw/5tbw-i-bundle3.i"	"YDL191W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"5tbw/5tbw-i-bundle3.i"	"YDL136W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"5tbw/5tbw-j-bundle3.j"	"YMR194W"	100	99	99	0	0	0	99	100	1	99	99	100	100	2	100	101	1e-65	194	494
"5tbw/5tbw-j-bundle3.j"	"YPL249C-A"	98.98	97	98	1	0	0	97	98.98	2	99	99	99	99	3	100	101	2e-64	191	486
"5tbw/5tbw-k-bundle3.k"	"YLR185W"	100	87	87	0	0	0	87	100	1	87	87	100	100	2	88	89	4e-58	174	442
"5tbw/5tbw-k-bundle3.k"	"YDR500C"	93.1	81	87	6	0	0	83	95.4	1	87	87	100	100	2	88	89	6e-54	164	414
"5tbw/5tbw-l-bundle3.l"	"YLR325C"	100	77	77	0	0	0	77	100	1	77	77	100	100	2	78	79	1e-49	152	384
"5tbw/5tbw-m-bundle3.m"	"YJL189W"	100	50	50	0	0	0	50	100	1	50	50	100	100	2	51	52	6e-29	97.8	242
"5tbw/5tbw-n-bundle3.n"	"YKR094C"	100	52	52	0	0	0	52	100	1	52	52	100	100	77	128	129	2e-32	108	270
"5tbw/5tbw-n-bundle3.n"	"YIL148W"	100	52	52	0	0	0	52	100	1	52	52	100	100	77	128	129	2e-32	108	270
"5tbw/5tbw-o-bundle3.o"	"YDL184C"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"5tbw/5tbw-o-bundle3.o"	"YDL133C-A"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"5tbw/5tbw-p-bundle3.p"	"YNL162W"	100	105	105	0	0	0	105	100	1	105	105	100	100	2	106	107	5e-70	206	525
"5tbw/5tbw-p-bundle3.p"	"YHR141C"	100	105	105	0	0	0	105	100	1	105	105	100	100	2	106	107	5e-70	206	525
"5tbw/5tbw-q-bundle3.q"	"YPR043W"	100	91	91	0	0	0	91	100	1	91	91	100	100	2	92	93	6e-60	179	455
"5tbw/5tbw-q-bundle3.q"	"YJR094W-A"	100	91	91	0	0	0	91	100	1	91	91	100	100	2	92	93	6e-60	179	455
"5tbw/5tbw-r-bundle3.r"	"YLR340W"	100	101	101	0	0	0	101	100	1	101	143	97	71	3	103	313	4e-67	207	527
"5tbw/5tbw-r-bundle3.r"	"YLR340W"	100	38	38	0	0	0	38	100	106	143	143	97	27	184	221	313	2e-18	78.2	191
"5tbw/5tbw-r-bundle3.r"	"YKL009W"	27.18	28	103	66	3	9	54	52.43	3	100	143	69	69	20	118	237	6e-06	42.4	98
"5tbw/5tbw-s-bundle3.s"	"YLR150W"	98.41	62	63	1	0	0	62	98.41	1	63	104	61	61	23	85	274	2e-34	120	300
"5tbw/5tbw-u-bundle3.u"	"YGR214W"	100	206	206	0	0	0	206	100	1	206	206	100	100	2	207	253	8e-153	426	1096
"5tbw/5tbw-u-bundle3.u"	"YLR048W"	98.54	203	206	3	0	0	205	99.51	1	206	206	100	100	2	207	253	3e-150	420	1079
"5tbw/5tbw-u-bundle3.u"	"YHL004W"	22.92	44	192	118	4	30	82	42.71	16	178	206	79	79	188	378	395	8e-11	58.5	140
"5tbw/5tbw-A-bundle4.A"	"YLR441C"	100	214	214	0	0	0	214	100	1	214	214	100	100	20	233	256	2e-158	441	1133
"5tbw/5tbw-A-bundle4.A"	"YML063W"	98.13	210	214	4	0	0	213	99.53	1	214	214	100	100	20	233	256	8e-156	434	1116
"5tbw/5tbw-B-bundle4.B"	"YGL123W"	100	217	217	0	0	0	217	100	1	217	217	100	100	34	250	255	1e-156	436	1122
"5tbw/5tbw-B-bundle4.B"	"YBR251W"	27.82	37	133	84	3	12	62	46.62	50	181	217	61	61	151	272	308	2e-04	39.3	90
"5tbw/5tbw-C-bundle4.C"	"YNL178W"	100	223	223	0	0	0	223	100	1	223	223	100	100	3	225	241	3e-162	451	1159
"5tbw/5tbw-D-bundle4.D"	"YJR145C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"5tbw/5tbw-D-bundle4.D"	"YHR203C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"5tbw/5tbw-E-bundle4.E"	"YJR123W"	100	206	206	0	0	0	206	100	1	206	206	100	100	20	225	226	1e-150	420	1079
"5tbw/5tbw-E-bundle4.E"	"YJR113C"	30.15	41	136	87	4	8	65	47.79	71	206	206	66	66	114	241	248	3e-06	44.7	104
"5tbw/5tbw-F-bundle4.F"	"YPL090C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"5tbw/5tbw-F-bundle4.F"	"YBR181C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"5tbw/5tbw-G-bundle4.G"	"YOR096W"	100	184	184	0	0	0	184	100	1	184	184	100	100	4	187	191	2e-130	366	940
"5tbw/5tbw-G-bundle4.G"	"YNL096C"	89.62	164	183	19	0	0	177	96.72	2	184	184	99	99	5	187	191	6e-119	337	864
"5tbw/5tbw-H-bundle4.H"	"YER102W"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"5tbw/5tbw-H-bundle4.H"	"YBL072C"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"5tbw/5tbw-I-bundle4.I"	"YPL081W"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	198	1e-132	372	955
"5tbw/5tbw-I-bundle4.I"	"YBR189W"	99.46	184	185	1	0	0	185	100	1	185	185	100	100	2	186	196	3e-132	371	952
"5tbw/5tbw-I-bundle4.I"	"YHR148W"	25.58	33	129	96	0	0	64	49.61	33	161	185	70	70	36	164	184	5e-09	51.2	121
"5tbw/5tbw-J-bundle4.J"	"YOR293W"	100	96	96	0	0	0	96	100	1	96	96	100	100	1	96	106	4e-67	198	504
"5tbw/5tbw-J-bundle4.J"	"YMR230W"	97.92	94	96	2	0	0	96	100	1	96	96	100	100	1	96	106	5e-66	196	497
"5tbw/5tbw-K-bundle4.K"	"YDR025W"	100	155	155	0	0	0	155	100	1	155	155	100	100	2	156	157	3e-112	317	813
"5tbw/5tbw-K-bundle4.K"	"YBR048W"	100	155	155	0	0	0	155	100	1	155	155	100	100	2	156	157	3e-112	317	813
"5tbw/5tbw-L-bundle4.L"	"YOR369C"	100	124	124	0	0	0	124	100	1	124	124	100	100	20	143	144	3e-84	244	624
"5tbw/5tbw-L-bundle4.L"	"YDL208W"	34.25	25	73	43	2	5	39	53.42	10	79	124	56	56	41	111	157	3e-04	36.6	83
"5tbw/5tbw-M-bundle4.M"	"YDR064W"	100	150	150	0	0	0	150	100	1	150	150	100	100	2	151	152	3e-107	304	779
"5tbw/5tbw-N-bundle4.N"	"YCR031C"	100	127	127	0	0	0	127	100	1	127	127	100	100	11	137	138	4e-88	254	649
"5tbw/5tbw-N-bundle4.N"	"YJL191W"	100	127	127	0	0	0	127	100	1	127	127	100	100	12	138	139	5e-88	254	648
"5tbw/5tbw-O-bundle4.O"	"YOL040C"	100	124	124	0	0	0	124	100	1	124	124	100	100	8	131	143	3e-88	254	650
"5tbw/5tbw-O-bundle4.O"	"YNR037C"	43.14	22	51	29	0	0	33	64.71	65	115	124	41	41	29	79	92	5e-09	48.5	114
"5tbw/5tbw-P-bundle4.P"	"YMR143W"	100	141	141	0	0	0	141	100	1	141	141	100	100	3	143	144	9e-100	285	728
"5tbw/5tbw-P-bundle4.P"	"YDL083C"	100	141	141	0	0	0	141	100	1	141	141	100	100	3	143	144	9e-100	285	728
"5tbw/5tbw-P-bundle4.P"	"YBR146W"	34.12	29	85	51	2	5	42	49.41	9	91	141	59	59	158	239	279	1e-04	38.5	88
"5tbw/5tbw-Q-bundle4.Q"	"YML024W"	96	120	125	0	1	5	120	96	1	120	120	100	100	2	126	137	7e-82	238	607
"5tbw/5tbw-Q-bundle4.Q"	"YDR447C"	96	120	125	0	1	5	120	96	1	120	120	100	100	2	126	137	9e-82	238	606
"5tbw/5tbw-R-bundle4.R"	"YML026C"	100	145	145	0	0	0	145	100	1	145	145	100	100	2	146	147	4e-105	298	764
"5tbw/5tbw-R-bundle4.R"	"YDR450W"	100	145	145	0	0	0	145	100	1	145	145	100	100	2	146	147	4e-105	298	764
"5tbw/5tbw-S-bundle4.S"	"YOL121C"	100	143	143	0	0	0	143	100	1	143	143	100	100	2	144	145	3e-102	291	745
"5tbw/5tbw-S-bundle4.S"	"YNL302C"	100	142	142	0	0	0	142	100	2	143	143	99	99	3	144	145	3e-101	288	738
"5tbw/5tbw-T-bundle4.T"	"YHL015W"	100	107	107	0	0	0	107	100	1	107	107	100	100	15	121	122	2e-72	213	542
"5tbw/5tbw-U-bundle4.U"	"YKR057W"	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	88	5e-60	179	455
"5tbw/5tbw-U-bundle4.U"	"YJL136C"	98.85	86	87	1	0	0	87	100	1	87	87	100	100	1	87	88	8e-60	179	453
"5tbw/5tbw-V-bundle4.V"	"YJL190C"	100	129	129	0	0	0	129	100	1	129	129	100	100	2	130	131	4e-93	267	682
"5tbw/5tbw-V-bundle4.V"	"YLR367W"	99.22	128	129	1	0	0	129	100	1	129	129	100	100	2	130	131	8e-93	266	680
"5tbw/5tbw-W-bundle4.W"	"YPR132W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"5tbw/5tbw-W-bundle4.W"	"YGR118W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"5tbw/5tbw-W-bundle4.W"	"YNR036C"	36.25	29	80	43	4	8	51	63.75	49	128	144	56	56	59	130	154	8e-09	49.3	116
"5tbw/5tbw-X-bundle4.X"	"YIL069C"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"5tbw/5tbw-X-bundle4.X"	"YER074W"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"5tbw/5tbw-Y-bundle4.Y"	"YGR027C"	100	70	70	0	0	0	70	100	1	70	70	100	100	36	105	109	3e-45	142	357
"5tbw/5tbw-Y-bundle4.Y"	"YLR333C"	98.57	69	70	1	0	0	69	98.57	1	70	70	100	100	36	105	109	2e-44	140	352
"5tbw/5tbw-Z-bundle4.Z"	"YGL189C"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	3e-65	194	493
"5tbw/5tbw-Z-bundle4.Z"	"YER131W"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	4e-65	194	492
"5tbw/5tbw-a-bundle4.a"	"YKL156W"	100	81	81	0	0	0	81	100	1	81	81	100	100	2	82	83	4e-55	166	421
"5tbw/5tbw-a-bundle4.a"	"YHR021C"	98.77	80	81	1	0	0	81	100	1	81	81	100	100	2	82	83	7e-55	166	419
"5tbw/5tbw-b-bundle4.b"	"YLR264W"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	5e-38	122	305
"5tbw/5tbw-b-bundle4.b"	"YOR167C"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	7e-38	121	304
"5tbw/5tbw-c-bundle4.c"	"YLR388W"	100	53	53	0	0	0	53	100	1	53	53	100	100	4	56	57	1e-34	112	280
"5tbw/5tbw-c-bundle4.c"	"YDL061C"	90.57	48	53	5	0	0	52	98.11	1	53	53	100	100	4	56	57	6e-32	105	262
"5tbw/5tbw-d-bundle4.d"	"YOR182C"	100	60	60	0	0	0	60	100	1	60	60	100	100	2	61	64	3e-37	119	299
"5tbw/5tbw-d-bundle4.d"	"YLR287C-A"	100	60	60	0	0	0	60	100	1	60	60	100	100	2	61	64	3e-37	119	299
"5tbw/5tbw-e-bundle4.e"	"YLR167W"	100	71	71	0	0	0	71	100	1	71	71	100	100	82	152	153	1e-46	147	370
"5tbw/5tbw-f-bundle4.f"	"YMR116C"	100	318	318	0	0	0	318	100	1	318	318	100	100	2	319	320	0	652	1683
"5tbw/5tbw-f-bundle4.f"	"YBR198C"	31.76	74	233	142	7	17	110	47.21	11	240	318	97	72	520	738	799	2e-22	96.7	239
"5tbw/5tbw-f-bundle4.f"	"YBR198C"	25	48	192	135	3	9	88	45.83	57	245	318	97	59	518	703	799	3e-16	77.4	189
"5tbw/5tbw-f-bundle4.f"	"YBR198C"	27.67	70	253	154	10	29	114	45.06	11	254	318	97	77	562	794	799	4e-16	77	188
"5tbw/5tbw-f-bundle4.f"	"YBR198C"	24.66	55	223	152	6	16	101	45.29	98	317	318	97	69	517	726	799	5e-15	73.9	180
"5tbw/5tbw-f-bundle4.f"	"YBR198C"	22.98	54	235	149	6	32	95	40.43	102	317	318	97	68	462	683	799	3e-09	55.8	133
"5tbw/5tbw-f-bundle4.f"	"YIL046W"	33.33	61	183	104	5	18	92	50.27	12	194	318	80	58	298	462	641	6e-21	91.7	226
"5tbw/5tbw-f-bundle4.f"	"YIL046W"	22.05	43	195	123	8	29	85	43.59	86	264	318	80	56	269	450	641	4e-07	49.3	116
"5tbw/5tbw-f-bundle4.f"	"YIL046W"	41.43	29	70	38	2	3	39	55.71	77	145	318	80	22	523	590	641	6e-07	48.9	115
"5tbw/5tbw-f-bundle4.f"	"YLR222C"	26.94	59	219	144	4	16	103	47.03	14	222	318	80	66	432	644	818	6e-20	89	219
"5tbw/5tbw-f-bundle4.f"	"YLR222C"	25.46	69	271	165	10	37	116	42.8	13	265	318	80	80	385	636	818	5e-14	70.5	171
"5tbw/5tbw-f-bundle4.f"	"YLR222C"	23.28	61	262	167	7	34	108	41.22	19	259	318	80	76	350	598	818	5e-11	61.6	148
"5tbw/5tbw-f-bundle4.f"	"YLR222C"	28.06	39	139	90	4	10	63	45.32	52	183	318	80	42	91	226	818	9e-07	48.1	113
"5tbw/5tbw-f-bundle4.f"	"YPL151C"	22.33	69	309	225	5	15	124	40.13	8	313	318	96	96	131	427	452	1e-19	87	214
"5tbw/5tbw-f-bundle4.f"	"YCR072C"	24.71	86	348	201	13	61	148	42.53	11	312	318	97	95	181	513	516	3e-18	83.2	204
"5tbw/5tbw-f-bundle4.f"	"YCR072C"	22.69	81	357	204	13	72	142	39.78	12	316	318	97	96	139	475	516	6e-13	67	162
"5tbw/5tbw-f-bundle4.f"	"YCR072C"	25.21	61	242	163	7	18	108	44.63	7	245	318	97	75	269	495	516	3e-12	65.1	157
"5tbw/5tbw-f-bundle4.f"	"YCR072C"	32.52	40	123	77	3	6	62	50.41	12	134	318	97	39	398	514	516	1e-10	60.5	145
"5tbw/5tbw-f-bundle4.f"	"YDL145C"	24.74	72	291	167	9	52	119	40.89	12	265	318	87	80	49	324	1202	8e-18	82.4	202
"5tbw/5tbw-f-bundle4.f"	"YDL145C"	28.81	51	177	113	3	13	79	44.63	60	232	318	87	54	7	174	1202	2e-16	77.8	190
"5tbw/5tbw-f-bundle4.f"	"YDL145C"	23.45	68	290	168	8	54	116	40	11	259	318	87	78	90	366	1202	8e-13	67.4	163
"5tbw/5tbw-f-bundle4.f"	"YDL145C"	24.45	67	274	165	9	42	117	42.7	50	287	318	87	75	39	306	1202	4e-12	65.1	157
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	28.19	64	227	136	8	27	102	44.93	13	223	318	97	66	470	685	944	3e-17	80.5	197
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	27.66	39	141	92	4	10	64	45.39	85	224	318	97	44	100	231	944	2e-09	57	136
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	22.67	73	322	206	12	43	134	41.61	12	313	318	97	95	387	685	944	2e-09	56.6	135
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	25.25	25	99	73	1	1	47	47.47	174	271	318	97	31	100	198	944	2e-05	44.3	103
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	27.54	38	138	83	6	17	58	42.03	59	193	318	97	42	116	239	944	2e-04	40.8	94
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	25.2	31	123	81	4	11	54	43.9	14	135	318	97	38	119	231	944	4e-04	40	92
"5tbw/5tbw-f-bundle4.f"	"YLR129W"	22.83	29	127	88	4	10	54	42.52	193	318	318	97	40	389	506	944	6e-04	39.7	91
"5tbw/5tbw-f-bundle4.f"	"YCR057C"	22.51	61	271	187	6	23	123	45.39	61	314	318	96	80	342	606	924	1e-15	75.9	185
"5tbw/5tbw-f-bundle4.f"	"YCR057C"	25.42	61	240	164	7	15	114	47.5	13	249	318	96	75	342	569	924	9e-15	73.2	178
"5tbw/5tbw-f-bundle4.f"	"YCR057C"	22.4	69	308	174	13	65	117	37.99	58	317	318	96	82	87	377	924	2e-05	44.3	103
"5tbw/5tbw-f-bundle4.f"	"YCR057C"	24.41	31	127	85	4	11	58	45.67	194	314	318	96	38	54	175	924	9e-05	42	97
"5tbw/5tbw-f-bundle4.f"	"YNL006W"	23.83	71	298	195	11	32	132	44.3	31	316	318	97	90	4	281	304	3e-15	72.8	177
"5tbw/5tbw-f-bundle4.f"	"YNL006W"	22.02	48	218	124	6	46	85	38.99	56	228	318	97	54	67	283	304	4e-08	52	123
"5tbw/5tbw-f-bundle4.f"	"YNL006W"	30.77	32	104	67	3	5	53	50.96	12	115	318	97	33	203	301	304	7e-08	51.2	121
"5tbw/5tbw-f-bundle4.f"	"YNL006W"	21.43	51	238	121	9	66	92	38.66	10	195	318	97	58	69	292	304	2e-04	40.8	94
"5tbw/5tbw-f-bundle4.f"	"YGL137W"	28.97	62	214	133	6	19	90	42.06	54	262	318	80	66	87	286	890	6e-15	73.6	179
"5tbw/5tbw-f-bundle4.f"	"YGL137W"	25.89	58	224	118	6	48	91	40.62	8	216	318	80	66	132	322	890	3e-12	65.5	158
"5tbw/5tbw-f-bundle4.f"	"YGL137W"	26.26	52	198	135	5	11	78	39.39	55	246	318	80	60	46	238	890	5e-09	55.5	132
"5tbw/5tbw-f-bundle4.f"	"YCR084C"	26.51	44	166	108	5	14	79	47.59	67	224	318	96	50	446	605	714	5e-14	70.9	172
"5tbw/5tbw-f-bundle4.f"	"YCR084C"	24.18	37	153	113	2	3	76	49.67	168	318	318	96	47	458	609	714	1e-11	63.5	153
"5tbw/5tbw-f-bundle4.f"	"YCR084C"	22.78	54	237	149	8	34	98	41.35	31	245	318	96	68	457	681	714	2e-08	53.5	127
"5tbw/5tbw-f-bundle4.f"	"YCR084C"	26.28	36	137	85	4	16	59	43.07	14	136	318	96	39	574	708	714	9e-05	42	97
"5tbw/5tbw-f-bundle4.f"	"YCR084C"	25.41	31	122	81	3	10	57	46.72	198	317	318	96	38	446	559	714	1e-04	42	97
"5tbw/5tbw-f-bundle4.f"	"YDR364C"	24.81	66	266	180	10	20	118	44.36	57	312	318	81	81	155	410	456	6e-14	70.1	170
"5tbw/5tbw-f-bundle4.f"	"YFL009W"	24.73	68	275	153	10	54	116	42.18	12	244	318	81	73	459	721	780	7e-14	70.1	170
"5tbw/5tbw-f-bundle4.f"	"YFL009W"	24.81	65	262	157	12	40	117	44.66	9	265	318	81	81	374	600	780	6e-13	67.4	163
"5tbw/5tbw-f-bundle4.f"	"YBR175W"	27.23	52	191	125	6	14	89	46.6	57	233	318	81	56	89	279	316	1e-13	68.6	166
"5tbw/5tbw-f-bundle4.f"	"YBR175W"	20.09	43	214	136	5	35	88	41.12	108	315	318	81	65	35	219	316	6e-05	42	97
"5tbw/5tbw-f-bundle4.f"	"YPR178W"	26.95	45	167	113	3	9	70	41.92	61	223	318	95	51	304	465	466	2e-12	65.5	158
"5tbw/5tbw-f-bundle4.f"	"YPR178W"	22.8	57	250	178	7	15	110	44	12	254	318	95	76	214	455	466	3e-11	62	149
"5tbw/5tbw-f-bundle4.f"	"YPR178W"	24.69	40	162	100	6	22	71	43.83	163	314	318	95	48	229	378	466	1e-07	50.4	119
"5tbw/5tbw-f-bundle4.f"	"YKL213C"	26.42	56	212	130	11	26	98	46.23	17	222	318	66	65	55	246	716	1e-10	60.8	146
"5tbw/5tbw-f-bundle4.f"	"YKL213C"	26.87	36	134	88	5	10	70	52.24	12	144	318	66	42	133	257	716	5e-08	52.4	124
"5tbw/5tbw-f-bundle4.f"	"YOR212W"	22.12	69	312	161	8	82	119	38.14	18	315	318	94	94	136	379	424	4e-10	58.5	140
"5tbw/5tbw-f-bundle4.f"	"YNL317W"	20.62	53	257	154	7	50	103	40.08	12	225	318	91	67	131	380	466	2e-09	56.6	135
"5tbw/5tbw-f-bundle4.f"	"YNL317W"	20.07	57	284	206	6	21	111	39.08	27	301	318	91	86	49	320	466	2e-09	56.6	135
"5tbw/5tbw-f-bundle4.f"	"YOR269W"	22.93	61	266	155	11	50	111	41.73	10	231	318	70	70	192	451	495	2e-09	56.2	134
