yHMPu5000034999_Cephaloascus_fragrans@Seq_729	OG2704
yHMPu5000034999_Cephaloascus_fragrans@Seq_4256	OG1275
yHMPu5000034999_Cephaloascus_fragrans@Seq_2697	OG2422
yHMPu5000034999_Cephaloascus_fragrans@Seq_2255	OG1095
yHMPu5000034999_Cephaloascus_fragrans@Seq_94	OG1340
yHMPu5000034999_Cephaloascus_fragrans@Seq_4287	OG1337
yHMPu5000034999_Cephaloascus_fragrans@Seq_5376	OG5747
yHMPu5000034999_Cephaloascus_fragrans@Seq_4230	OG2693
yHMPu5000034999_Cephaloascus_fragrans@Seq_448	OG2757
yHMPu5000034999_Cephaloascus_fragrans@Seq_3377	OG1340
yHMPu5000034999_Cephaloascus_fragrans@Seq_4392	OG4570
yHMPu5000034999_Cephaloascus_fragrans@Seq_1829	OG1920
yHMPu5000034999_Cephaloascus_fragrans@Seq_4474	OG2643
yHMPu5000035011_Candida_pyralidae@Seq_1105	OG3355
yHMPu5000035011_Candida_pyralidae@Seq_4404	OG4331
yHMPu5000035011_Candida_pyralidae@Seq_3200	OG1023
yHMPu5000035011_Candida_pyralidae@Seq_4931	OG1195
yHMPu5000035011_Candida_pyralidae@Seq_4075	OG1260
yHMPu5000035011_Candida_pyralidae@Seq_4059	OG3393
yHMPu5000035011_Candida_pyralidae@Seq_2314	OG1023
yHMPu5000035011_Candida_pyralidae@Seq_4237	OG5213
yHMPu5000035011_Candida_pyralidae@Seq_5299	OG3616
yHMPu5000035011_Candida_pyralidae@Seq_3430	OG1275
yHMPu5000035011_Candida_pyralidae@Seq_1337	OG1907
yHMPu5000035011_Candida_pyralidae@Seq_5059	OG3644
yHMPu5000035011_Candida_pyralidae@Seq_1995	OG1013
yHMPu5000035011_Candida_pyralidae@Seq_1043	OG1920
yHMPu5000035011_Candida_pyralidae@Seq_3571	OG1997
yHMPu5000035011_Candida_pyralidae@Seq_598	OG1026
yHMPu5000035011_Candida_pyralidae@Seq_3029	OG2059
yHMPu5000035011_Candida_pyralidae@Seq_3056	OG1090
yHMPu5000035011_Candida_pyralidae@Seq_4760	OG5423
yHMPu5000035011_Candida_pyralidae@Seq_2991	OG2704
yHMPu5000035011_Candida_pyralidae@Seq_4437	OG2422
yHMPu5000035011_Candida_pyralidae@Seq_2529	OG1095
yHMPu5000035011_Candida_pyralidae@Seq_1174	OG2693
yHMPu5000035011_Candida_pyralidae@Seq_5304	OG3263
yHMPu5000035011_Candida_pyralidae@Seq_5048	OG1013
yHMPu5000035011_Candida_pyralidae@Seq_3427	OG2757
yHMPu5000035011_Candida_pyralidae@Seq_478	OG4570
yHMPu5000035011_Candida_pyralidae@Seq_3617	OG2112
yHMPu5000035011_Candida_pyralidae@Seq_2098	OG1168
yHMPu5000035011_Candida_pyralidae@Seq_1963	OG1555
yHMPu5000035011_Candida_pyralidae@Seq_372	OG4006
yHMPu5000035018_Candida_canberraensis@Seq_1739	OG1907
yHMPu5000035018_Candida_canberraensis@Seq_2098	OG4331
yHMPu5000035018_Candida_canberraensis@Seq_1083	OG1023
yHMPu5000035018_Candida_canberraensis@Seq_2679	OG1195
yHMPu5000035018_Candida_canberraensis@Seq_360	OG2059
yHMPu5000035018_Candida_canberraensis@Seq_1743	OG3393
yHMPu5000035018_Candida_canberraensis@Seq_4992	OG1023
yHMPu5000035018_Candida_canberraensis@Seq_4510	OG3271
yHMPu5000035018_Candida_canberraensis@Seq_5044	OG3616
yHMPu5000035018_Candida_canberraensis@Seq_5352	OG1275
yHMPu5000035018_Candida_canberraensis@Seq_281	OG1013
yHMPu5000035018_Candida_canberraensis@Seq_3795	OG1920
yHMPu5000035018_Candida_canberraensis@Seq_4069	OG1026
yHMPu5000035018_Candida_canberraensis@Seq_425	OG5676
yHMPu5000035018_Candida_canberraensis@Seq_3959	OG1260
yHMPu5000035018_Candida_canberraensis@Seq_3533	OG1090
yHMPu5000035018_Candida_canberraensis@Seq_891	OG1040
yHMPu5000035018_Candida_canberraensis@Seq_4467	OG1013
yHMPu5000035018_Candida_canberraensis@Seq_2151	OG2704
yHMPu5000035018_Candida_canberraensis@Seq_4281	OG2422
yHMPu5000035018_Candida_canberraensis@Seq_5271	OG3569
yHMPu5000035018_Candida_canberraensis@Seq_261	OG1095
yHMPu5000035018_Candida_canberraensis@Seq_2880	OG1083
yHMPu5000035018_Candida_canberraensis@Seq_919	OG2693
yHMPu5000035018_Candida_canberraensis@Seq_2886	OG2757
yHMPu5000035018_Candida_canberraensis@Seq_1243	OG2894
yHMPu5000035018_Candida_canberraensis@Seq_4837	OG2112
yHMPu5000035018_Candida_canberraensis@Seq_2824	OG1168
yHMPu5000035018_Candida_canberraensis@Seq_2511	OG1555
yHMPu5000035018_Candida_canberraensis@Seq_1548	OG4006
yHMPu5000035022_Candida_emberorum@Seq_2076	OG3355
yHMPu5000035022_Candida_emberorum@Seq_2985	OG4331
yHMPu5000035022_Candida_emberorum@Seq_3183	OG1023
yHMPu5000035022_Candida_emberorum@Seq_2091	OG1195
yHMPu5000035022_Candida_emberorum@Seq_2090	OG1260
yHMPu5000035022_Candida_emberorum@Seq_617	OG3393
yHMPu5000035022_Candida_emberorum@Seq_2302	OG1023
yHMPu5000035022_Candida_emberorum@Seq_4802	OG4684
yHMPu5000035022_Candida_emberorum@Seq_331	OG1090
yHMPu5000035022_Candida_emberorum@Seq_3288	OG3616
yHMPu5000035022_Candida_emberorum@Seq_4664	OG1275
yHMPu5000035022_Candida_emberorum@Seq_1290	OG1013
yHMPu5000035022_Candida_emberorum@Seq_3274	OG2059
yHMPu5000035022_Candida_emberorum@Seq_2118	OG3569
yHMPu5000035022_Candida_emberorum@Seq_4174	OG1143
yHMPu5000035022_Candida_emberorum@Seq_3189	OG1907
yHMPu5000035022_Candida_emberorum@Seq_2871	OG1013
yHMPu5000035022_Candida_emberorum@Seq_2734	OG1040
yHMPu5000035022_Candida_emberorum@Seq_431	OG5423
yHMPu5000035022_Candida_emberorum@Seq_1426	OG2704
yHMPu5000035022_Candida_emberorum@Seq_2537	OG2422
yHMPu5000035022_Candida_emberorum@Seq_9	OG1095
yHMPu5000035022_Candida_emberorum@Seq_3173	OG1083
yHMPu5000035022_Candida_emberorum@Seq_1085	OG2693
yHMPu5000035022_Candida_emberorum@Seq_2475	OG1040
yHMPu5000035022_Candida_emberorum@Seq_3963	OG2664
yHMPu5000035022_Candida_emberorum@Seq_4126	OG2757
yHMPu5000035022_Candida_emberorum@Seq_2452	OG1340
yHMPu5000035022_Candida_emberorum@Seq_4837	OG2894
yHMPu5000035022_Candida_emberorum@Seq_4589	OG2112
yHMPu5000035022_Candida_emberorum@Seq_1681	OG1168
yHMPu5000035022_Candida_emberorum@Seq_1461	OG1083
yHMPu5000035022_Candida_emberorum@Seq_1797	OG1555
yHMPu5000035031_Candida_kruisii@Seq_811	OG1907
yHMPu5000035031_Candida_kruisii@Seq_3101	OG1908
yHMPu5000035031_Candida_kruisii@Seq_1548	OG1023
yHMPu5000035031_Candida_kruisii@Seq_1751	OG1195
yHMPu5000035031_Candida_kruisii@Seq_1899	OG2059
yHMPu5000035031_Candida_kruisii@Seq_5603	OG1260
yHMPu5000035031_Candida_kruisii@Seq_5060	OG3393
yHMPu5000035031_Candida_kruisii@Seq_2351	OG1023
yHMPu5000035031_Candida_kruisii@Seq_3193	OG3616
yHMPu5000035031_Candida_kruisii@Seq_1752	OG1275
yHMPu5000035031_Candida_kruisii@Seq_4452	OG1013
yHMPu5000035031_Candida_kruisii@Seq_2792	OG1920
yHMPu5000035031_Candida_kruisii@Seq_5475	OG1000
yHMPu5000035031_Candida_kruisii@Seq_1744	OG1143
yHMPu5000035031_Candida_kruisii@Seq_5499	OG1040
yHMPu5000035031_Candida_kruisii@Seq_2156	OG1090
yHMPu5000035031_Candida_kruisii@Seq_5181	OG2704
yHMPu5000035031_Candida_kruisii@Seq_3024	OG2422
yHMPu5000035031_Candida_kruisii@Seq_761	OG1000
yHMPu5000035031_Candida_kruisii@Seq_5721	OG1090
yHMPu5000035031_Candida_kruisii@Seq_1350	OG1260
yHMPu5000035031_Candida_kruisii@Seq_4439	OG1083
yHMPu5000035031_Candida_kruisii@Seq_5064	OG2693
yHMPu5000035031_Candida_kruisii@Seq_3173	OG2668
yHMPu5000035031_Candida_kruisii@Seq_284	OG1275
yHMPu5000035031_Candida_kruisii@Seq_2538	OG1074
yHMPu5000035031_Candida_kruisii@Seq_3720	OG2960
yHMPu5000035031_Candida_kruisii@Seq_1803	OG1166
yHMPu5000035031_Candida_kruisii@Seq_4267	OG4006
yHMPu5000035032_Candida_gatunensis@Seq_5169	OG1260
yHMPu5000035032_Candida_gatunensis@Seq_3024	OG1908
yHMPu5000035032_Candida_gatunensis@Seq_4652	OG4232
yHMPu5000035032_Candida_gatunensis@Seq_2455	OG1260
yHMPu5000035032_Candida_gatunensis@Seq_2378	OG2059
yHMPu5000035032_Candida_gatunensis@Seq_1804	OG1195
yHMPu5000035032_Candida_gatunensis@Seq_587	OG3393
yHMPu5000035032_Candida_gatunensis@Seq_3028	OG1023
yHMPu5000035032_Candida_gatunensis@Seq_125	OG4736
yHMPu5000035032_Candida_gatunensis@Seq_2734	OG3393
yHMPu5000035032_Candida_gatunensis@Seq_2349	OG3616
yHMPu5000035032_Candida_gatunensis@Seq_1067	OG1275
yHMPu5000035032_Candida_gatunensis@Seq_2886	OG1013
yHMPu5000035032_Candida_gatunensis@Seq_1033	OG1026
yHMPu5000035032_Candida_gatunensis@Seq_1030	OG1143
yHMPu5000035032_Candida_gatunensis@Seq_4512	OG1069
yHMPu5000035032_Candida_gatunensis@Seq_4914	OG1907
yHMPu5000035032_Candida_gatunensis@Seq_1798	OG1013
yHMPu5000035032_Candida_gatunensis@Seq_41	OG1040
yHMPu5000035032_Candida_gatunensis@Seq_1993	OG5423
yHMPu5000035032_Candida_gatunensis@Seq_1299	OG2704
yHMPu5000035032_Candida_gatunensis@Seq_1581	OG2422
yHMPu5000035032_Candida_gatunensis@Seq_913	OG1095
yHMPu5000035032_Candida_gatunensis@Seq_2603	OG1090
yHMPu5000035032_Candida_gatunensis@Seq_4128	OG1083
yHMPu5000035032_Candida_gatunensis@Seq_1703	OG2693
yHMPu5000035032_Candida_gatunensis@Seq_2256	OG1000
yHMPu5000035032_Candida_gatunensis@Seq_3587	OG1920
yHMPu5000035032_Candida_gatunensis@Seq_3808	OG4786
yHMPu5000035032_Candida_gatunensis@Seq_4671	OG1555
yHMPu5000035033_Candida_cretensis@Seq_747	OG3355
yHMPu5000035033_Candida_cretensis@Seq_2779	OG1908
yHMPu5000035033_Candida_cretensis@Seq_5167	OG1023
yHMPu5000035033_Candida_cretensis@Seq_5067	OG1195
yHMPu5000035033_Candida_cretensis@Seq_668	OG2059
yHMPu5000035033_Candida_cretensis@Seq_3102	OG1260
yHMPu5000035033_Candida_cretensis@Seq_889	OG3393
yHMPu5000035033_Candida_cretensis@Seq_28	OG1023
yHMPu5000035033_Candida_cretensis@Seq_4126	OG3393
yHMPu5000035033_Candida_cretensis@Seq_4408	OG5096
yHMPu5000035033_Candida_cretensis@Seq_35	OG3616
yHMPu5000035033_Candida_cretensis@Seq_5015	OG1275
yHMPu5000035033_Candida_cretensis@Seq_2343	OG1907
yHMPu5000035033_Candida_cretensis@Seq_3401	OG1013
yHMPu5000035033_Candida_cretensis@Seq_3443	OG1090
yHMPu5000035033_Candida_cretensis@Seq_4774	OG1920
yHMPu5000035033_Candida_cretensis@Seq_4452	OG1143
yHMPu5000035033_Candida_cretensis@Seq_2487	OG1040
yHMPu5000035033_Candida_cretensis@Seq_2053	OG1260
yHMPu5000035033_Candida_cretensis@Seq_401	OG5423
yHMPu5000035033_Candida_cretensis@Seq_1603	OG2704
yHMPu5000035033_Candida_cretensis@Seq_1093	OG1275
yHMPu5000035033_Candida_cretensis@Seq_4724	OG2422
yHMPu5000035033_Candida_cretensis@Seq_739	OG1095
yHMPu5000035033_Candida_cretensis@Seq_407	OG1083
yHMPu5000035033_Candida_cretensis@Seq_1397	OG2693
yHMPu5000035033_Candida_cretensis@Seq_4775	OG7522
yHMPu5000035033_Candida_cretensis@Seq_3856	OG1997
yHMPu5000035033_Candida_cretensis@Seq_3980	OG2894
yHMPu5000035033_Candida_cretensis@Seq_3377	OG2960
yHMPu5000035033_Candida_cretensis@Seq_3829	OG1555
yHMPu5000035033_Candida_cretensis@Seq_934	OG4006
yHMPu5000035037_Candida_montana@Seq_4525	OG1195
yHMPu5000035037_Candida_montana@Seq_4288	OG4331
yHMPu5000035037_Candida_montana@Seq_5548	OG1023
yHMPu5000035037_Candida_montana@Seq_5745	OG3393
yHMPu5000035037_Candida_montana@Seq_1349	OG1023
yHMPu5000035037_Candida_montana@Seq_3175	OG3355
yHMPu5000035037_Candida_montana@Seq_5301	OG4477
yHMPu5000035037_Candida_montana@Seq_3684	OG3616
yHMPu5000035037_Candida_montana@Seq_2373	OG1275
yHMPu5000035037_Candida_montana@Seq_677	OG1023
yHMPu5000035037_Candida_montana@Seq_5669	OG1907
yHMPu5000035037_Candida_montana@Seq_3141	OG5747
yHMPu5000035037_Candida_montana@Seq_5766	OG2059
yHMPu5000035037_Candida_montana@Seq_1906	OG1143
yHMPu5000035037_Candida_montana@Seq_998	OG1908
yHMPu5000035037_Candida_montana@Seq_4870	OG1040
yHMPu5000035037_Candida_montana@Seq_2971	OG2704
yHMPu5000035037_Candida_montana@Seq_2686	OG2422
yHMPu5000035037_Candida_montana@Seq_3512	OG1074
yHMPu5000035037_Candida_montana@Seq_464	OG2150
yHMPu5000035037_Candida_montana@Seq_5680	OG1090
yHMPu5000035037_Candida_montana@Seq_893	OG2693
yHMPu5000035037_Candida_montana@Seq_3453	OG3263
yHMPu5000035037_Candida_montana@Seq_5734	OG1033
yHMPu5000035037_Candida_montana@Seq_164	OG2757
yHMPu5000035037_Candida_montana@Seq_5190	OG1340
yHMPu5000035037_Candida_montana@Seq_4499	OG2894
yHMPu5000035037_Candida_montana@Seq_3748	OG4570
yHMPu5000035037_Candida_montana@Seq_3810	OG1920
yHMPu5000035037_Candida_montana@Seq_1664	OG2112
yHMPu5000035037_Candida_montana@Seq_1881	OG1555
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_240	OG3355
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_298	OG1908
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3731	OG1023
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4841	OG1195
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1089	OG1195
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2981	OG3393
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4882	OG1013
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_388	OG1132
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_5194	OG3616
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_935	OG1275
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_5244	OG1907
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2776	OG1013
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_429	OG1920
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_351	OG2059
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1012	OG1143
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4826	OG1069
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4725	OG1023
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2688	OG1013
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2798	OG1040
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1025	OG2704
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2684	OG6854
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3630	OG2422
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4517	OG1074
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3952	OG6378
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2967	OG1292
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4025	OG2693
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2278	OG1908
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3190	OG2757
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4419	OG5978
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_941	OG4570
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4319	OG2112
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_602	OG1555
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3489	OG1555
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3221	OG4006
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4111	OG3355
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_485	OG1908
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4032	OG1023
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_547	OG1195
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4423	OG3393
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_357	OG1127
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4937	OG1023
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3772	OG1132
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_475	OG3616
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_398	OG1275
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_1199	OG1907
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_5025	OG1013
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_769	OG1013
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_2185	OG6854
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4964	OG1920
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3370	OG1003
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4814	OG2059
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_5724	OG1143
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4478	OG1013
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_885	OG1040
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3694	OG2704
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_2197	OG2422
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3937	OG1095
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_2935	OG1997
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3261	OG2693
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_1736	OG3263
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3947	OG2664
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_5456	OG1410
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3005	OG1555
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3238	OG1555
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3422	OG4006
yHMPu5000035044_Barnettozyma_californica@Seq_4562	OG3355
yHMPu5000035044_Barnettozyma_californica@Seq_2775	OG4331
yHMPu5000035044_Barnettozyma_californica@Seq_5798	OG1023
yHMPu5000035044_Barnettozyma_californica@Seq_5283	OG1195
yHMPu5000035044_Barnettozyma_californica@Seq_2133	OG2059
yHMPu5000035044_Barnettozyma_californica@Seq_705	OG1023
yHMPu5000035044_Barnettozyma_californica@Seq_4702	OG5010
yHMPu5000035044_Barnettozyma_californica@Seq_267	OG4477
yHMPu5000035044_Barnettozyma_californica@Seq_3300	OG2646
yHMPu5000035044_Barnettozyma_californica@Seq_185	OG3616
yHMPu5000035044_Barnettozyma_californica@Seq_2700	OG1275
yHMPu5000035044_Barnettozyma_californica@Seq_2330	OG1907
yHMPu5000035044_Barnettozyma_californica@Seq_61	OG1287
yHMPu5000035044_Barnettozyma_californica@Seq_2219	OG1013
yHMPu5000035044_Barnettozyma_californica@Seq_1404	OG1132
yHMPu5000035044_Barnettozyma_californica@Seq_3816	OG3569
yHMPu5000035044_Barnettozyma_californica@Seq_418	OG5676
yHMPu5000035044_Barnettozyma_californica@Seq_3282	OG1040
yHMPu5000035044_Barnettozyma_californica@Seq_4650	OG1260
yHMPu5000035044_Barnettozyma_californica@Seq_5134	OG2704
yHMPu5000035044_Barnettozyma_californica@Seq_2938	OG6854
yHMPu5000035044_Barnettozyma_californica@Seq_1801	OG2422
yHMPu5000035044_Barnettozyma_californica@Seq_669	OG1074
yHMPu5000035044_Barnettozyma_californica@Seq_3549	OG1090
yHMPu5000035044_Barnettozyma_californica@Seq_2943	OG1023
yHMPu5000035044_Barnettozyma_californica@Seq_563	OG2693
yHMPu5000035044_Barnettozyma_californica@Seq_5195	OG3263
yHMPu5000035044_Barnettozyma_californica@Seq_1110	OG2757
yHMPu5000035044_Barnettozyma_californica@Seq_258	OG1340
yHMPu5000035044_Barnettozyma_californica@Seq_2277	OG4570
yHMPu5000035044_Barnettozyma_californica@Seq_4044	OG1920
yHMPu5000035044_Barnettozyma_californica@Seq_3638	OG1555
yHMPu5000035044_Barnettozyma_californica@Seq_1655	OG4006
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_2498	OG3355
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3146	OG4331
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1020	OG1023
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_2055	OG1195
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4424	OG1023
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_2518	OG12948
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_5334	OG4477
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3880	OG3616
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3681	OG1275
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4795	OG1907
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1529	OG2538
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4149	OG1013
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4252	OG2059
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1264	OG1920
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_781	OG4580
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_2266	OG1040
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4432	OG2704
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1337	OG6854
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_226	OG2422
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_812	OG3569
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1292	OG1340
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3119	OG1090
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_3792	OG1260
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4443	OG2693
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4221	OG1023
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_985	OG2757
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_2052	OG1340
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4001	OG2894
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_630	OG4570
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1985	OG1003
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_58	OG2112
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_4181	OG1555
yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_280	OG4006
yHMPu5000035046_Barnettozyma_populi@Seq_4762	OG3355
yHMPu5000035046_Barnettozyma_populi@Seq_4328	OG4331
yHMPu5000035046_Barnettozyma_populi@Seq_2471	OG1023
yHMPu5000035046_Barnettozyma_populi@Seq_1728	OG1907
yHMPu5000035046_Barnettozyma_populi@Seq_2548	OG2059
yHMPu5000035046_Barnettozyma_populi@Seq_3791	OG1195
yHMPu5000035046_Barnettozyma_populi@Seq_2594	OG3393
yHMPu5000035046_Barnettozyma_populi@Seq_3712	OG1023
yHMPu5000035046_Barnettozyma_populi@Seq_2390	OG4477
yHMPu5000035046_Barnettozyma_populi@Seq_1334	OG3616
yHMPu5000035046_Barnettozyma_populi@Seq_4235	OG1275
yHMPu5000035046_Barnettozyma_populi@Seq_1325	OG1023
yHMPu5000035046_Barnettozyma_populi@Seq_2018	OG2538
yHMPu5000035046_Barnettozyma_populi@Seq_1461	OG1013
yHMPu5000035046_Barnettozyma_populi@Seq_2868	OG5676
yHMPu5000035046_Barnettozyma_populi@Seq_5051	OG1040
yHMPu5000035046_Barnettozyma_populi@Seq_2030	OG2704
yHMPu5000035046_Barnettozyma_populi@Seq_3733	OG6854
yHMPu5000035046_Barnettozyma_populi@Seq_4362	OG2422
yHMPu5000035046_Barnettozyma_populi@Seq_1187	OG1074
yHMPu5000035046_Barnettozyma_populi@Seq_3079	OG1090
yHMPu5000035046_Barnettozyma_populi@Seq_5452	OG2693
yHMPu5000035046_Barnettozyma_populi@Seq_3348	OG3263
yHMPu5000035046_Barnettozyma_populi@Seq_1645	OG3569
yHMPu5000035046_Barnettozyma_populi@Seq_576	OG2757
yHMPu5000035046_Barnettozyma_populi@Seq_1362	OG1340
yHMPu5000035046_Barnettozyma_populi@Seq_4638	OG2894
yHMPu5000035046_Barnettozyma_populi@Seq_2850	OG4570
yHMPu5000035046_Barnettozyma_populi@Seq_1009	OG1920
yHMPu5000035046_Barnettozyma_populi@Seq_2124	OG1083
yHMPu5000035046_Barnettozyma_populi@Seq_2274	OG1684
yHMPu5000035046_Barnettozyma_populi@Seq_4286	OG4006
yHMPu5000035047_Barnettozyma_pratensis@Seq_4015	OG3355
yHMPu5000035047_Barnettozyma_pratensis@Seq_1822	OG1023
yHMPu5000035047_Barnettozyma_pratensis@Seq_1413	OG1195
yHMPu5000035047_Barnettozyma_pratensis@Seq_250	OG3393
yHMPu5000035047_Barnettozyma_pratensis@Seq_2896	OG1023
yHMPu5000035047_Barnettozyma_pratensis@Seq_4726	OG3870
yHMPu5000035047_Barnettozyma_pratensis@Seq_348	OG4477
yHMPu5000035047_Barnettozyma_pratensis@Seq_2957	OG3616
yHMPu5000035047_Barnettozyma_pratensis@Seq_4197	OG1275
yHMPu5000035047_Barnettozyma_pratensis@Seq_4048	OG1023
yHMPu5000035047_Barnettozyma_pratensis@Seq_3321	OG1907
yHMPu5000035047_Barnettozyma_pratensis@Seq_4034	OG1013
yHMPu5000035047_Barnettozyma_pratensis@Seq_2239	OG2059
yHMPu5000035047_Barnettozyma_pratensis@Seq_5191	OG1040
yHMPu5000035047_Barnettozyma_pratensis@Seq_3561	OG2704
yHMPu5000035047_Barnettozyma_pratensis@Seq_2237	OG6854
yHMPu5000035047_Barnettozyma_pratensis@Seq_4358	OG2422
yHMPu5000035047_Barnettozyma_pratensis@Seq_499	OG3569
yHMPu5000035047_Barnettozyma_pratensis@Seq_2455	OG1074
yHMPu5000035047_Barnettozyma_pratensis@Seq_2083	OG2985
yHMPu5000035047_Barnettozyma_pratensis@Seq_4201	OG1090
yHMPu5000035047_Barnettozyma_pratensis@Seq_2598	OG1090
yHMPu5000035047_Barnettozyma_pratensis@Seq_1699	OG2693
yHMPu5000035047_Barnettozyma_pratensis@Seq_5462	OG1040
yHMPu5000035047_Barnettozyma_pratensis@Seq_1150	OG2757
